chrom	start	end	peak_number	foldchange	-log10pvalue	-log10qvalue	relative_summit_pos
chr15	31325802	31326038	15572	4.36304	6.19962	3.68121	119
chr15	31332276	31332434	15576	4.22141	6.22969	3.71025	42
chr15	31413007	31413288	15581	7.92961	15.36526	12.40859	135
chr15	31435443	31435637	15583	4.9068	7.05893	4.4896400000000005	108
chr15	34335226	34335499	15615	4.95338	8.33222	5.67935	228
chr15	34343004	34343244	15618	8.04416	15.09694	12.15323	121
chr15	34988214	34988438	15624	5.55296	9.004430000000003	6.31281	123
chr15	34988618	34988794	15625	4.36304	6.19962	3.68121	18
chr15	38454000	38454178	15645	4.75968	7.1013	4.51853	83
chr15	39508676	39508834	15663	3.84274	5.1408	2.70767	86
chr15	40054822	40054995	15672	4.94761	9.97579	7.2488199999999985	45
chr15	40150518	40150753	15678	4.24205	5.5472199999999985	3.08343	86
chr15	40188794	40189027	15681	6.38186	10.34639	7.591289999999999	101
chr15	40274771	40275213	15682	5.02935	7.532589999999999	4.92923	293
chr15	40282882	40283042	15685	4.41341	6.03327	3.52981	142
chr15	40313633	40313894	15690	7.65708	13.16908	10.29234	113
chr15	40440738	40441193	15701	6.50582	14.17265	11.26054	142
chr15	40565063	40565221	15706	5.04629	7.55962	4.95595	68
chr15	40894280	40894540	15724	5.4297900000000014	9.13958	6.445130000000002	106
chr15	40927993	40928202	15727	7.989960000000001	15.00702	12.0655	109
chr15	41013826	41014030	15732	3.9627	5.80311	3.3199300000000003	68
chr15	41660620	41660837	15760	4.36304	6.19962	3.68121	143
chr15	42112000	42112163	15773	4.75968	7.1013	4.51853	51
chr15	42331310	42331549	15782	5.9272800000000005	9.61252	6.89565	137
chr15	42495518	42495739	15787	8.42051	15.26561	12.3139	109
chr15	42737015	42737281	15794	7.620789999999999	13.95069	11.04828	154
chr15	43105998	43106156	15798	4.75968	7.1013	4.51853	72
chr15	43185197	43185478	15800	9.08207	21.4332	18.28005	92
chr15	44441871	44442069	15823	5.3255	7.7206	5.1108	142
chr15	44663101	44663262	15828	4.38242	5.9849	3.48213	37
chr15	44726666	44726837	15833	3.91869	4.86386	2.46349	97
chr15	45390157	45390425	15849	5.55296	9.004430000000003	6.31281	106
chr15	45850329	45850519	15866	6.14839	10.69782	7.93003	140
chr15	47460917	47461079	15872	4.44594	5.8642699999999985	3.3680800000000004	29
chr15	48326241	48326430	15883	4.408519999999998	5.8059	3.3209	44
chr15	49706873	49707097	15907	4.99557	7.77614	5.16345	156
chr15	50066385	50066562	15915	5.2043800000000005	7.528789999999999	4.9265300000000005	92
chr15	50109430	50109591	15918	4.99607	7.19976	4.61296	31
chr15	50134651	50134837	15921	5.90445	9.23997	6.536569999999998	104
chr15	50353914	50354113	15926	4.75968	7.1013	4.51853	138
chr15	50487357	50487556	15932	4.62315	7.45915	4.8600400000000015	82
chr15	51048423	51048712	15944	3.61986	4.78924	2.39663	96
chr15	51228380	51228704	15957	4.62605	6.36545	3.83811	224
chr15	51244543	51244858	15958	4.62315	7.45915	4.8600400000000015	157
chr15	51332302	51332568	15962	4.17636	8.08968	5.4494	68
chr15	51334194	51334392	15963	6.27428	12.08451	9.25263	67
chr15	51348816	51349053	15964	6.6045	13.08071	10.2128	123
chr15	51829570	51829855	15984	6.53267	11.72599	8.91414	113
chr15	52021250	52021429	15990	6.91591	11.2086	8.4114	87
chr15	52528842	52529302	16012	6.35066	10.6571	7.892519999999998	280
chr15	55194350	55194523	16025	4.29293	6.6154199999999985	4.07253	70
chr15	55221843	55222052	16029	4.22702	5.98334	3.48213	61
chr15	55290541	55290728	16041	5.18473	7.49771	4.89618	120
chr15	58140101	58140262	16088	4.91766	6.82307	4.270569999999998	80
chr15	58292932	58293103	16094	4.52542	6.20815	3.68939	58
chr15	58496238	58496430	16106	6.34624	11.0259	8.243260000000001	86
chr15	58550651	58550859	16111	3.9627	5.80311	3.3199300000000003	135
chr15	58873407	58873565	16119	3.96007	6.3057300000000005	3.77982	28
chr15	58979453	58979790	16122	5.9496	10.00133	7.264769999999999	265
chr15	58987508	58987744	16123	3.63248	5.02459	2.59822	155
chr15	59329657	59329822	16129	4.80865	8.71831	6.05081	87
chr15	60379961	60380119	16145	4.75777	7.09823	4.51853	60
chr15	61649072	61649328	16156	4.62315	7.45915	4.8600400000000015	130
chr15	61831039	61831284	16158	6.9169399999999985	12.77871	9.92237	142
chr15	62390348	62390597	16163	7.267010000000001	12.53391	9.68205	156
chr15	62888130	62888288	16172	4.44594	5.8642699999999985	3.3680800000000004	21
chr15	62938906	62939142	16175	7.69321	13.640579999999998	10.74562	113
chr15	62940726	62941005	16176	7.1974100000000005	12.82774	9.96895	175
chr15	63189333	63189714	16190	9.22259	19.54599	16.450779999999998	177
chr15	63247148	63247401	16194	4.36129	6.19684	3.68121	95
chr15	64381439	64381654	16235	6.77791	10.98538	8.21205	86
chr15	65029575	65029751	16258	4.91766	6.82307	4.270569999999998	48
chr15	65055677	65055840	16259	5.717219999999998	8.93989	6.26351	72
chr15	65869488	65869711	16282	3.39434	4.84054	2.44286	13
chr15	66617435	66617674	16300	4.77034	8.64763	5.98366	93
chr15	66803200	66803358	16307	4.62315	7.45915	4.8600400000000015	73
chr15	66866038	66866417	16309	6.74288	12.0765	9.24931	243
chr15	66912482	66912743	16314	7.13952	13.15166	10.27532	148
chr15	67017362	67017565	16317	4.24293	7.083080000000002	4.51043	83
chr15	67074291	67074614	16324	8.11632	14.766470000000002	11.83442	231
chr15	67520999	67521303	16344	7.37078	13.5367	10.64766	219
chr15	67783443	67783661	16350	5.92601	9.27452	6.57073	157
chr15	67884625	67884979	16357	7.620789999999999	13.95069	11.04828	124
chr15	68224951	68225109	16363	3.4633300000000005	5.39995	2.9447400000000004	33
chr15	68333960	68334276	16372	3.39434	4.84054	2.44286	288
chr15	68797239	68797454	16383	5.2836	9.23283	6.53139	119
chr15	69304259	69304439	16396	5.9272800000000005	9.61252	6.89565	49
chr15	69414042	69414270	16398	3.71071	6.09937	3.5934	119
chr15	69668621	69668811	16410	5.5039	8.59751	5.93515	142
chr15	70099114	70099272	16427	4.91385	7.34817	4.75654	32
chr15	70241946	70242267	16436	3.9627	5.80311	3.3199300000000003	185
chr15	70320541	70320826	16443	4.6089699999999985	6.33873	3.81189	146
chr15	70322363	70322591	16444	5.24414	7.5917	4.98588	141
chr15	70339901	70340059	16446	3.98185	5.59105	3.12269	56
chr15	70528234	70528511	16466	7.1974100000000005	12.82774	9.96895	97
chr15	70635099	70635296	16476	5.61824	8.781130000000001	6.11113	59
chr15	70704720	70704914	16478	3.63248	5.02459	2.59822	97
chr15	72503148	72503401	16510	5.76412	9.69567	6.97618	116
chr15	72796795	72797057	16519	4.29293	6.6154199999999985	4.07253	150
chr15	73995056	73995399	16542	5.9496	10.00133	7.264769999999999	108
chr15	74235946	74236186	16547	6.404719999999998	11.1225	8.3322	140
chr15	74396500	74396750	16553	5.94405	11.11034	8.32121	141
chr15	74530180	74530349	16562	7.5361600000000015	14.2501	11.32968	49
chr15	74725972	74726151	16570	3.96007	6.3057300000000005	3.77982	128
chr15	74777192	74777407	16573	3.30225	4.28263	1.9329	113
chr15	74783125	74783302	16576	3.89066	5.21606	2.78128	107
chr15	74872985	74873183	16585	6.17877	10.01887	7.28207	125
chr15	74995399	74995626	16591	5.15632	8.03704	5.398	122
chr15	75023510	75023678	16593	3.9627	5.80311	3.3199300000000003	87
chr15	75024151	75024315	16594	5.80906	9.42099	6.71264	61
chr15	75202326	75202684	16610	7.8576	14.78703	11.85476	188
chr15	75455606	75455919	16616	5.737430000000002	8.9723	6.2891	179
chr15	75693499	75693659	16626	5.21916	8.45674	5.7994900000000005	91
chr15	75723762	75724013	16628	5.69714	8.9077	6.23177	174
chr15	76058830	76059045	16641	4.82066	6.92306	4.35578	59
chr15	76337362	76337520	16648	4.38242	5.9849	3.48213	42
chr15	76905216	76905559	16651	5.65724	11.3511	8.54958	150
chr15	77097262	77097490	16662	6.5736300000000005	11.01959	8.243260000000001	96
chr15	78034520	78034714	16682	6.1353800000000005	9.94884	7.22307	92
chr15	78171468	78171626	16691	4.41341	6.03327	3.52981	56
chr15	78223938	78224109	16693	4.22702	5.98334	3.48213	128
chr15	78420283	78420540	16705	7.5361600000000015	14.2501	11.32968	128
chr15	78453510	78453679	16708	5.63776	8.81245	6.14191	66
chr15	78565271	78565563	16712	6.14231	10.31719	7.562360000000001	126
chr15	79532646	79532840	16734	4.75968	7.1013	4.51853	160
chr15	79673514	79673672	16737	4.75968	7.1013	4.51853	130
chr15	79971224	79971457	16748	5.76412	9.69567	6.97618	89
chr15	79994683	79994858	16752	4.75968	7.1013	4.51853	138
chr15	80777184	80777348	16765	5.47426	9.56109	6.8502100000000015	102
chr15	80989728	80990079	16773	11.89442	27.58883	24.27972	157
chr15	81141526	81141704	16778	6.91591	11.2086	8.4114	118
chr15	81313185	81313413	16786	6.9169399999999985	12.77871	9.92237	140
chr15	81327547	81327822	16788	7.1238899999999985	11.91177	9.09414	157
chr15	81781607	81781822	16790	4.408519999999998	5.8059	3.3209	111
chr15	81942069	81942592	16791	8.62958	16.06384	13.084000000000001	157
chr15	82709373	82709903	16805	3.792215	5.02459	2.59822	102
chr15	82750071	82750256	16806	3.94418	5.08718	2.65666	40
chr15	83447234	83447408	16821	4.61129	6.86272	4.298769999999998	87
chr15	84570279	84570480	16826	4.36304	6.19962	3.68121	50
chr15	84716669	84716832	16839	4.36304	6.19962	3.68121	14
chr15	85002603	85002806	16853	5.47426	9.56109	6.8502100000000015	100
chr15	85545860	85546040	16863	5.79894	9.0709	6.37801	112
chr15	85668077	85668312	16873	7.4099	12.37622	9.52971	134
chr15	85832461	85832799	16877	5.55296	9.004430000000003	6.31281	181
chr15	86162293	86162618	16880	4.36129	6.19684	3.68121	141
chr15	87762131	87762436	16885	6.43189	15.31177	12.35814	167
chr15	87940842	87941021	16890	5.15632	8.03704	5.398	121
chr15	88476715	88476926	16899	4.95338	8.33222	5.67935	78
chr15	88621147	88621379	16902	7.5361600000000015	14.2501	11.32968	108
chr15	88638726	88638906	16904	5.62855	9.8243	7.10239	60
chr15	88982767	88982955	16908	4.75968	7.1013	4.51853	79
chr15	89040787	89041079	16911	5.94405	11.11034	8.32121	146
chr15	89151105	89151390	16923	7.13952	13.15166	10.27532	129
chr15	89894260	89894418	16943	3.30225	4.28263	1.9329	131
chr15	90001976	90002194	16950	5.2589	7.8982800000000015	5.27054	120
chr15	90038322	90038483	16953	3.96481	5.33235	2.88225	46
chr15	90097594	90097763	16955	5.5039	8.59751	5.93515	124
chr15	90102395	90102665	16957	3.63248	5.02459	2.59822	75
chr15	90158300	90158476	16960	5.49021	8.26632	5.62086	71
chr15	90165695	90165907	16961	4.99557	7.77614	5.16345	105
chr15	90388593	90388801	16975	5.94405	11.11034	8.32121	120
chr15	90839598	90839756	16994	4.95338	8.33222	5.67935	48
chr15	91257919	91258077	17012	4.29293	6.6154199999999985	4.07253	69
chr15	91515365	91515629	17019	5.9279199999999985	8.96455	6.281619999999998	108
chr15	93179350	93179508	17055	4.55847	6.2598	3.7375	62
chr15	94080394	94080605	17060	5.55296	9.004430000000003	6.31281	148
chr15	95267573	95267814	17072	6.91591	11.2086	8.4114	95
chr15	95304315	95304478	17076	5.9279199999999985	8.96455	6.281619999999998	52
chr15	95609147	95609367	17080	4.62315	7.45915	4.8600400000000015	119
chr15	96076430	96076628	17091	5.18473	7.49771	4.89618	94
chr15	96355122	96355353	17097	5.2589	7.8982800000000015	5.27054	124
chr15	96737458	96737707	17103	4.52542	6.20815	3.68939	119
chr15	97480030	97480188	17108	4.10077	5.78178	3.30492	112
chr15	98063940	98064174	17124	3.29713	5.29865	2.86085	156
chr15	98147519	98147713	17126	5.4297900000000014	9.13958	6.445130000000002	137
chr15	98384447	98384605	17128	3.9664	5.33485	2.88225	20
chr15	98647384	98647546	17136	4.75968	7.1013	4.51853	50
chr15	99565248	99566059	17161	10.5178	21.73854	18.57612	647
chr15	100111157	100111393	17174	6.54929	10.61635	7.85385	131
chr15	100350246	100350445	17179	3.63248	5.02459	2.59822	7
chr15	100879542	100879862	17198	6.52779	10.94515	8.172360000000001	194
chr15	100937297	100937469	17200	5.49021	8.26632	5.62086	89
chr15	100952052	100952228	17201	3.4633300000000005	5.39995	2.9447400000000004	108
chr15	101003192	101003361	17202	4.29293	6.6154199999999985	4.07253	77
chr15	101451410	101451657	17223	4.62315	7.45915	4.8600400000000015	127
chr16	325859	326020	17247	6.42192	10.07066	7.327210000000001	75
chr16	339834	340054	17250	3.73675	6.64582	4.10065	100
chr16	641692	642041	17271	15.15363	35.09077	31.60398	155
chr16	648821	648979	17274	4.08769	5.30851	2.86801	16
chr16	1408153	1408510	17307	8.25563	18.35837	15.30129	140
chr16	1610614	1610977	17317	5.2241800000000005	7.560119999999999	4.95616	282
chr16	1872063	1872294	17332	3.11148	4.15704	1.82234	193
chr16	1996269	1996455	17341	7.03568	13.8378	10.939	70
chr16	2488375	2488533	17368	3.30225	4.28263	1.9329	42
chr16	2964934	2965563	17392	7.17404	18.20847	15.15679	493
chr16	2978312	2978521	17395	5.9496	10.00133	7.264769999999999	75
chr16	3028263	3028467	17403	5.9496	10.00133	7.264769999999999	125
chr16	3086833	3087131	17410	4.36304	6.19962	3.68121	274
chr16	3152342	3152504	17419	4.50436	6.42357	3.893380000000001	25
chr16	3580338	3580607	17439	7.5361600000000015	14.2501	11.32968	88
chr16	3659368	3659537	17444	4.62315	7.45915	4.8600400000000015	77
chr16	4271247	4271525	17462	6.08148	9.52371	6.81372	128
chr16	4614869	4615318	17484	5.15632	8.03704	5.398	125
chr16	4685977	4686172	17493	4.61129	6.86272	4.298769999999998	77
chr16	4782424	4782655	17500	6.691089999999999	11.21018	8.41274	87
chr16	4802671	4803223	17502	7.66542	13.59512	10.70051	106
chr16	5097511	5098414	17512	12.86379	44.07537	40.40658	381
chr16	8674421	8674621	17521	7.59881	13.07417	10.21058	74
chr16	9124015	9124210	17545	3.9627	5.80311	3.3199300000000003	45
chr16	9139051	9139330	17548	5.55296	9.004430000000003	6.31281	146
chr16	9929480	9929638	17557	4.23377	5.7529	3.27785	21
chr16	10553225	10553468	17572	5.15632	8.03704	5.398	91
chr16	10886814	10887053	17592	5.37437	10.45117	7.691139999999999	127
chr16	10887176	10887334	17593	3.59114	4.54329	2.1669	122
chr16	11034107	11034306	17599	4.9952	8.40393	5.74861	84
chr16	11056558	11056756	17601	4.36129	6.19684	3.68121	56
chr16	11235564	11235742	17614	5.65857	9.17653	6.48046	79
chr16	11252144	11252311	17616	4.47357	6.64025	4.0959	99
chr16	11329166	11329349	17631	3.63248	5.02459	2.59822	75
chr16	11349806	11349976	17633	4.94761	9.97579	7.2488199999999985	71
chr16	11396332	11396604	17637	4.24293	7.083080000000002	4.51043	154
chr16	11609020	11609195	17646	5.71408	9.2668	6.5632899999999985	87
chr16	11629595	11629758	17649	4.10835	5.55699	3.09058	97
chr16	11668268	11668481	17652	6.04319	10.15491	7.409560000000001	125
chr16	11682161	11682410	17654	9.64132	19.21024	16.12649	151
chr16	11851457	11851757	17668	10.06553	22.64055	19.45245	157
chr16	12458714	12458872	17677	4.66059	6.4195	3.89103	89
chr16	14003178	14003478	17693	5.92453	8.95913	6.281619999999998	197
chr16	15484767	15484925	17713	3.56976	4.51031	2.13461	42
chr16	15509535	15509883	17715	5.55296	9.004430000000003	6.31281	174
chr16	15581691	15581853	17717	6.74288	12.0765	9.24931	89
chr16	17259507	17259785	17737	8.01276	14.16299	11.25322	143
chr16	17497331	17497489	17760	4.54188	6.23388	3.71204	109
chr16	18790202	18790501	17764	4.66059	6.4195	3.89103	238
chr16	19086623	19086781	17772	4.78998	7.74147	5.1310400000000005	109
chr16	19294125	19294384	17781	5.0125199999999985	7.5057399999999985	4.9041	134
chr16	19457341	19457527	17784	6.35864	10.30895	7.55542	122
chr16	20089627	20089827	17795	7.51306	12.93451	10.07364	89
chr16	20741330	20741568	17797	6.12741	9.59737	6.88225	98
chr16	20741721	20742034	17798	8.327210000000001	14.67738	11.74618	163
chr16	21358502	21358669	17814	3.9664	5.33485	2.88225	94
chr16	21820355	21820537	17831	5.43393	7.892760000000001	5.26716	100
chr16	22374655	22374839	17841	4.80865	8.71831	6.05081	51
chr16	22660676	22660924	17844	6.99328	14.20215	11.28912	143
chr16	23596240	23596501	17866	5.9279199999999985	8.96455	6.281619999999998	106
chr16	23848980	23849174	17875	3.9627	5.80311	3.3199300000000003	122
chr16	24972660	24972855	17895	6.05041	9.81162	7.09025	113
chr16	25031436	25031757	17899	5.94405	11.11034	8.32121	220
chr16	25178069	25178270	17914	4.36304	6.19962	3.68121	42
chr16	25705233	25705503	17918	4.29293	6.6154199999999985	4.07253	122
chr16	27203398	27203978	17933	8.326089999999999	16.506529999999998	13.51097	406
chr16	27415130	27415391	17949	6.33756	11.39846	8.594389999999999	144
chr16	27430891	27431251	17952	3.63248	5.02459	2.59822	63
chr16	27930083	27930285	17956	5.59196	9.41023	6.70223	133
chr16	27995390	27995718	17958	9.64322	18.70428	15.63531	120
chr16	28508058	28508293	17972	4.02905	5.21802	2.78287	153
chr16	28936479	28936817	17991	13.36779	35.41093	31.91562	175
chr16	28947822	28948056	17993	5.15632	8.03704	5.398	100
chr16	29173379	29173706	18005	8.32659	15.56424	12.59915	140
chr16	29650226	29650391	18016	4.22702	5.98334	3.48213	77
chr16	29665917	29666118	18020	4.20524	5.70836	3.23657	118
chr16	29815876	29816049	18031	3.29713	5.29865	2.86085	157
chr16	29899535	29899796	18035	5.2589	7.8982800000000015	5.27054	114
chr16	30149550	30149748	18052	7.54143	12.98071	10.11826	91
chr16	30183311	30183624	18054	3.9627	5.80311	3.3199300000000003	228
chr16	30349823	30350067	18060	5.80906	9.42099	6.71264	135
chr16	30378761	30379021	18066	4.65428	6.93195	4.3646400000000005	173
chr16	30568361	30568625	18091	6.17877	10.01887	7.28207	149
chr16	30575453	30575766	18093	6.788119999999998	11.36752	8.56446	109
chr16	30775412	30775637	18110	5.73283	9.29726	6.59191	122
chr16	30806039	30806273	18112	7.30121	13.85469	10.95474	115
chr16	30894018	30894320	18115	11.89491	26.36656	23.08345	135
chr16	30902181	30902356	18116	4.1057	6.03964	3.5357199999999995	121
chr16	30903829	30903993	18117	3.6772	5.55754	3.09058	12
chr16	31180046	31180362	18148	4.24293	7.083080000000002	4.51043	249
chr16	31180554	31180957	18149	7.26495	15.13508	12.18707	152
chr16	31302063	31302239	18156	6.27428	12.08451	9.25263	79
chr16	31365079	31365373	18162	3.71071	6.09937	3.5934	219
chr16	46789790	46790185	18193	9.51936	20.05383	16.94098	135
chr16	46973648	46973878	18199	5.9496	10.00133	7.264769999999999	90
chr16	48536506	48536716	18226	3.29713	5.29865	2.86085	79
chr16	49855434	49855593	18237	3.63248	5.02459	2.59822	132
chr16	50039059	50039253	18246	4.62315	7.45915	4.8600400000000015	120
chr16	50259383	50259541	18255	4.23377	5.7529	3.27785	83
chr16	50708794	50708973	18276	3.9664	5.33485	2.88225	61
chr16	51035250	51035509	18287	5.2589	7.8982800000000015	5.27054	109
chr16	53743210	53743421	18315	5.65607	8.53041	5.87045	135
chr16	53773980	53774256	18316	5.55296	9.004430000000003	6.31281	192
chr16	54228991	54229152	18323	5.08052	7.6142	5.0063900000000015	30
chr16	54325889	54326181	18328	4.62315	7.45915	4.8600400000000015	151
chr16	54326361	54326624	18329	3.9627	5.80311	3.3199300000000003	133
chr16	54446596	54446879	18333	6.739260000000002	11.28829	8.48968	178
chr16	54448078	54448245	18334	3.11148	4.15704	1.82234	129
chr16	54652233	54652632	18336	4.99557	7.77614	5.16345	278
chr16	54930097	54930368	18343	3.9664	5.33485	2.88225	133
chr16	55203614	55203914	18349	4.45285	8.35482	5.70067	157
chr16	55282525	55282705	18353	3.71071	6.09937	3.5934	69
chr16	55515055	55515415	18362	7.13952	13.15166	10.27532	292
chr16	55539677	55539841	18364	3.96007	6.3057300000000005	3.77982	43
chr16	55835791	55835975	18372	5.45026	8.20275	5.55897	64
chr16	56540239	56540400	18384	3.9664	5.33485	2.88225	112
chr16	56591635	56591806	18385	3.30225	4.28263	1.9329	141
chr16	56989471	56989668	18414	4.95338	8.33222	5.67935	98
chr16	57300551	57300732	18423	5.73283	9.29726	6.59191	76
chr16	57341987	57342218	18424	5.94405	11.11034	8.32121	120
