chr	start	end	interval_id	num_peaks	num_samples	DFAM71927V3_1_745_R1.bool	MV411_4_321_R1.bool	DFAM71927V3_1_745_R1.fc	MV411_4_321_R1.fc	DFAM71927V3_1_745_R1.qval	MV411_4_321_R1.qval	DFAM71927V3_1_745_R1.pval	MV411_4_321_R1.pval	DFAM71927V3_1_745_R1.start	MV411_4_321_R1.start	DFAM71927V3_1_745_R1.end	MV411_4_321_R1.end	DFAM71927V3_1_745_R1.summit	MV411_4_321_R1.summit
chr1	234656597	234656823	Interval_687	1	1	FALSE	TRUE	NA	5.46103	NA	5.93495	NA	9.53842	NA	234656597	NA	234656823	NA	91
chr1	234666245	234666433	Interval_688	1	1	FALSE	TRUE	NA	6.08355	NA	7.65723	NA	11.35425	NA	234666245	NA	234666433	NA	110
chr1	234723287	234723474	Interval_689	1	1	FALSE	TRUE	NA	5.54716	NA	7.10273	NA	10.77245	NA	234723287	NA	234723474	NA	90
chr1	234730136	234730506	Interval_690	1	1	FALSE	TRUE	NA	12.96994	NA	30.28545	NA	34.68473	NA	234730136	NA	234730506	NA	174
chr1	234731313	234731361	Interval_691	1	1	TRUE	FALSE	6.97157	NA	5.60095	NA	10.49888	NA	234731313	NA	234731361	NA	17	NA
chr1	234836521	234836701	Interval_692	1	1	FALSE	TRUE	NA	4.77883	NA	3.71074	NA	7.13202	NA	234836521	NA	234836701	NA	73
chr1	234841941	234842086	Interval_693	1	1	FALSE	TRUE	NA	4.198	NA	3.58538	NA	7.00181	NA	234841941	NA	234842086	NA	44
chr1	234849211	234849554	Interval_694	1	1	FALSE	TRUE	NA	6.92189	NA	11.95971	NA	15.85592	NA	234849211	NA	234849554	NA	200
chr1	234851575	234851797	Interval_695	1	1	FALSE	TRUE	NA	6.74026	NA	9.12535	NA	12.89753	NA	234851575	NA	234851797	NA	100
chr1	234876267	234876412	Interval_696	1	1	FALSE	TRUE	NA	4.32282	NA	3.53372	NA	6.94349	NA	234876267	NA	234876412	NA	74
chr1	234934782	234935047	Interval_697	1	1	FALSE	TRUE	NA	6.82629	NA	9.67075	NA	13.47211	NA	234934782	NA	234935047	NA	107
chr1	234946427	234946578	Interval_698	1	1	FALSE	TRUE	NA	4.09577	NA	2.70511	NA	6.02328	NA	234946427	NA	234946578	NA	48
chr1	234962176	234962321	Interval_699	1	1	FALSE	TRUE	NA	4.91469	NA	4.74836	NA	8.26573	NA	234962176	NA	234962321	NA	56
chr1	235023014	235023233	Interval_700	1	1	FALSE	TRUE	NA	5.97245	NA	6.75383	NA	10.40422	NA	235023014	NA	235023233	NA	131
chr1	235083615	235083870	Interval_701	1	1	FALSE	TRUE	NA	8.06372	NA	18.4558	NA	22.57463	NA	235083615	NA	235083870	NA	164
chr1	235104228	235104415	Interval_702	1	1	FALSE	TRUE	NA	3.91813	NA	2.89303	NA	6.23081	NA	235104228	NA	235104415	NA	51
chr1	235504733	235504889	Interval_703	1	1	FALSE	TRUE	NA	3.75446	NA	2.00766	NA	5.22353	NA	235504733	NA	235504889	NA	19
chr1	235878444	235878722	Interval_704	1	1	FALSE	TRUE	NA	7.50892	NA	11.67949	NA	15.56946	NA	235878444	NA	235878722	NA	109
chr1	235883572	235883981	Interval_705	1	1	FALSE	TRUE	NA	9.79532	NA	22.5079	NA	26.73341	NA	235883572	NA	235883981	NA	186
chr1	235917549	235918027	Interval_706	1	1	FALSE	TRUE	NA	11.98905	NA	24.10496	NA	28.37484	NA	235917549	NA	235918027	NA	268
chr1	235938721	235939014	Interval_707	1	1	FALSE	TRUE	NA	13.15372	NA	36.69368	NA	41.21453	NA	235938721	NA	235939014	NA	152
chr1	235971835	235972058	Interval_708	1	1	FALSE	TRUE	NA	11.23407	NA	21.05098	NA	25.24046	NA	235971835	NA	235972058	NA	126
chr1	235980984	235981271	Interval_709	1	1	FALSE	TRUE	NA	13.43349	NA	33.13902	NA	37.59399	NA	235980984	NA	235981271	NA	147
chr1	235997275	235997426	Interval_710	1	1	FALSE	TRUE	NA	5.46103	NA	5.93495	NA	9.53842	NA	235997275	NA	235997426	NA	86
chr1	236185826	236185971	Interval_711	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	236185826	NA	236185971	NA	82
chr1	236677893	236678208	Interval_712	1	1	FALSE	TRUE	NA	8.85643	NA	13.4413	NA	17.39712	NA	236677893	NA	236678208	NA	190
chr1	236870966	236871189	Interval_713	1	1	FALSE	TRUE	NA	5.68538	NA	5.32762	NA	8.88883	NA	236870966	NA	236871189	NA	117
chr1	237448597	237448742	Interval_714	1	1	FALSE	TRUE	NA	4.56083	NA	2.91198	NA	6.26348	NA	237448597	NA	237448742	NA	126
chr1	238332994	238333251	Interval_715	1	1	FALSE	TRUE	NA	11.26337	NA	24.06034	NA	28.3292	NA	238332994	NA	238333251	NA	104
chr1	238476840	238477388	Interval_716	1	1	FALSE	TRUE	NA	54.27383	NA	182.06253	NA	188.15756	NA	238476840	NA	238477388	NA	278
chr1	239025299	239025557	Interval_717	1	1	FALSE	TRUE	NA	11.27559	NA	19.97904	NA	24.1379	NA	239025299	NA	239025557	NA	114
chr1	239427037	239427233	Interval_718	1	1	FALSE	TRUE	NA	4.58497	NA	3.18053	NA	6.55104	NA	239427037	NA	239427233	NA	62
chr1	239910050	239910251	Interval_719	1	1	FALSE	TRUE	NA	8.20949	NA	11.05657	NA	14.91941	NA	239910050	NA	239910251	NA	103
chr1	240171560	240171754	Interval_720	1	1	FALSE	TRUE	NA	6.99739	NA	8.35852	NA	12.09443	NA	240171560	NA	240171754	NA	125
chr1	240576281	240576716	Interval_721	1	1	FALSE	TRUE	NA	32.38186	NA	91.80601	NA	97.00959	NA	240576281	NA	240576716	NA	212
chr1	240612118	240612427	Interval_722	1	1	FALSE	TRUE	NA	18.53032	NA	42.00029	NA	46.60607	NA	240612118	NA	240612427	NA	121
chr1	240613157	240613308	Interval_723	1	1	FALSE	TRUE	NA	4.10474	NA	2.09119	NA	5.33483	NA	240613157	NA	240613308	NA	120
chr1	241349100	241349312	Interval_724	1	1	FALSE	TRUE	NA	7.27653	NA	13.06517	NA	17.00777	NA	241349100	NA	241349312	NA	121
chr1	241454591	241454642	Interval_725	1	1	TRUE	FALSE	8.06819	NA	8.93319	NA	14.04194	NA	241454591	NA	241454642	NA	27	NA
chr1	241532189	241532597	Interval_726	1	1	FALSE	TRUE	NA	21.43588	NA	51.58164	NA	56.32467	NA	241532189	NA	241532597	NA	201
chr1	241702475	241702648	Interval_727	1	1	FALSE	TRUE	NA	5.11972	NA	5.07883	NA	8.61641	NA	241702475	NA	241702648	NA	122
chr1	241714698	241714927	Interval_728	1	1	FALSE	TRUE	NA	7.77473	NA	10.37544	NA	14.20468	NA	241714698	NA	241714927	NA	89
chr1	243287590	243287923	Interval_729	1	1	FALSE	TRUE	NA	12.84305	NA	30.05991	NA	34.45126	NA	243287590	NA	243287923	NA	203
chr1	243421800	243421962	Interval_730	1	1	TRUE	FALSE	7.76007	NA	7.08413	NA	12.06992	NA	243421800	NA	243421962	NA	151	NA
chr1	243495894	243496073	Interval_731	1	1	FALSE	TRUE	NA	5.31746	NA	6.70539	NA	10.34443	NA	243495894	NA	243496073	NA	65
chr1	243723499	243723795	Interval_732	1	1	FALSE	TRUE	NA	13.55744	NA	26.73667	NA	31.06357	NA	243723499	NA	243723795	NA	198
chr1	244010914	244011159	Interval_733	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	244010914	NA	244011159	NA	120
chr1	244044451	244044616	Interval_734	1	1	FALSE	TRUE	NA	5.68538	NA	5.32762	NA	8.88883	NA	244044451	NA	244044616	NA	83
chr1	244075044	244075148	Interval_735	1	1	TRUE	FALSE	6.17321	NA	5.04009	NA	9.86508	NA	244075044	NA	244075148	NA	75	NA
chr1	244299443	244299698	Interval_736	1	1	FALSE	TRUE	NA	10.67126	NA	18.9857	NA	23.1162	NA	244299443	NA	244299698	NA	144
chr1	244319577	244319774	Interval_737	1	1	FALSE	TRUE	NA	7.62312	NA	10.55681	NA	14.39578	NA	244319577	NA	244319774	NA	119
chr1	244868303	244868453	Interval_738	1	1	FALSE	TRUE	NA	4.76115	NA	3.68354	NA	7.10365	NA	244868303	NA	244868453	NA	86
chr1	245153160	245153331	Interval_739	1	1	FALSE	TRUE	NA	7.93457	NA	10.62817	NA	14.4678	NA	245153160	NA	245153331	NA	64
chr1	245363730	245363800	Interval_740	1	1	TRUE	FALSE	5.03173	NA	2.63859	NA	7.22318	NA	245363730	NA	245363800	NA	37	NA
chr1	245516290	245516888	Interval_741	1	1	FALSE	TRUE	NA	28.86423	NA	80.97467	NA	86.06367	NA	245516290	NA	245516888	NA	430
chr1	245674152	245674314	Interval_742	1	1	FALSE	TRUE	NA	6.08659	NA	6.59337	NA	10.22601	NA	245674152	NA	245674314	NA	60
chr1	246061859	246062004	Interval_743	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	246061859	NA	246062004	NA	48
chr1	246092319	246092464	Interval_744	1	1	FALSE	TRUE	NA	6.38516	NA	6.70582	NA	10.35171	NA	246092319	NA	246092464	NA	79
chr1	246101396	246101547	Interval_745	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	246101396	NA	246101547	NA	58
chr1	246157597	246157742	Interval_746	1	1	FALSE	TRUE	NA	3.63826	NA	2.22924	NA	5.48895	NA	246157597	NA	246157742	NA	11
chr1	246428656	246428910	Interval_747	1	1	FALSE	TRUE	NA	5.31746	NA	6.70539	NA	10.34443	NA	246428656	NA	246428910	NA	141
chr1	246593702	246593974	Interval_748	1	1	FALSE	TRUE	NA	7.11505	NA	14.56048	NA	18.55197	NA	246593702	NA	246593974	NA	140
chr1	246602275	246602435	Interval_749	1	1	FALSE	TRUE	NA	6.84124	NA	7.74583	NA	11.45361	NA	246602275	NA	246602435	NA	34
chr1	246609034	246609329	Interval_750	1	1	FALSE	TRUE	NA	13.12011	NA	25.38219	NA	29.68105	NA	246609034	NA	246609329	NA	142
chr1	246961973	246962243	Interval_751	1	1	FALSE	TRUE	NA	10.8152	NA	22.67172	NA	26.90067	NA	246961973	NA	246962243	NA	79
chr1	247172972	247173349	Interval_752	1	1	FALSE	TRUE	NA	8.53286	NA	14.85275	NA	18.85729	NA	247172972	NA	247173349	NA	170
chr1	247434517	247434669	Interval_753	1	1	FALSE	TRUE	NA	4.198	NA	3.58538	NA	7.00181	NA	247434517	NA	247434669	NA	68
chr1	248804928	248805095	Interval_754	1	1	FALSE	TRUE	NA	4.2594	NA	3.18725	NA	6.55896	NA	248804928	NA	248805095	NA	51
chr1	248945683	248945743	Interval_755	1	1	TRUE	FALSE	10.75583	NA	13.85399	NA	19.173	NA	248945683	NA	248945743	NA	31	NA
chr10	76605	76840	Interval_756	1	1	FALSE	TRUE	NA	5.92907	NA	5.69697	NA	9.27943	NA	76605	NA	76840	NA	130
chr10	451071	451493	Interval_757	2	2	TRUE	TRUE	7.31162	29.64537	6.44321	81.36237	11.37881	86.45453	451100	451071	451280	451493	114	228
chr10	511146	511418	Interval_758	1	1	FALSE	TRUE	NA	10.82881	NA	20.37261	NA	24.54229	NA	511146	NA	511418	NA	159
chr10	944699	944866	Interval_759	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	944699	NA	944866	NA	58
chr10	1123315	1123460	Interval_760	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	1123315	NA	1123460	NA	43
chr10	3197820	3197998	Interval_761	1	1	FALSE	TRUE	NA	7.46307	NA	9.47372	NA	13.26385	NA	3197820	NA	3197998	NA	38
chr10	3468896	3469259	Interval_762	1	1	FALSE	TRUE	NA	19.45492	NA	56.34867	NA	61.15633	NA	3468896	NA	3469259	NA	182
chr10	3472770	3473092	Interval_763	2	2	TRUE	TRUE	7.05509	14.59464	6.69438	29.09752	11.6421	33.47447	3472874	3472770	3473035	3473092	35	128
chr10	3782961	3783359	Interval_764	1	1	FALSE	TRUE	NA	7.29732	NA	8.81955	NA	12.58327	NA	3782961	NA	3783359	NA	264
chr10	3813999	3814466	Interval_765	1	1	FALSE	TRUE	NA	8.66557	NA	12.21208	NA	16.12311	NA	3813999	NA	3814466	NA	336
chr10	4131698	4131951	Interval_766	1	1	FALSE	TRUE	NA	6.84124	NA	7.74583	NA	11.45361	NA	4131698	NA	4131951	NA	73
chr10	4344782	4345174	Interval_767	1	1	FALSE	TRUE	NA	7.83626	NA	15.05507	NA	19.06847	NA	4344782	NA	4345174	NA	142
chr10	5334103	5334411	Interval_768	1	1	FALSE	TRUE	NA	5.46103	NA	5.93495	NA	9.53842	NA	5334103	NA	5334411	NA	119
chr10	5594376	5594551	Interval_769	1	1	FALSE	TRUE	NA	4.7328	NA	6.85966	NA	10.52248	NA	5594376	NA	5594551	NA	116
chr10	6201643	6201716	Interval_770	1	1	TRUE	FALSE	5.29132	NA	3.4903	NA	8.14582	NA	6201643	NA	6201716	NA	30	NA
chr10	6912498	6912677	Interval_771	1	1	FALSE	TRUE	NA	6.14366	NA	7.74583	NA	11.45879	NA	6912498	NA	6912677	NA	104
chr10	7228718	7228776	Interval_772	1	1	TRUE	FALSE	8.82246	NA	10.2065	NA	15.35858	NA	7228718	NA	7228776	NA	35	NA
chr10	7602585	7602785	Interval_773	1	1	FALSE	TRUE	NA	5.03759	NA	5.87853	NA	9.47283	NA	7602585	NA	7602785	NA	77
chr10	7606925	7607120	Interval_774	1	1	FALSE	TRUE	NA	7.83626	NA	15.05507	NA	19.06847	NA	7606925	NA	7607120	NA	118
chr10	7715419	7715467	Interval_775	1	1	TRUE	FALSE	6.27526	NA	5.43177	NA	10.30844	NA	7715419	NA	7715467	NA	4	NA
chr10	8133155	8133727	Interval_776	1	1	FALSE	TRUE	NA	20.11749	NA	48.54784	NA	53.25338	NA	8133155	NA	8133727	NA	283
chr10	8183450	8183825	Interval_777	1	1	FALSE	TRUE	NA	15.50681	NA	31.93967	NA	36.37241	NA	8183450	NA	8183825	NA	179
chr10	11179249	11179414	Interval_778	1	1	FALSE	TRUE	NA	6.12272	NA	6.30504	NA	9.92839	NA	11179249	NA	11179414	NA	69
chr10	11546660	11546899	Interval_779	1	1	FALSE	TRUE	NA	12.24543	NA	22.72636	NA	26.95911	NA	11546660	NA	11546899	NA	97
chr10	11642466	11642633	Interval_780	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	11642466	NA	11642633	NA	30
chr10	11674003	11674340	Interval_781	1	1	TRUE	FALSE	14.93126	NA	23.53756	NA	29.20053	NA	11674003	NA	11674340	NA	170	NA
chr10	12115448	12115616	Interval_782	1	1	FALSE	TRUE	NA	6.41947	NA	7.46033	NA	11.14684	NA	12115448	NA	12115616	NA	56
chr10	12350831	12350976	Interval_783	1	1	FALSE	TRUE	NA	5.92907	NA	5.69697	NA	9.27943	NA	12350831	NA	12350976	NA	81
chr10	12448827	12449251	Interval_784	1	1	FALSE	TRUE	NA	17.78722	NA	39.26698	NA	43.83129	NA	12448827	NA	12449251	NA	144
chr10	13117913	13118058	Interval_785	1	1	FALSE	TRUE	NA	5.61704	NA	5.53889	NA	9.1089	NA	13117913	NA	13118058	NA	66
chr10	13128497	13128545	Interval_786	1	1	TRUE	FALSE	7.5476	NA	7.08413	NA	12.07642	NA	13128497	NA	13128545	NA	32	NA
chr10	14507269	14507476	Interval_787	1	1	TRUE	FALSE	10.84608	NA	13.69369	NA	19.0009	NA	14507269	NA	14507476	NA	119	NA
chr10	14904455	14904600	Interval_788	1	1	FALSE	TRUE	NA	5.11972	NA	5.07883	NA	8.61641	NA	14904455	NA	14904600	NA	66
chr10	16186406	16186464	Interval_789	1	1	TRUE	FALSE	10.8641	NA	13.31526	NA	18.61219	NA	16186406	NA	16186464	NA	14	NA
chr10	16892002	16892255	Interval_790	1	1	FALSE	TRUE	NA	8.20949	NA	11.05657	NA	14.91941	NA	16892002	NA	16892255	NA	142
chr10	17023404	17023673	Interval_791	1	1	FALSE	TRUE	NA	9.18407	NA	13.96733	NA	17.94291	NA	17023404	NA	17023673	NA	134
chr10	17029680	17029938	Interval_792	1	1	FALSE	TRUE	NA	6.84124	NA	7.74583	NA	11.45361	NA	17029680	NA	17029938	NA	77
chr10	17228379	17228576	Interval_793	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	17228379	NA	17228576	NA	113
chr10	17838299	17838579	Interval_794	1	1	FALSE	TRUE	NA	7.7534	NA	9.92683	NA	13.73902	NA	17838299	NA	17838579	NA	120
chr10	18376106	18376159	Interval_795	1	1	TRUE	FALSE	8.96319	NA	9.83443	NA	14.96521	NA	18376106	NA	18376159	NA	17	NA
chr10	19826734	19827097	Interval_796	1	1	FALSE	TRUE	NA	19.68016	NA	47.01564	NA	51.69979	NA	19826734	NA	19827097	NA	214
chr10	19828602	19828766	Interval_797	1	1	FALSE	TRUE	NA	7.29284	NA	8.81774	NA	12.57596	NA	19828602	NA	19828766	NA	101
chr10	19996357	19996405	Interval_798	1	1	TRUE	FALSE	5.43205	NA	2.97714	NA	7.58932	NA	19996357	NA	19996405	NA	7	NA
chr10	21724946	21725228	Interval_799	1	1	FALSE	TRUE	NA	5.92907	NA	5.69697	NA	9.27943	NA	21724946	NA	21725228	NA	141
chr10	21814032	21814179	Interval_800	1	1	FALSE	TRUE	NA	5.56998	NA	6.45485	NA	10.08279	NA	21814032	NA	21814179	NA	53
chr10	21927119	21927377	Interval_801	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	21927119	NA	21927377	NA	130
chr10	21943763	21943924	Interval_802	1	1	FALSE	TRUE	NA	4.43709	NA	3.45992	NA	6.85689	NA	21943763	NA	21943924	NA	70
chr10	22251584	22251848	Interval_803	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	22251584	NA	22251848	NA	109
chr10	22723787	22723943	Interval_804	1	1	FALSE	TRUE	NA	4.73216	NA	3.40261	NA	6.78344	NA	22723787	NA	22723943	NA	109
chr10	22816864	22817215	Interval_805	1	1	FALSE	TRUE	NA	18.87991	NA	46.4416	NA	51.11555	NA	22816864	NA	22817215	NA	144
chr10	23332012	23332167	Interval_806	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	23332012	NA	23332167	NA	79
chr10	23412252	23412694	Interval_807	1	1	FALSE	TRUE	NA	40.9948	NA	143.79817	NA	149.51822	NA	23412252	NA	23412694	NA	248
chr10	23413831	23413994	Interval_808	1	1	FALSE	TRUE	NA	4.7784	NA	4.25206	NA	7.72196	NA	23413831	NA	23413994	NA	124
chr10	23432903	23433060	Interval_809	1	1	FALSE	TRUE	NA	5.92543	NA	5.69697	NA	9.27359	NA	23432903	NA	23433060	NA	72
chr10	23643246	23643592	Interval_810	1	1	FALSE	TRUE	NA	7.7534	NA	9.92683	NA	13.73902	NA	23643246	NA	23643592	NA	259
chr10	23870651	23870881	Interval_811	1	1	FALSE	TRUE	NA	8.82677	NA	13.87338	NA	17.84428	NA	23870651	NA	23870881	NA	140
chr10	23968554	23968720	Interval_812	1	1	FALSE	TRUE	NA	3.90971	NA	4.07138	NA	7.52483	NA	23968554	NA	23968720	NA	56
chr10	24623051	24623325	Interval_813	2	2	TRUE	TRUE	12.27558	13.99478	16.34914	28.10324	21.75863	32.45983	24623051	24623052	24623303	24623325	148	153
chr10	24724355	24724520	Interval_814	1	1	FALSE	TRUE	NA	5.9326	NA	7.04427	NA	10.71043	NA	24724355	NA	24724520	NA	76
chr10	26368370	26368706	Interval_815	1	1	FALSE	TRUE	NA	4.5062	NA	5.21923	NA	8.76648	NA	26368370	NA	26368706	NA	220
chr10	26481294	26481473	Interval_816	1	1	FALSE	TRUE	NA	6.77939	NA	7.65723	NA	11.35336	NA	26481294	NA	26481473	NA	111
chr10	26574916	26575078	Interval_817	1	1	FALSE	TRUE	NA	4.7784	NA	4.25206	NA	7.72196	NA	26574916	NA	26575078	NA	38
chr10	27100348	27100764	Interval_818	1	1	FALSE	TRUE	NA	11.6023	NA	22.84851	NA	27.08298	NA	27100348	NA	27100764	NA	229
chr10	27518827	27518986	Interval_819	1	1	FALSE	TRUE	NA	6.12272	NA	6.30504	NA	9.92839	NA	27518827	NA	27518986	NA	61
chr10	28381802	28382074	Interval_820	1	1	FALSE	TRUE	NA	4.7328	NA	6.85966	NA	10.52248	NA	28381802	NA	28382074	NA	144
chr10	28398968	28399415	Interval_821	1	1	FALSE	TRUE	NA	14.91465	NA	30.28736	NA	34.687	NA	28398968	NA	28399415	NA	212
chr10	28491998	28492427	Interval_822	1	1	FALSE	TRUE	NA	18.6481	NA	43.71889	NA	48.35157	NA	28491998	NA	28492427	NA	134
chr10	28872952	28873108	Interval_823	1	1	FALSE	TRUE	NA	6.2484	NA	6.50019	NA	10.1312	NA	28872952	NA	28873108	NA	60
chr10	29636282	29636498	Interval_824	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	29636282	NA	29636498	NA	120
chr10	29658952	29659185	Interval_825	1	1	FALSE	TRUE	NA	6.41947	NA	7.46033	NA	11.14684	NA	29658952	NA	29659185	NA	118
chr10	30098351	30098662	Interval_826	1	1	FALSE	TRUE	NA	10.03382	NA	15.8273	NA	19.86286	NA	30098351	NA	30098662	NA	157
chr10	30373549	30373843	Interval_827	1	1	FALSE	TRUE	NA	11.37076	NA	20.13585	NA	24.29796	NA	30373549	NA	30373843	NA	112
chr10	30510676	30510937	Interval_828	1	1	FALSE	TRUE	NA	8.51543	NA	11.97853	NA	15.87577	NA	30510676	NA	30510937	NA	136
chr10	30529621	30529835	Interval_829	1	1	FALSE	TRUE	NA	6.99739	NA	8.35852	NA	12.09443	NA	30529621	NA	30529835	NA	130
chr10	30955974	30956130	Interval_830	1	1	FALSE	TRUE	NA	4.51959	NA	2.86772	NA	6.19906	NA	30955974	NA	30956130	NA	98
chr10	31554648	31554894	Interval_831	1	1	FALSE	TRUE	NA	7.3725	NA	9.33042	NA	13.11535	NA	31554648	NA	31554894	NA	130
chr10	31590018	31590223	Interval_832	1	1	FALSE	TRUE	NA	6.88314	NA	8.1837	NA	11.90785	NA	31590018	NA	31590223	NA	113
chr10	31693616	31693810	Interval_833	1	1	FALSE	TRUE	NA	6.18789	NA	7.09405	NA	10.76349	NA	31693616	NA	31693810	NA	143
chr10	31760956	31761159	Interval_834	1	1	FALSE	TRUE	NA	5.06963	NA	5.00334	NA	8.53112	NA	31760956	NA	31761159	NA	97
chr10	31867778	31867952	Interval_835	1	1	FALSE	TRUE	NA	6.56005	NA	7.31723	NA	10.99755	NA	31867778	NA	31867952	NA	53
chr10	31926215	31926448	Interval_836	1	1	FALSE	TRUE	NA	8.53286	NA	14.85275	NA	18.85729	NA	31926215	NA	31926448	NA	116
chr10	31930358	31930567	Interval_837	1	1	FALSE	TRUE	NA	8.0765	NA	11.27964	NA	15.15055	NA	31930358	NA	31930567	NA	87
chr10	31930648	31930909	Interval_838	1	1	FALSE	TRUE	NA	13.93402	NA	28.0037	NA	32.35674	NA	31930648	NA	31930909	NA	128
chr10	31964605	31964834	Interval_839	1	1	FALSE	TRUE	NA	10.14431	NA	17.56836	NA	21.65977	NA	31964605	NA	31964834	NA	114
chr10	31970037	31970085	Interval_840	1	1	TRUE	FALSE	8.66512	NA	8.71917	NA	13.81078	NA	31970037	NA	31970085	NA	34	NA
chr10	32318465	32318906	Interval_841	1	1	FALSE	TRUE	NA	31.48825	NA	91.26431	NA	96.45889	NA	32318465	NA	32318906	NA	258
chr10	32374405	32374565	Interval_842	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	32374405	NA	32374565	NA	38
chr10	32985755	32985993	Interval_843	1	1	FALSE	TRUE	NA	8.50158	NA	12.40673	NA	16.32192	NA	32985755	NA	32985993	NA	121
chr10	32986192	32986366	Interval_844	1	1	FALSE	TRUE	NA	5.04099	NA	4.09496	NA	7.55116	NA	32986192	NA	32986366	NA	76
chr10	33876826	33877126	Interval_845	1	1	FALSE	TRUE	NA	7.1676	NA	10.66514	NA	14.51077	NA	33876826	NA	33877126	NA	116
chr10	34996968	34997158	Interval_846	1	1	FALSE	TRUE	NA	4.75773	NA	5.08211	NA	8.62432	NA	34996968	NA	34997158	NA	67
chr10	35195666	35196099	Interval_847	1	1	FALSE	TRUE	NA	14.67652	NA	36.79741	NA	41.32229	NA	35195666	NA	35196099	NA	198
chr10	35635492	35636388	Interval_848	2	2	TRUE	TRUE	16.88142	35.83801	27.35451	133.27518	33.13157	138.88416	35635655	35635492	35635954	35636388	48	249
chr10	37832027	37832075	Interval_849	1	1	TRUE	FALSE	8.25895	NA	9.44363	NA	14.56562	NA	37832027	NA	37832075	NA	25	NA
chr10	37970208	37970505	Interval_850	1	1	FALSE	TRUE	NA	7.23135	NA	8.71871	NA	12.47582	NA	37970208	NA	37970505	NA	155
chr10	40131308	40131456	Interval_851	1	1	FALSE	TRUE	NA	3.10185	NA	7.62536	NA	11.3199	NA	40131308	NA	40131456	NA	128
chr10	41875420	41875472	Interval_852	1	1	TRUE	FALSE	14.68258	NA	40.42221	NA	46.44744	NA	41875420	NA	41875472	NA	14	NA
chr10	41903506	41903554	Interval_853	1	1	TRUE	FALSE	5.04388	NA	6.27663	NA	11.20605	NA	41903506	NA	41903554	NA	14	NA
chr10	42766328	42766382	Interval_854	1	1	TRUE	FALSE	10.8641	NA	13.31526	NA	18.61219	NA	42766328	NA	42766382	NA	22	NA
chr10	43380779	43381011	Interval_855	1	1	FALSE	TRUE	NA	5.11972	NA	5.07883	NA	8.61641	NA	43380779	NA	43381011	NA	102
chr10	43408213	43408502	Interval_856	1	1	FALSE	TRUE	NA	7.21794	NA	9.90687	NA	13.71383	NA	43408213	NA	43408502	NA	103
chr10	43420337	43420482	Interval_857	1	1	FALSE	TRUE	NA	5.41861	NA	4.93666	NA	8.46034	NA	43420337	NA	43420482	NA	61
chr10	43427144	43427369	Interval_858	1	1	FALSE	TRUE	NA	7.43473	NA	9.42774	NA	13.21739	NA	43427144	NA	43427369	NA	91
chr10	43458595	43458791	Interval_859	1	1	FALSE	TRUE	NA	4.09577	NA	2.70511	NA	6.02328	NA	43458595	NA	43458791	NA	117
chr10	43965530	43965704	Interval_860	1	1	FALSE	TRUE	NA	5.22589	NA	4.94249	NA	8.46784	NA	43965530	NA	43965704	NA	71
chr10	44129811	44129867	Interval_861	1	1	TRUE	FALSE	9.28251	NA	12.35693	NA	17.61451	NA	44129811	NA	44129867	NA	20	NA
chr10	44723144	44723386	Interval_862	1	1	FALSE	TRUE	NA	6.42715	NA	7.11128	NA	10.78159	NA	44723144	NA	44723386	NA	143
chr10	44937565	44937746	Interval_863	1	1	FALSE	TRUE	NA	4.91469	NA	4.74836	NA	8.26573	NA	44937565	NA	44937746	NA	76
chr10	44959200	44959504	Interval_864	1	1	FALSE	TRUE	NA	12.17318	NA	23.8102	NA	28.06857	NA	44959200	NA	44959504	NA	135
chr10	45063893	45064059	Interval_865	1	1	FALSE	TRUE	NA	5.00179	NA	4.03673	NA	7.48862	NA	45063893	NA	45064059	NA	56
chr10	45387372	45387517	Interval_866	1	1	FALSE	TRUE	NA	6.30087	NA	6.5833	NA	10.2158	NA	45387372	NA	45387517	NA	69
chr10	45972317	45972479	Interval_867	1	1	FALSE	TRUE	NA	4.7784	NA	4.25206	NA	7.72196	NA	45972317	NA	45972479	NA	122
chr10	46022844	46023243	Interval_868	1	1	FALSE	TRUE	NA	30.73029	NA	88.00899	NA	93.17113	NA	46022844	NA	46023243	NA	188
chr10	47164184	47164365	Interval_869	1	1	FALSE	TRUE	NA	6.82069	NA	8.46228	NA	12.20568	NA	47164184	NA	47164365	NA	51
