chr	TargetGene	TargetGeneTSS	geneIsExpressed	geneFailed	nEnhancersConsidered	nDistalEnhancersPredicted
chr13	N4BP2L2-IT2	33083532	True	False	62	15.0
chr13	NAA16	41885340	True	False	85	16.0
chr13	NALCN	102068813	False	False	63	13.0
chr13	NALCN-AS1	101360578	False	False	58	13.0
chr13	NAXD	111267806	True	False	73	10.0
chr13	NBEA	35516423	False	False	53	14.0
chr13	NDFIP2	80055258	True	False	32	15.0
chr13	NDFIP2-AS1	80055366	True	False	32	15.0
chr13	NEK3	52733996	True	False	64	15.0
chr13	NEK5	52703228	False	False	64	13.0
chr13	NHLRC3	39612447	True	False	69	18.0
chr13	NUDT15	48611702	True	False	102	12.0
chr13	NUFIP1	45563613	True	False	110	11.0
chr13	NUP58	25875665	True	False	81	18.0
chr13	OLFM4	53602875	False	False	50	18.0
chr13	OR7E156P	64311567	False	False	16	14.0
chr13	OR7E37P	42016699	False	False	85	10.0
chr13	OXGR1	97646730	False	False	62	13.0
chr13	PABPC3	25670275	True	False	76	13.0
chr13	PAN3	28712642	True	False	83	9.0
chr13	PAN3-AS1	28713311	True	False	83	9.0
chr13	PARP4	25086948	True	False	77	14.0
chr13	PCCA	100741268	True	False	56	18.0
chr13	PCCA-AS1	101133269	False	False	57	16.0
chr13	PCDH17	58205788	False	False	11	8.0
chr13	PCDH20	61989655	False	False	13	12.0
chr13	PCDH8	53422775	False	False	56	18.0
chr13	PCDH9	67804468	False	False	14	12.0
chr13	PCDH9-AS2	67399300	True	False	13	12.0
chr13	PCDH9-AS3	67551520	True	False	12	9.0
chr13	PCDH9-AS4	67565017	False	False	12	9.0
chr13	PCID2	113863234	True	False	66	7.0
chr13	PCOTH	24463577	True	False	80	14.0
chr13	PDS5B	33160563	True	False	59	13.0
chr13	PDX1	28494167	False	False	82	14.0
chr13	PHF11	50069745	True	False	86	8.0
chr13	PIBF1	73356229	True	False	29	17.0
chr13	PLUT	28491428	False	False	82	14.0
chr13	POLR1D	28195915	True	False	82	9.0
chr13	POMP	29233140	True	False	81	13.0
chr13	POSTN	38172981	False	False	59	12.0
chr13	POU4F1	79177695	False	False	32	17.0
chr13	PROSER1	39612213	True	False	69	18.0
chr13	PROZ	113812967	False	False	66	9.0
chr13	PRR20A	57715051	False	False	13	9.0
chr13	PRR20B	57715051	False	False	13	9.0
chr13	PRR20C	57715051	False	False	13	9.0
chr13	PRR20D	57715051	False	False	13	9.0
chr13	PRR20E	57721621	False	False	13	9.0
chr13	PSPC1	20357159	True	False	49	17.0
chr13	RAB20	111214084	True	False	73	7.0
chr13	RAP2A	98086474	True	False	69	14.0
chr13	RASL11A	27844463	True	False	81	14.0
chr13	RB1	48877882	True	False	100	13.0
chr13	RBM26	79980356	True	False	32	15.0
chr13	RBM26-AS1	79980443	False	False	32	15.0
chr13	RCBTB1	50159719	True	False	85	9.0
chr13	RCBTB2	49107392	True	False	97	12.0
chr13	RFC3	34392205	True	False	56	12.0
chr13	RFXAP	37393338	True	False	60	9.0
chr13	RGCC	42031541	False	False	85	8.0
chr13	RNASEH2B	51483813	True	False	69	10.0
chr13	RNASEH2B-AS1	51484848	False	False	69	9.0
chr13	RNF113B	98829521	False	False	69	16.0
chr13	RNF17	25338300	False	False	76	13.0
chr13	RNF219	79233314	True	False	32	17.0
chr13	RNF219-AS1	78628989	False	False	33	18.0
chr13	RNF6	26796508	True	False	74	16.0
chr13	RPL21	27825691	True	False	81	13.0
chr13	RPL21P28	27825692	True	False	81	13.0
chr13	RUBCNL	46961635	False	False	103	14.0
chr13	RXFP2	32313679	False	False	71	9.0
chr13	SACS	24007867	True	False	79	12.0
chr13	SACS-AS1	23993109	True	False	79	12.0
chr13	SAP18	21714652	True	False	55	16.0
chr13	SCEL	78109808	False	False	33	14.0
chr13	SCEL-AS1	78180686	False	False	33	15.0
chr13	SERP2	44947977	False	False	102	8.0
chr13	SERPINE3	51915167	False	False	66	14.0
chr13	SERTM1	37248048	False	False	59	10.0
chr13	SETDB2	50018428	True	False	86	10.0
chr13	SETDB2-PHF11	50018428	True	False	86	10.0
chr13	SGCG	23755059	False	False	79	14.0
chr13	SHISA2	26625198	False	False	74	13.0
chr13	SIAH3	46425846	False	False	98	17.0
chr13	SKA3	21750741	True	False	56	17.0
chr13	SLAIN1	78315294	False	False	33	17.0
chr13	SLC10A2	103719196	False	False	52	12.0
chr13	SLC15A1	99404929	False	False	69	16.0
chr13	SLC25A15	41363546	True	False	84	14.0
chr13	SLC25A30	45992590	True	False	108	13.0
chr13	SLC25A30-AS1	45992296	False	False	107	13.0
chr13	SLC46A3	29293150	True	False	80	14.0
chr13	SLC7A1	30169825	True	False	78	14.0
chr13	SLITRK1	84456528	False	False	18	15.0
chr13	SLITRK5	88324869	False	False	20	14.0
chr13	SLITRK6	86373483	False	False	16	13.0
chr13	SMAD9	37494409	False	False	58	10.0
chr13	SMIM2	44735393	False	False	101	10.0
chr13	SMIM2-AS1	44716463	False	False	101	10.0
chr13	SMIM2-IT1	44732358	False	False	101	11.0
chr13	SOHLH2	36788752	False	False	61	12.0
chr13	SOX1	112721912	False	False	68	10.0
chr13	SOX21	95364797	False	False	65	15.0
chr13	SOX21-AS1	95364969	False	False	65	15.0
chr13	SPACA7	113030650	False	False	68	12.0
chr13	SPATA13	24844824	True	False	78	15.0
chr13	SPATA13-AS1	24828577	False	False	78	12.0
chr13	SPERT	46276438	False	False	99	16.0
chr13	SPG20	36920646	True	False	58	10.0
chr13	SPG20-AS1	36920567	True	False	58	10.0
chr13	SPRY2	80913794	True	False	25	15.0
chr13	SPRYD7	50510637	True	False	80	10.0
chr13	ST13P4	50746153	False	False	79	13.0
chr13	STARD13	33780187	False	False	56	11.0
chr13	STARD13-AS	33851690	True	False	56	11.0
chr13	STK24	99229405	True	False	69	7.0
chr13	STOML3	39564996	False	False	68	17.0
chr13	SUCLA2	48575462	True	False	102	11.0
chr13	SUGT1	53226825	True	False	59	17.0
chr13	SUGT1P3	41495910	False	False	83	14.0
chr13	SUPT20H	37633850	True	False	57	11.0
chr13	TBC1D4	76056304	False	False	37	18.0
chr13	TDRD3	60970590	True	False	12	8.0
chr13	TEX26	31506833	False	False	76	14.0
chr13	TEX26-AS1	31506745	False	False	76	14.0
chr13	TEX29	111972990	False	False	68	11.0
chr13	TEX30	103426171	True	False	58	11.0
chr13	TFDP1	114239055	True	False	64	6.0
chr13	TGDS	95248529	True	False	65	11.0
chr13	THSD1	52980629	False	False	63	17.0
chr13	TM9SF2	100153627	True	False	68	18.0
chr13	TMCO3	114145307	True	False	65	12.0
chr13	TMTC4	101327189	True	False	58	15.0
chr13	TNFRSF19	24153498	False	False	80	16.0
chr13	TNFSF11	43148290	False	False	86	14.0
chr13	TNFSF13B	108921976	True	False	63	12.0
chr13	TPP2	103249285	True	False	58	12.0
chr13	TPT1	45915419	True	False	107	15.0
chr13	TPT1-AS1	45915479	True	False	107	15.0
chr13	TPTE2	20110903	False	False	46	10.0
chr13	TPTE2P1	25542607	False	False	75	13.0
chr13	TPTE2P3	53063127	False	False	61	16.0
chr13	TPTE2P5	41495886	False	False	83	14.0
chr13	TPTE2P6	25154345	True	False	75	12.0
chr13	TRIM13	50571142	True	False	79	13.0
chr13	TRPC4	38443939	False	False	58	10.0
chr13	TSC22D1	45150701	True	False	105	11.0
chr13	TSC22D1-AS1	45150031	False	False	105	11.0
chr13	TUBA3C	19755992	False	False	45	12.0
chr13	TUBGCP3	113242499	True	False	67	11.0
chr13	TUSC8	44980120	True	False	102	6.0
chr13	UBAC2	99853162	True	False	66	16.0
chr13	UBAC2-AS1	99853011	False	False	66	16.0
chr13	UBL3	30424820	True	False	75	11.0
chr13	UCHL3	76123885	True	False	37	18.0
chr13	UFM1	38923907	True	False	59	14.0
chr13	UGGT2	96705736	False	False	62	13.0
chr13	URAD	28562774	False	False	83	13.0
chr13	USP12	27746033	True	False	80	10.0
chr13	USP12-AS1	27699669	True	False	80	11.0
chr13	USP12-AS2	27746395	True	False	80	10.0
chr13	USPL1	31191815	True	False	75	8.0
chr13	UTP14C	52598826	True	False	64	12.0
chr13	VPS36	53024813	True	False	62	18.0
chr13	VWA8	42535221	True	False	84	9.0
chr13	VWA8-AS1	42535304	False	False	84	9.0
chr13	WASF3	27131839	False	False	76	16.0
chr13	WBP4	41635392	True	False	84	15.0
chr13	WDFY2	52158483	True	False	64	11.0
chr13	XPO4	21476913	True	False	53	13.0
chr13	ZAR1L	32886091	False	False	65	14.0
chr13	ZC3H13	46626913	True	False	100	15.0
chr13	ZDHHC20	22033509	True	False	58	16.0
chr13	ZIC2	100634025	True	False	59	16.0
chr13	ZIC5	100624178	False	False	59	18.0
chr13	ZMYM2	20532809	True	False	49	14.0
chr13	ZMYM5	20437776	True	False	49	17.0
chr14	ABCD4	74769767	True	False	123	9.0
chr14	ABHD12B	51338877	True	False	82	16.0
chr14	ABHD4	23067146	True	False	88	11.0
chr14	ACIN1	23564823	True	False	88	5.0
chr14	ACOT1	74003927	False	False	136	6.0
chr14	ACOT2	74035762	True	False	136	4.0
chr14	ACOT4	74058409	True	False	135	6.0
chr14	ACOT6	74083547	False	False	135	4.0
chr14	ACTN1	69446083	True	False	109	9.0
chr14	ACTN1-AS1	69446398	True	False	109	9.0
chr14	ACTR10	58666832	True	False	65	13.0
chr14	ACYP1	75530752	True	False	120	11.0
chr14	ADAM20	71001732	False	False	130	10.0
chr14	ADAM20P1	70950473	False	False	129	9.0
chr14	ADAM21	70918873	False	False	129	7.0
chr14	ADAM21P1	70714518	False	False	131	11.0
chr14	ADAM6	106438358	True	False	108	11.0
chr14	ADCK1	78266425	True	False	114	12.0
chr14	ADCY4	24804277	False	False	87	13.0
chr14	ADSSL1	105196180	True	False	122	11.0
chr14	AHNAK2	105444694	False	False	113	7.0
chr14	AHSA1	77924372	True	False	117	12.0
chr14	AJUBA	23451851	False	False	88	10.0
chr14	AK7	96858447	False	False	96	8.0
chr14	AKAP5	64932216	False	False	83	12.0
chr14	AKAP6	32798478	False	False	39	15.0
chr14	AKT1	105262080	True	False	119	10.0
chr14	ALDH6A1	74551196	True	False	130	10.0
chr14	ALKBH1	78174356	True	False	113	11.0
chr14	AMN	103388992	True	False	140	6.0
chr14	ANG	21152335	False	False	86	7.0
chr14	ANGEL1	77279283	True	False	122	9.0
chr14	ANKRD9	102976143	True	False	140	9.0
chr14	AP1G2	24037045	True	False	88	14.0
chr14	AP4S1	31494675	True	False	36	9.0
chr14	AP5M1	57735605	True	False	67	15.0
chr14	APEX1	20923289	True	False	86	11.0
chr14	APOPT1	104029293	True	False	140	14.0
chr14	AREL1	75179807	True	False	122	9.0
chr14	ARF6	50359735	True	False	76	11.0
chr14	ARG2	68086578	False	False	88	17.0
chr14	ARHGAP5	32546494	False	False	38	15.0
chr14	ARHGAP5-AS1	32545905	False	False	38	15.0
chr14	ARHGEF40	21538418	True	False	87	7.0
chr14	ARID4A	58765221	True	False	66	12.0
chr14	ASB2	94423767	True	False	101	13.0
chr14	ASPG	104552022	False	False	133	10.0
chr14	ATG14	55878576	True	False	76	18.0
chr14	ATG2B	96829738	True	False	96	7.0
chr14	ATL1	51026742	False	False	81	15.0
chr14	ATP5S	50779046	True	False	79	18.0
chr14	ATP6V1D	67826720	True	False	84	12.0
chr14	ATXN3	92572965	True	False	119	18.0
chr14	BAG5	104028655	True	False	140	14.0
chr14	BATF	75988783	True	False	117	10.0
chr14	BAZ1A	35344853	True	False	46	11.0
chr14	BBOF1	74486058	False	False	130	7.0
chr14	BCL11B	99738050	False	False	112	11.0
chr14	BCL2L2	23775970	True	False	88	13.0
chr14	BCL2L2-PABPN1	23775970	True	False	88	13.0
chr14	BDKRB1	96722546	False	False	92	10.0
chr14	BDKRB2	96671134	False	False	92	11.0
chr14	BEGAIN	101036131	False	False	144	9.0
chr14	BMP4	54423609	False	False	101	9.0
chr14	BRF1	105767329	True	False	109	9.0
chr14	BRMS1L	36295596	True	False	37	15.0
chr14	BTBD6	105714878	True	False	109	8.0
chr14	BTBD7	93799438	True	False	107	12.0
chr14	C14orf1	76127538	False	False	117	9.0
chr14	C14orf105	57960581	True	False	66	14.0
chr14	C14orf119	23564682	True	False	88	5.0
chr14	C14orf132	96505660	False	False	92	5.0
chr14	C14orf159	91580356	True	False	114	10.0
chr14	C14orf166	52456227	True	False	84	12.0
chr14	C14orf177	99177949	False	False	108	10.0
chr14	C14orf178	78227172	False	False	113	11.0
chr14	C14orf180	105046020	False	False	127	8.0
chr14	C14orf2	104387903	True	False	135	10.0
chr14	C14orf28	45366506	True	False	42	15.0
chr14	C14orf37	58618957	False	False	64	14.0
chr14	C14orf39	60952764	False	False	66	15.0
chr14	C14orf79	105452615	True	False	113	7.0
chr14	C14orf80	105957585	False	False	109	8.0
chr14	C14orf93	23479410	True	False	88	9.0
chr14	CALM1	90863326	True	False	112	12.0
chr14	CARMIL3	24521205	False	False	88	13.0
chr14	CATSPERB	92198430	False	False	118	13.0
chr14	CBLN3	24898731	False	False	87	13.0
chr14	CCDC175	60043549	False	False	68	12.0
chr14	CCDC177	70041600	False	False	114	13.0
chr14	CCDC85C	100070727	True	False	131	7.0
chr14	CCDC88C	91884188	True	False	117	12.0
chr14	CCNB1IP1	20801471	True	False	86	9.0
chr14	CCNK	99947738	True	False	123	14.0
chr14	CDC42BPB	103523742	True	False	140	6.0
chr14	CDCA4	105487425	True	False	113	2.0
chr14	CDH24	23526747	True	False	88	10.0
chr14	CDKL1	50862642	True	False	80	16.0
chr14	CDKN3	54863672	True	False	91	12.0
chr14	CEBPE	23588820	True	False	88	13.0
chr14	CEP128	81405884	True	False	50	10.0
chr14	CEP170B	105331649	True	False	115	10.0
chr14	CFL2	35184029	True	False	46	12.0
chr14	CGRRF1	54976586	True	False	87	10.0
chr14	CHD8	21905457	True	False	87	12.0
chr14	CHGA	93389444	False	False	110	12.0
chr14	CHMP4A	24683036	True	False	88	11.0
chr14	CHURC1	65381078	True	False	83	13.0
chr14	CHURC1-FNTB	65381078	False	False	83	13.0
chr14	CIDEB	24780576	True	False	87	12.0
chr14	CINP	102829253	True	False	140	10.0
chr14	CIPC	77564577	True	False	119	10.0
chr14	CKB	103989196	True	False	140	14.0
chr14	CLEC14A	38725575	False	False	35	13.0
chr14	CLMN	95786245	False	False	106	11.0
chr14	CMA1	24977471	False	False	87	14.0
chr14	CMTM5	23846016	False	False	88	13.0
chr14	CNIH1	54908148	True	False	89	7.0
chr14	COCH	31343740	False	False	35	12.0
chr14	COQ6	74416954	True	False	131	8.0
chr14	COX16	70826448	True	False	131	10.0
chr14	COX8C	93813536	False	False	107	12.0
chr14	CPNE6	24540555	False	False	88	13.0
chr14	CPSF2	92588297	True	False	119	16.0
chr14	CRIP1	105953256	True	False	109	9.0
chr14	CRIP2	105941111	False	False	109	9.0
chr14	CTSG	25045466	True	False	87	11.0
chr14	CYP46A1	100150754	False	False	135	13.0
chr14	DAAM1	59730158	True	False	70	13.0
chr14	DACT1	59104756	False	False	65	11.0
chr14	DAD1	23058143	True	False	88	12.0
chr14	DCAF11	24583985	True	False	88	11.0
chr14	DCAF4	73393039	True	False	147	10.0
chr14	DCAF5	69619914	True	False	111	6.0
chr14	DDHD1	53620046	True	False	92	15.0
chr14	DDX24	94547558	True	False	100	13.0
chr14	DEGS2	100626012	False	False	142	12.0
chr14	DHRS1	24768666	True	False	88	14.0
chr14	DHRS2	24105572	False	False	88	7.0
chr14	DHRS4	24422943	True	False	88	14.0
chr14	DHRS4-AS1	24423406	True	False	88	14.0
chr14	DHRS4L1	24505620	False	False	88	12.0
chr14	DHRS4L2	24439082	True	False	88	3.0
chr14	DHRS7	60632211	True	False	67	16.0
chr14	DICER1	95624347	True	False	108	10.0
chr14	DICER1-AS1	95624024	False	False	108	10.0
chr14	DIGIT	95236978	True	False	104	8.0
chr14	DIO2	80677970	False	False	52	13.0
chr14	DIO2-AS1	80677761	False	False	52	13.0
chr14	DIO3	102027687	False	False	143	11.0
chr14	DIO3OS	102022013	True	False	143	10.0
chr14	DLGAP5	55658396	True	False	78	14.0
chr14	DLK1	101193201	False	False	144	10.0
chr14	DLST	75348593	True	False	121	10.0
chr14	DNAAF2	50101948	True	False	75	13.0
chr14	DNAL1	74111577	True	False	135	7.0
chr14	DPF3	73360824	False	False	148	10.0
chr14	DTD2	31926680	True	False	37	16.0
chr14	DYNC1H1	102430864	True	False	141	14.0
chr14	EAPP	35008943	True	False	46	10.0
chr14	ECRP	21387499	True	False	87	2.0
chr14	EDDM3A	21214098	False	False	87	7.0
chr14	EDDM3B	21236585	False	False	87	7.0
chr14	EFCAB11	90421121	True	False	109	8.0
chr14	EFS	23834842	False	False	88	12.0
chr14	EGLN3	34420284	False	False	44	12.0
chr14	EIF2B2	75469611	True	False	120	12.0
chr14	EIF2S1	67827033	True	False	84	12.0
chr14	EIF5	103800338	True	False	140	13.0
chr14	ELK2AP	106139144	False	False	108	10.0
chr14	ELMSAN1	74227001	False	False	134	8.0
chr14	EMC9	24610797	True	False	88	12.0
chr14	EML1	100259744	False	False	138	10.0
chr14	EML5	89259096	False	False	104	11.0
chr14	ENTPD5	74486026	True	False	130	7.0
chr14	ERH	69865021	True	False	109	9.0
chr14	ERO1A	53162649	True	False	85	7.0
chr14	ESR2	64749793	False	False	82	15.0
chr14	ESRRB	76837689	False	False	121	13.0
chr14	EVL	100531750	True	False	143	8.0
chr14	EXD2	69658193	True	False	111	8.0
chr14	EXOC3L4	103566480	False	False	140	6.0
chr14	EXOC5	57735617	True	False	67	15.0
chr14	FAM161B	74417117	False	False	131	8.0
chr14	FAM177A1	35515609	True	False	46	12.0
chr14	FAM181A	94385239	False	False	104	11.0
chr14	FAM181A-AS1	94392718	True	False	103	13.0
chr14	FAM30A	106383837	False	False	108	9.0
chr14	FAM71D	67656109	False	False	83	13.0
chr14	FANCM	45605141	True	False	45	16.0
chr14	FBLN5	92414046	False	False	119	15.0
chr14	FBXO33	39901704	True	False	32	14.0
chr14	FBXO34	55738020	True	False	77	16.0
chr14	FCF1	75179849	True	False	122	9.0
chr14	FERMT2	53417815	False	False	90	17.0
chr14	FITM1	24600674	False	False	88	13.0
chr14	FKBP3	45603732	True	False	45	16.0
chr14	FLJ22447	62037257	True	False	65	16.0
chr14	FLRT2	85996368	False	False	64	14.0
chr14	FLVCR2	76044939	True	False	117	12.0
chr14	FNTB	65453506	True	False	83	13.0
chr14	FOS	75745480	True	False	119	10.0
chr14	FOXA1	38064325	False	False	34	17.0
chr14	FOXG1	29236277	False	False	35	13.0
chr14	FOXG1-AS1	29234525	False	False	35	17.0
chr14	FOXN3	89883454	True	False	104	11.0
chr14	FOXN3-AS1	89883697	True	False	104	11.0
chr14	FOXN3-AS2	90042559	True	False	104	10.0
chr14	FRMD6	52118575	False	False	82	14.0
chr14	FRMD6-AS1	52118462	True	False	82	14.0
chr14	FRMD6-AS2	52066670	False	False	82	16.0
chr14	FSCB	44976499	False	False	31	6.0
chr14	FUT8	65877309	True	False	83	14.0
chr14	FUT8-AS1	65879335	True	False	83	14.0
chr14	G2E3	31028328	True	False	35	3.0
chr14	GALC	88459615	True	False	96	14.0
chr14	GALNT16	69726680	False	False	108	8.0
chr14	GCH1	55369542	True	False	79	12.0
chr14	GEMIN2	39583487	True	False	33	12.0
chr14	GLRX5	96001322	True	False	104	10.0
chr14	GMFB	54955744	True	False	88	11.0
chr14	GMPR2	24702077	True	False	88	8.0
chr14	GNG2	52327021	False	False	83	6.0
chr14	GNPNAT1	53258386	True	False	87	12.0
chr14	GOLGA5	93260575	True	False	114	10.0
chr14	GON7	93673459	True	False	108	12.0
chr14	GPATCH2L	76618227	True	False	120	16.0
chr14	GPHB5	63785593	False	False	72	15.0
chr14	GPHN	66974124	True	False	81	13.0
chr14	GPR132	105531887	True	False	113	8.0
chr14	GPR135	59932059	False	False	67	13.0
chr14	GPR137C	53019865	False	False	83	12.0
chr14	GPR33	31957151	False	False	37	17.0
chr14	GPR65	88471467	False	False	96	12.0
chr14	GPR68	91720224	False	False	116	12.0
chr14	GPX2	65409623	False	False	83	9.0
chr14	GSC	95236499	False	False	104	8.0
chr14	GSKIP	96829788	True	False	96	7.0
chr14	GSTZ1	77787229	True	False	118	9.0
chr14	GTF2A1	81687296	True	False	51	14.0
chr14	GZMB	25103475	False	False	87	13.0
chr14	GZMH	25078926	False	False	87	14.0
chr14	HAUS4	23426351	True	False	88	12.0
chr14	HEATR4	74025651	False	False	136	5.0
chr14	HEATR5A	31889788	True	False	37	16.0
chr14	HECTD1	31676729	True	False	37	13.0
chr14	HHIPL1	100111446	False	False	135	13.0
chr14	HIF1A	62162118	True	False	65	20.0
chr14	HIF1A-AS1	62162541	False	False	65	20.0
chr14	HIF1A-AS2	62215807	False	False	65	16.0
chr14	HNRNPC	21737638	True	False	87	14.0
chr14	HOMEZ	23755309	True	False	88	12.0
chr14	HSP90AA1	102553512	True	False	141	8.0
chr14	HSPA2	65007185	True	False	83	14.0
chr14	IFI27	94577078	True	False	101	12.0
chr14	IFI27L1	94547638	True	False	100	13.0
chr14	IFI27L2	94595957	True	False	100	12.0
chr14	IFT43	76452095	True	False	119	13.0
chr14	IGBP1P1	35409127	True	False	46	9.0
chr14	IL25	23842069	False	False	88	13.0
chr14	INF2	105155942	True	False	124	9.0
chr14	INSM2	36003247	False	False	41	16.0
chr14	IPO4	24658124	True	False	88	11.0
chr14	IRF2BPL	77495042	True	False	120	11.0
chr14	IRF9	24630421	True	False	88	14.0
chr14	ISCA2	74960422	True	False	123	12.0
chr14	ISM2	77965210	False	False	116	12.0
chr14	ITPK1	93582264	True	False	109	12.0
chr14	ITPK1-AS1	93533796	True	False	110	8.0
chr14	JAG2	105635161	True	False	110	9.0
chr14	JDP2	75895059	True	False	115	9.0
chr14	JKAMP	59951160	True	False	67	14.0
chr14	JPH4	24048009	False	False	88	14.0
chr14	KCNH5	63511956	False	False	72	11.0
chr14	KCNK10	88793256	True	False	96	11.0
chr14	KCNK13	90528108	False	False	111	10.0
chr14	KHNYN	24899140	True	False	87	13.0
chr14	KIAA0391	35591526	True	False	44	11.0
chr14	KIAA0586	58894393	True	False	66	12.0
chr14	KIF26A	104605059	False	False	132	11.0
chr14	KLC1	104095524	True	False	138	12.0
chr14	KLHDC1	50159822	True	False	75	12.0
chr14	KLHDC2	50234786	True	False	76	7.0
chr14	KLHL28	45431179	True	False	43	14.0
chr14	KLHL33	20903801	False	False	86	9.0
chr14	KTN1	56046924	True	False	74	14.0
chr14	KTN1-AS1	56046810	True	False	74	14.0
chr14	L2HGDH	50778947	True	False	79	18.0
chr14	L3HYPDH	59951073	True	False	67	14.0
chr14	LGALS3	55595934	True	False	76	8.0
chr14	LGMN	93215047	False	False	114	8.0
chr14	LIN52	74551655	True	False	130	10.0
chr14	LINC00221	106938444	False	False	100	11.0
chr14	LINC00226	106744268	False	False	105	9.0
chr14	LINC00238	66953088	True	False	81	12.0
chr14	LINC00239	102196773	False	False	142	13.0
chr14	LINC00517	38371329	False	False	35	12.0
chr14	LINC00519	51795103	False	False	81	17.0
chr14	LINC00520	56263392	False	False	75	16.0
chr14	LINC00521	94463641	True	False	101	12.0
chr14	LINC00523	101123604	False	False	144	7.0
chr14	LINC00524	101874259	True	False	142	11.0
chr14	LINC00605	103655365	True	False	140	9.0
chr14	LINC00609	36539632	True	False	35	18.0
chr14	LINC00618	97409915	False	False	103	12.0
chr14	LINC00637	104314057	True	False	135	11.0
chr14	LINC00638	105287537	True	False	118	10.0
chr14	LINC00639	39386086	True	False	34	10.0
chr14	LINC00640	51800110	False	False	81	14.0
chr14	LINC00641	21673662	False	False	87	12.0
chr14	LINC00642	90921573	False	False	112	11.0
chr14	LINC00643	62584074	True	False	67	14.0
chr14	LINC00644	62606691	False	False	68	14.0
chr14	LINC00645	28081793	False	False	60	17.0
chr14	LINC00648	48264217	False	False	68	13.0
chr14	LINC00677	103589246	True	False	140	12.0
chr14	LINC00871	46940561	False	False	60	16.0
chr14	LINC00911	85860222	False	False	67	12.0
