chr	start	end	interval_id	num_peaks	num_samples	MV411_1_433_R1.bool	MV411_9_716_R1.bool	MV411_1_433_R1.fc	MV411_9_716_R1.fc	MV411_1_433_R1.qval	MV411_9_716_R1.qval	MV411_1_433_R1.pval	MV411_9_716_R1.pval	MV411_1_433_R1.start	MV411_9_716_R1.start	MV411_1_433_R1.end	MV411_9_716_R1.end	MV411_1_433_R1.summit	MV411_9_716_R1.summit	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
chr6	26502746	26502835	Interval_656	1	1	FALSE	TRUE	NA	5.04774	NA	2.71786	NA	7.27348	NA	26502746	NA	26502835	NA	15	NA	intron (BTN1A1, intron 3 of 7)	NA	1669	BTN1A1								
chr6	26757069	26757161	Interval_657	1	1	FALSE	TRUE	NA	10.99154	NA	14.02003	NA	19.46447	NA	26757069	NA	26757161	NA	46	NA	TTS (TRNAI22)	NA	563	TRNAI22								
chr6	30450753	30451020	Interval_658	2	2	TRUE	TRUE	7.3382	13.26918	5.50463	18.77146	11.12032	24.38953	30450869	30450753	30450950	30451020	67	193	NA	Intergenic	NA	-38519	HLA-E								
chr6	35348561	35348682	Interval_659	1	1	FALSE	TRUE	NA	4.97005	NA	2.54217	NA	7.0356	NA	35348561	NA	35348682	NA	102	NA	intron (PPARD, intron 3 of 9)	NA	6051	PPARD								
chr6	44381919	44382046	Interval_660	1	1	FALSE	TRUE	NA	5.0607	NA	2.71786	NA	7.31474	NA	44381919	NA	44382046	NA	67	NA	Intergenic	NA	-5709	CDC5L								
chr6	47335557	47335748	Interval_661	1	1	FALSE	TRUE	NA	5.10496	NA	2.38353	NA	6.85575	NA	47335557	NA	47335748	NA	118	NA	Intergenic	NA	-25706	TNFRSF21								
chr6	73520536	73520690	Interval_662	1	1	FALSE	TRUE	NA	5.83292	NA	3.93542	NA	8.66986	NA	73520536	NA	73520690	NA	99	NA	intron (EEF1A1, intron 1 of 7)	NA	419	EEF1A1								
chr6	82563448	82563538	Interval_663	1	1	FALSE	TRUE	NA	10.99154	NA	14.02003	NA	19.46447	NA	82563448	NA	82563538	NA	29	NA	Intergenic	NA	199249	TPBG								
chr6	86205209	86205288	Interval_664	1	1	FALSE	TRUE	NA	7.59104	NA	7.16742	NA	12.21489	NA	86205209	NA	86205288	NA	43	NA	Intergenic	NA	255556	LOC101928842								
chr6	91141540	91141617	Interval_665	1	1	FALSE	TRUE	NA	5.90415	NA	4.12276	NA	8.8927	NA	91141540	NA	91141617	NA	16	NA	Intergenic	NA	-380130	MIR4643								
chr6	91834076	91834153	Interval_666	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	91834076	NA	91834153	NA	72	NA	Intergenic	NA	-143687	CASC6								
chr6	112340168	112340245	Interval_667	1	1	FALSE	TRUE	NA	6.73032	NA	5.56532	NA	10.47299	NA	112340168	NA	112340245	NA	41	NA	Intergenic	NA	-7123	RFPL4B								
chr6	122484962	122485185	Interval_668	1	1	FALSE	TRUE	NA	7.59104	NA	7.16742	NA	12.21489	NA	122484962	NA	122485185	NA	164	NA	intron (PKIB, intron 3 of 7)	NA	-13267	SERINC1								
chr6	133707550	133707732	Interval_669	2	2	TRUE	TRUE	8.67241	9.27794	7.99753	10.44525	13.9199	15.72045	133707550	133707567	133707709	133707732	109	93	NA	intron (RP3-323P13.2, intron 4 of 8)	NA	-113506	MGC34034								
chr6	133983531	133983706	Interval_670	1	1	FALSE	TRUE	NA	6.74654	NA	5.60407	NA	10.52493	NA	133983531	NA	133983706	NA	98	NA	intron (TBPL1, intron 4 of 6)	NA	31449	TBPL1								
chr6	135962831	135962951	Interval_671	1	1	FALSE	TRUE	NA	5.10496	NA	2.38353	NA	6.85575	NA	135962831	NA	135962951	NA	68	NA	intron (PDE7B, intron 2 of 12)	NA	-40698	LOC101928373								
chr6	142112584	142112827	Interval_672	1	1	FALSE	TRUE	NA	12.49911	NA	17.12544	NA	22.67972	NA	142112584	NA	142112827	NA	119	NA	Intergenic	NA	-23907	NMBR								
chr6	146568312	146568361	Interval_673	1	1	TRUE	FALSE	8.1373	NA	6.93624	NA	12.7318	NA	146568312	NA	146568361	NA	29	NA	NA	Intergenic	NA	24645	RAB32								
chr6	148657157	148657336	Interval_674	1	1	FALSE	TRUE	NA	6.56352	NA	4.72111	NA	9.57798	NA	148657157	NA	148657336	NA	73	NA	Intergenic	NA	-89681	UST								
chr6	150238976	150239078	Interval_675	1	1	FALSE	TRUE	NA	4.99965	NA	2.61728	NA	7.12439	NA	150238976	NA	150239078	NA	29	NA	intron (PPP1R14C, intron 3 of 3)	NA	95975	PPP1R14C								
chr6	153396541	153396618	Interval_676	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	153396541	NA	153396618	NA	43	NA	Intergenic	NA	246406	LOC100996290								
chr6	154302268	154302345	Interval_677	1	1	FALSE	TRUE	NA	6.70613	NA	5.49246	NA	10.39656	NA	154302268	NA	154302345	NA	44	NA	intron (IPCEF1, intron 1 of 11)	NA	45937	IPCEF1								
chr6	156459554	156459761	Interval_678	1	1	FALSE	TRUE	NA	7.41121	NA	6.65652	NA	11.66287	NA	156459554	NA	156459761	NA	139	NA	Intergenic	NA	-164917	LOC101928923								
chr6	158667103	158667321	Interval_679	2	2	TRUE	TRUE	7.3382	10.9392	5.50463	13.32148	11.12032	18.72315	158667103	158667121	158667254	158667321	128	126	NA	intron (SYTL3, intron 6 of 16)	NA	-22440	DYNLT1								
chr6	161406804	161406891	Interval_680	1	1	FALSE	TRUE	NA	6.6981	NA	5.47082	NA	10.37147	NA	161406804	NA	161406891	NA	21	NA	intron (PARK2, intron 6 of 8)	NA	-140050	AGPAT4								
chr6	165227686	165227928	Interval_681	2	2	TRUE	TRUE	14.15357	5.7847	18.54718	3.80392	26.06974	8.52532	165227686	165227755	165227928	165227904	114	50	NA	Intergenic	NA	81809	C6orf118								
chr7	812857	813127	Interval_682	2	2	TRUE	TRUE	8.00796	8.03475	7.84692	7.93782	13.74169	13.05169	812871	812857	813100	813127	74	91	NA	Intergenic	NA	-19513	SUN1								
chr7	2863768	2863917	Interval_683	2	2	TRUE	TRUE	7.39755	6.58774	5.60482	5.15414	11.23552	10.03876	2863768	2863809	2863815	2863917	30	48	NA	intron (LOC102723871, intron 1 of 1)	NA	1984	LOC102723871								
chr7	4300934	4301011	Interval_684	1	1	FALSE	TRUE	NA	6.74654	NA	5.60407	NA	10.52493	NA	4300934	NA	4301011	NA	56	NA	Intergenic	NA	-381326	FOXK1								
chr7	5218830	5218907	Interval_685	1	1	FALSE	TRUE	NA	4.37568	NA	1.4513	NA	5.5773	NA	5218830	NA	5218907	NA	28	NA	intron (WIPI2, intron 7 of 12)	NA	28665	WIPI2								
chr7	7243112	7243266	Interval_686	1	1	FALSE	TRUE	NA	8.43449	NA	8.78537	NA	13.94704	NA	7243112	NA	7243266	NA	97	NA	intron (C1GALT1, intron 3 of 3)	NA	-11965	LOC101927354								
chr7	10824314	10824405	Interval_687	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	10824314	NA	10824405	NA	18	NA	Intergenic	NA	115826	NDUFA4								
chr7	11444139	11444186	Interval_688	1	1	TRUE	FALSE	12.13073	NA	14.62428	NA	21.39105	NA	11444139	NA	11444186	NA	22	NA	NA	intron (THSD7A, intron 13 of 25)	NA	388034	THSD7A								
chr7	28155081	28155179	Interval_689	1	1	FALSE	TRUE	NA	4.94081	NA	2.46493	NA	6.94991	NA	28155081	NA	28155179	NA	61	NA	intron (JAZF1, intron 1 of 4)	NA	-25327	JAZF1-AS1								
chr7	30226092	30226169	Interval_690	1	1	FALSE	TRUE	NA	4.9292	NA	2.43944	NA	6.91646	NA	30226092	NA	30226169	NA	67	NA	Intergenic	NA	-58176	ZNRF2								
chr7	30226340	30226417	Interval_691	1	1	FALSE	TRUE	NA	4.9292	NA	2.43944	NA	6.91646	NA	30226340	NA	30226417	NA	1	NA	Intergenic	NA	-57928	ZNRF2								
chr7	30240484	30240650	Interval_692	2	2	TRUE	TRUE	6.92381	5.07302	4.84138	2.71786	10.3845	7.35441	30240500	30240484	30240650	30240643	42	38	NA	Intergenic	NA	-43740	ZNRF2								
chr7	56039731	56039808	Interval_693	1	1	FALSE	TRUE	NA	5.0607	NA	2.71786	NA	7.31474	NA	56039731	NA	56039808	NA	7	NA	intron (PSPH, intron 1 of 6)	NA	11829	PSPH								
chr7	58386105	58386191	Interval_694	1	1	FALSE	TRUE	NA	8.98921	NA	11.34237	NA	16.65574	NA	58386105	NA	58386191	NA	50	NA	Intergenic	NA	-518098	LOC102723842								
chr7	58635252	58635329	Interval_695	1	1	FALSE	TRUE	NA	6.7476	NA	5.60407	NA	10.52833	NA	58635252	NA	58635329	NA	41	NA	Intergenic	NA	-767241	LOC102723842								
chr7	59542864	59542952	Interval_696	1	1	FALSE	TRUE	NA	8.45503	NA	8.82439	NA	14.0138	NA	59542864	NA	59542952	NA	30	NA	Intergenic	NA	-1462161	LOC102724134								
chr7	60163582	60163684	Interval_697	1	1	FALSE	TRUE	NA	10.99154	NA	14.02003	NA	19.46447	NA	60163582	NA	60163684	NA	42	NA	Intergenic	NA	-841436	LOC102724134								
chr7	60661117	60661194	Interval_698	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	60661117	NA	60661194	NA	37	NA	Intergenic	NA	-343913	LOC102724134								
chr7	60812863	60812950	Interval_699	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	60812863	NA	60812950	NA	33	NA	Intergenic	NA	-192162	LOC102724134								
chr7	62347492	62347572	Interval_700	1	1	FALSE	TRUE	NA	7.77993	NA	7.87221	NA	12.9802	NA	62347492	NA	62347572	NA	53	NA	Intergenic	NA	956524	ZNF733P								
chr7	62454710	62454819	Interval_701	1	1	FALSE	TRUE	NA	28.67728	NA	56.61447	NA	63.41621	NA	62454710	NA	62454819	NA	68	NA	Intergenic	NA	849291	ZNF733P								
chr7	66631570	66631647	Interval_702	1	1	FALSE	TRUE	NA	4.49634	NA	1.4513	NA	5.69317	NA	66631570	NA	66631647	NA	61	NA	intron (KCTD7, intron 1 of 3)	NA	2728	KCTD7								
chr7	88279023	88279256	Interval_703	2	2	TRUE	TRUE	10.77037	8.45503	11.9691	8.82439	18.38496	14.0138	88279046	88279023	88279244	88279256	159	181	NA	exon (STEAP4, exon 4 of 4)	NA	27773	STEAP4								
chr7	90536527	90536710	Interval_704	1	1	FALSE	TRUE	NA	6.58	NA	5.13667	NA	10.01622	NA	90536527	NA	90536710	NA	158	NA	Intergenic	NA	66988	LOC102723899								
chr7	98133342	98133479	Interval_705	1	1	FALSE	TRUE	NA	6.58774	NA	5.15414	NA	10.03876	NA	98133342	NA	98133479	NA	65	NA	intron (LMTK2, intron 1 of 13)	NA	26526	LMTK2								
chr7	98137756	98138093	Interval_706	2	2	TRUE	TRUE	9.33952	14.25052	9.29441	21.0709	15.36898	26.77804	98137835	98137756	98137959	98138093	100	100	NA	intron (LMTK2, intron 2 of 13)	NA	31040	LMTK2								
chr7	98754881	98754958	Interval_707	1	1	FALSE	TRUE	NA	7.59104	NA	7.16742	NA	12.21489	NA	98754881	NA	98754958	NA	56	NA	Intergenic	NA	115130	TMEM130								
chr7	101370794	101371025	Interval_708	2	2	TRUE	TRUE	5.33687	8.23468	2.09975	8.20218	7.21276	13.33256	101370917	101370794	101370984	101371025	1	174	NA	intron (COL26A1, intron 1 of 12)	NA	8090	COL26A1								
chr7	108156896	108157084	Interval_709	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	108156896	NA	108157084	NA	138	NA	intron (NRCAM, intron 29 of 30)	NA	-8324	LOC102724363								
chr7	111451596	111451686	Interval_710	1	1	FALSE	TRUE	NA	8.45503	NA	8.82439	NA	14.0138	NA	111451596	NA	111451686	NA	46	NA	intron (IMMP2L, intron 3 of 5)	NA	110876	IMMP2L								
chr7	120096235	120096371	Interval_711	1	1	FALSE	TRUE	NA	6.43625	NA	4.7541	NA	9.6149	NA	120096235	NA	120096371	NA	68	NA	Intergenic	NA	-177332	KCND2								
chr7	120998066	120998156	Interval_712	1	1	FALSE	TRUE	NA	5.13867	NA	2.38353	NA	6.85406	NA	120998066	NA	120998156	NA	27	NA	intron (CPED1, intron 2 of 22)	NA	8720	CPED1								
chr7	123448598	123448695	Interval_713	1	1	FALSE	TRUE	NA	11.83704	NA	15.83553	NA	21.34917	NA	123448598	NA	123448695	NA	40	NA	Intergenic	NA	85989	IQUB								
chr7	124268079	124268156	Interval_714	1	1	FALSE	TRUE	NA	5.90415	NA	4.12276	NA	8.8927	NA	124268079	NA	124268156	NA	31	NA	Intergenic	NA	83978	RP5-921G16.2								
chr7	128949140	128949321	Interval_715	1	1	FALSE	TRUE	NA	8.99268	NA	9.50435	NA	14.72581	NA	128949140	NA	128949321	NA	66	NA	exon (IRF5, exon 9 of 9)	NA	11291	IRF5								
chr7	134738016	134738283	Interval_716	1	1	FALSE	TRUE	NA	9.48064	NA	10.27819	NA	15.53871	NA	134738016	NA	134738283	NA	193	NA	Intergenic	NA	-41263	CALD1								
chr7	139861979	139862139	Interval_717	2	2	TRUE	TRUE	8.43787	6.56352	7.50331	4.72111	13.34366	9.57798	139861979	139862002	139862034	139862139	28	64	NA	intron (TBXAS1, intron 5 of 16)	NA	32906	TBXAS1								
chr7	140253155	140253232	Interval_718	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	140253155	NA	140253232	NA	45	NA	Intergenic	NA	75933	JHDM1D-AS1								
chr7	140390917	140391066	Interval_719	1	1	FALSE	TRUE	NA	5.10496	NA	2.38353	NA	6.85575	NA	140390917	NA	140391066	NA	119	NA	intron (SLC37A3, intron 1 of 14)	NA	7558	SLC37A3								
chr7	141961117	141961257	Interval_720	1	1	FALSE	TRUE	NA	13.12704	NA	18.11056	NA	23.70574	NA	141961117	NA	141961257	NA	78	NA	intron (MGAM, intron 1 of 70)	NA	12586	TAS2R38								
chr7	143126185	143126232	Interval_721	1	1	TRUE	FALSE	5.91804	NA	3.10136	NA	8.3707	NA	143126185	NA	143126232	NA	44	NA	NA	Intergenic	NA	-5872	PIP								
chr7	148624017	148624094	Interval_722	1	1	FALSE	TRUE	NA	6.58774	NA	5.15414	NA	10.03876	NA	148624017	NA	148624094	NA	35	NA	Intergenic	NA	33491	C7orf33								
chr7	148628686	148628763	Interval_723	1	1	FALSE	TRUE	NA	5.10496	NA	2.38353	NA	6.85575	NA	148628686	NA	148628763	NA	55	NA	Intergenic	NA	38160	C7orf33								
chr7	150365829	150365929	Interval_724	1	1	FALSE	TRUE	NA	7.06567	NA	5.65809	NA	10.61954	NA	150365829	NA	150365929	NA	37	NA	Intergenic	NA	-2254	REPIN1								
chr7	150557215	150557293	Interval_725	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	150557215	NA	150557293	NA	54	NA	Intergenic	NA	-10116	GIMAP4								
chr8	653566	653643	Interval_726	1	1	FALSE	TRUE	NA	7.2928	NA	6.02589	NA	11.00986	NA	653566	NA	653643	NA	51	NA	intron (ERICH1, intron 5 of 5)	NA	6635	LOC389607								
chr8	3661270	3661574	Interval_727	2	2	TRUE	TRUE	6.40764	19.27002	5.50908	34.16186	11.12732	40.28611	3661344	3661270	3661521	3661574	106	165	NA	intron (CSMD1, intron 7 of 69)	NA	-933054	RP11-134O21.1								
chr8	8346640	8346717	Interval_728	1	1	FALSE	TRUE	NA	4.49634	NA	1.4513	NA	5.69317	NA	8346640	NA	8346717	NA	14	NA	intron (SGK223, intron 3 of 5)	NA	39401	SGK223								
chr8	9566779	9566874	Interval_729	1	1	FALSE	TRUE	NA	15.11232	NA	22.618	NA	28.39438	NA	9566779	NA	9566874	NA	59	NA	intron (TNKS, intron 1 of 27)	NA	10892	TNKS								
chr8	11251983	11252061	Interval_730	1	1	FALSE	TRUE	NA	5.2626	NA	2.6858	NA	7.19671	NA	11251983	NA	11252061	NA	44	NA	Intergenic	NA	-32469	MTMR9								
chr8	11858662	11858816	Interval_731	1	1	FALSE	TRUE	NA	5.43615	NA	2.76045	NA	7.3983	NA	11858662	NA	11858816	NA	30	NA	intron (CTSB, intron 1 of 9)	NA	9398	CTSB								
chr8	18729205	18729299	Interval_732	1	1	FALSE	TRUE	NA	5.78101	NA	3.39304	NA	8.06539	NA	18729205	NA	18729299	NA	49	NA	intron (PSD3, intron 6 of 12)	NA	70825	LOC101929092								
chr8	21966852	21967015	Interval_733	1	1	FALSE	TRUE	NA	8.9352	NA	9.18863	NA	14.39414	NA	21966852	NA	21967015	NA	106	NA	exon (XPO7, exon 2 of 28)	NA	47265	XPO7								
chr8	24418310	24418540	Interval_734	1	1	FALSE	TRUE	NA	6.86205	NA	5.34721	NA	10.23948	NA	24418310	NA	24418540	NA	100	NA	Intergenic	NA	-22571	ADAM7								
chr8	29637708	29637802	Interval_735	2	2	TRUE	TRUE	6.00597	8.02208	3.71116	7.39184	9.08966	12.48288	29637708	29637723	29637777	29637802	45	33	NA	Intergenic	NA	110354	LINC00589								
chr8	30113034	30113348	Interval_736	2	2	TRUE	TRUE	6.86689	14.52254	9.24771	24.91991	15.301	30.78124	30113060	30113034	30113328	30113348	113	159	NA	intron (LEPROTL1, intron 3 of 3)	NA	17785	LEPROTL1								
chr8	32361615	32361774	Interval_737	1	1	FALSE	TRUE	NA	6.42779	NA	4.46792	NA	9.29569	NA	32361615	NA	32361774	NA	39	NA	intron (NRG1, intron 1 of 4)	NA	-79051	NRG1-IT3								
chr8	36503018	36503065	Interval_738	1	1	TRUE	FALSE	6.93423	NA	4.84138	NA	10.38455	NA	36503018	NA	36503065	NA	13	NA	NA	Intergenic	NA	-281282	KCNU1								
chr8	41544920	41545114	Interval_739	3	2	TRUE	TRUE	6.00597;7.66663	7.3676	3.71116;6.19547	6.18393	9.08966;11.87992	11.17037	41544920;41545053	41544923	41544997;41545114	41545094	46;35	109	NA	TTS (GINS4)	NA	15811	GINS4								
chr8	42898376	42898536	Interval_740	1	1	FALSE	TRUE	NA	5.05095	NA	2.30434	NA	6.74352	NA	42898376	NA	42898536	NA	52	NA	intron (HOOK3, intron 1 of 21)	NA	1566	HOOK3								
chr8	43237941	43238147	Interval_741	1	1	FALSE	TRUE	NA	4.11913	NA	1.4513	NA	5.81114	NA	43237941	NA	43238147	NA	172	NA	Intergenic	NA	-54398	POTEA								
chr8	43240020	43240102	Interval_742	1	1	FALSE	TRUE	NA	12.72569	NA	17.30322	NA	22.86205	NA	43240020	NA	43240102	NA	13	NA	Intergenic	NA	-52381	POTEA								
chr8	47574409	47574545	Interval_743	1	1	FALSE	TRUE	NA	5.78101	NA	3.39304	NA	8.06539	NA	47574409	NA	47574545	NA	73	NA	intron (SPIDR, intron 1 of 12)	NA	163687	CEBPD								
chr8	54523957	54524034	Interval_744	1	1	FALSE	TRUE	NA	6.35586	NA	4.56554	NA	9.40312	NA	54523957	NA	54524034	NA	26	NA	Intergenic	NA	-53570	LOC100129098								
chr8	55884255	55884332	Interval_745	1	1	FALSE	TRUE	NA	5.27394	NA	2.70767	NA	7.22206	NA	55884255	NA	55884332	NA	65	NA	intron (LYN, intron 1 of 12)	NA	4467	LYN								
chr8	57463303	57463644	Interval_746	2	2	TRUE	TRUE	4.67286	11.0514	2.36726	13.55711	7.54355	18.96648	57463357	57463303	57463469	57463644	46	60	NA	Intergenic	NA	119687	RP11-756K15.2								
chr8	63774658	63774741	Interval_747	1	1	FALSE	TRUE	NA	9.30053	NA	10.5071	NA	15.794	NA	63774658	NA	63774741	NA	42	NA	intron (RP11-579E24.1, intron 1 of 2)	NA	5270	RP11-579E24.1								
chr8	66027388	66027505	Interval_748	2	2	TRUE	TRUE	5.19674	9.33245	1.93632	10.07979	6.95767	15.32144	66027388	66027412	66027472	66027505	24	36	NA	intron (DNAJC5B, intron 1 of 5)	NA	5891	DNAJC5B								
chr8	67393123	67393201	Interval_749	1	1	FALSE	TRUE	NA	7.29083	NA	6.02589	NA	11.00566	NA	67393123	NA	67393201	NA	35	NA	Intergenic	NA	49434	LOC102724708								
chr8	67968624	67968874	Interval_750	1	1	FALSE	TRUE	NA	6.56352	NA	4.72111	NA	9.57798	NA	67968624	NA	67968874	NA	57	NA	intron (PREX2, intron 1 of 23)	NA	16381	PREX2								
chr8	75356632	75356709	Interval_751	1	1	FALSE	TRUE	NA	5.85383	NA	3.99548	NA	8.73408	NA	75356632	NA	75356709	NA	26	NA	Intergenic	NA	-78190	CASC9								
chr8	78768603	78768680	Interval_752	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	78768603	NA	78768680	NA	12	NA	intron (IL7, intron 2 of 5)	NA	36881	IL7								
chr8	91563369	91563447	Interval_753	1	1	FALSE	TRUE	NA	5.83424	NA	3.49566	NA	8.19152	NA	91563369	NA	91563447	NA	21	NA	Intergenic	NA	353914	SLC26A7								
chr8	101137137	101137452	Interval_754	1	1	FALSE	TRUE	NA	13.79929	NA	19.57119	NA	25.22915	NA	101137137	NA	101137452	NA	135	NA	Intergenic	NA	68437	ZNF706								
chr8	102979748	102979864	Interval_755	1	1	FALSE	TRUE	NA	8.55475	NA	8.55226	NA	13.69756	NA	102979748	NA	102979864	NA	59	NA	Intergenic	NA	-41214	ATP6V1C1								
chr8	108671626	108671730	Interval_756	1	1	FALSE	TRUE	NA	6.84713	NA	5.31338	NA	10.2049	NA	108671626	NA	108671730	NA	48	NA	Intergenic	NA	98950	LOC102723368								
chr8	111832412	111832506	Interval_757	1	1	FALSE	TRUE	NA	7.325	NA	6.41926	NA	11.41619	NA	111832412	NA	111832506	NA	32	NA	Intergenic	NA	-596278	RP11-946L20.4								
chr8	115218992	115219214	Interval_758	2	2	TRUE	TRUE	5.20621	7.14199	2.88317	5.73106	8.11776	10.69507	115218992	115219027	115219214	115219163	208	64	NA	Intergenic	NA	449925	TRPS1								
chr8	117881502	117881928	Interval_759	2	2	TRUE	TRUE	17.39362	12.20435	26.26375	16.60775	35.75479	22.14605	117881502	117881530	117881928	117881911	286	299	NA	intron (EXT1, intron 1 of 10)	NA	230104	EXT1								
chr8	120827665	120827787	Interval_760	1	1	TRUE	FALSE	7.45441	NA	5.84747	NA	11.50225	NA	120827665	NA	120827787	NA	38	NA	NA	Intergenic	NA	-15657	SNTB1								
chr8	124757454	124757567	Interval_761	1	1	FALSE	TRUE	NA	6.69428	NA	4.98717	NA	9.86025	NA	124757454	NA	124757567	NA	66	NA	Intergenic	NA	-29038	MTSS1								
chr8	124762056	124762103	Interval_762	1	1	TRUE	FALSE	5.63183	NA	2.60077	NA	7.80218	NA	124762056	NA	124762103	NA	4	NA	NA	Intergenic	NA	-33607	MTSS1								
chr8	128205825	128206127	Interval_763	2	2	TRUE	TRUE	6.50647	9.63501	4.6998	10.8553	10.20699	16.15722	128205974	128205825	128206036	128206127	25	161	NA	Intergenic	NA	55860	MIR1208								
chr8	130206515	130206609	Interval_764	1	1	FALSE	TRUE	NA	8.35034	NA	8.19824	NA	13.32421	NA	130206515	NA	130206609	NA	57	NA	intron (ASAP1, intron 5 of 29)	NA	89971	ASAP1-IT1								
chr8	131816591	131816668	Interval_765	1	1	FALSE	TRUE	NA	4.37568	NA	1.4513	NA	5.5773	NA	131816591	NA	131816668	NA	11	NA	Intergenic	NA	-87479	EFR3A								
chr8	132895686	132895882	Interval_766	1	1	FALSE	TRUE	NA	6.78078	NA	5.16825	NA	10.0532	NA	132895686	NA	132895882	NA	122	NA	intron (TG, intron 11 of 36)	NA	28867	TG								
chr8	140518652	140518771	Interval_767	1	1	FALSE	TRUE	NA	5.1652	NA	2.52135	NA	7.01304	NA	140518652	NA	140518771	NA	61	NA	Intergenic	NA	6730	CHRAC1								
chr8	141036128	141036352	Interval_768	2	2	TRUE	TRUE	11.01094	12.31297	14.68402	16.80121	21.48398	22.34649	141036157	141036128	141036352	141036316	84	95	NA	Intergenic	NA	-92381	DENND3								
chr8	142030076	142030226	Interval_769	2	2	TRUE	TRUE	8.80489	5.78101	8.71249	3.39304	14.69272	8.06539	142030099	142030076	142030226	142030154	80	61	NA	Intergenic	NA	-146188	MIR4472-1								
chr9	10293	10371	Interval_770	1	1	FALSE	TRUE	NA	7.59104	NA	7.16742	NA	12.21489	NA	10293	NA	10371	NA	26	NA	Intergenic	NA	-1655	DDX11L5								
chr9	17587281	17587408	Interval_771	1	1	FALSE	TRUE	NA	5.04774	NA	2.71786	NA	7.27348	NA	17587281	NA	17587408	NA	53	NA	intron (SH3GL2, intron 1 of 8)	NA	-66516	SH3GL2								
chr9	24456000	24456079	Interval_772	1	1	FALSE	TRUE	NA	8.43449	NA	8.78537	NA	13.94704	NA	24456000	NA	24456079	NA	52	NA	Intergenic	NA	89636	IZUMO3								
chr9	25295697	25295813	Interval_773	2	2	TRUE	TRUE	6.89712	5.83424	4.80316	3.49566	10.32144	8.19152	25295766	25295697	25295813	25295774	24	14	NA	Intergenic	NA	383103	TUSC1								
chr9	32712460	32712538	Interval_774	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	32712460	NA	32712538	NA	27	NA	Intergenic	NA	-71000	TMEM215								
chr9	35845067	35845230	Interval_775	1	1	FALSE	TRUE	NA	6.36308	NA	4.58179	NA	9.42182	NA	35845067	NA	35845230	NA	152	NA	intron (TMEM8B, intron 6 of 12)	NA	-11774	FAM221B								
chr9	43727522	43727599	Interval_776	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	43727522	NA	43727599	NA	36	NA	Intergenic	NA	599839	LOC102724904								
chr9	44633722	44633803	Interval_777	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	44633722	NA	44633803	NA	31	NA	Intergenic	NA	1506041	LOC102724904								
chr9	64857944	64858036	Interval_778	1	1	FALSE	TRUE	NA	10.99154	NA	14.02003	NA	19.46447	NA	64857944	NA	64858036	NA	50	NA	Intergenic	NA	31061	LOC100132154								
chr9	70974451	70974529	Interval_779	1	1	FALSE	TRUE	NA	7.59104	NA	7.16742	NA	12.21489	NA	70974451	NA	70974529	NA	15	NA	intron (TRPM3, intron 1 of 25)	NA	-105432	TRPM3								
chr9	72443547	72443594	Interval_780	1	1	TRUE	FALSE	6.92381	NA	4.84138	NA	10.3845	NA	72443547	NA	72443594	NA	29	NA	NA	Intergenic	NA	-77163	LOC102724516								
chr9	84029110	84029216	Interval_781	1	1	FALSE	TRUE	NA	13.52804	NA	19.54926	NA	25.2064	NA	84029110	NA	84029216	NA	50	NA	Intergenic	NA	-30187	RP11-158D2.2								
chr9	85165187	85165266	Interval_782	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	85165187	NA	85165266	NA	56	NA	Intergenic	NA	8960	LOC102724605								
chr9	89154771	89154980	Interval_783	1	1	FALSE	TRUE	NA	7.59104	NA	7.16742	NA	12.21489	NA	89154771	NA	89154980	NA	66	NA	intron (SHC3, intron 1 of 11)	NA	23891	SHC3								
chr9	98575821	98575902	Interval_784	1	1	TRUE	FALSE	7.33393	NA	5.50463	NA	11.09773	NA	98575821	NA	98575902	NA	12	NA	NA	intron (GABBR2, intron 2 of 18)	NA	133335	GABBR2								
chr9	99331067	99331144	Interval_785	1	1	FALSE	TRUE	NA	4.21725	NA	1.4513	NA	5.80323	NA	99331067	NA	99331144	NA	51	NA	Intergenic	NA	44151	NAMA								
