REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp136-MV411-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
1_MV411_3_136_R1_peak_15370_lociStitched	chr6	108360892	108362223	1	1332	733.6472	150.403
2_MV411_3_136_R1_peak_15220_lociStitched	chr6	46437173	46438504	2	875	503.6504	107.1455
2_MV411_3_136_R1_peak_4086_lociStitched	chr12	76588517	76589848	2	858	553.0305	155.727
2_MV411_3_136_R1_peak_10428_lociStitched	chr2	178529828	178531159	2	766	517.4928	133.4993
2_MV411_3_136_R1_peak_11198_lociStitched	chr20	48773483	48774811	2	653	498.1328	150.064
2_MV411_3_136_R1_peak_11545_lociStitched	chr21	43728026	43729354	2	963	562.2752	129.7456
2_MV411_3_136_R1_peak_4855_lociStitched	chr14	53108367	53109693	2	806	430.5522	189.4854
2_MV411_3_136_R1_peak_9661_lociStitched	chr2	32172428	32173754	2	989	669.0996	140.8212
2_MV411_3_136_R1_peak_16471_lociStitched	chr7	150388343	150389668	2	965	799.1075	164.3
2_MV411_3_136_R1_peak_6588_lociStitched	chr16	87464051	87465376	2	1127	900.205	163.3725
2_MV411_3_136_R1_peak_485_lociStitched	chr1	37845326	37846651	2	904	544.9725	153.7
2_MV411_3_136_R1_peak_4126_lociStitched	chr12	92768784	92770105	2	514	405.6791	115.9838
1_MV411_3_136_R1_peak_18247_lociStitched	chr9	130128212	130129533	1	1322	964.8584	210.8316
2_MV411_3_136_R1_peak_18843_lociStitched	chrX	154799447	154800768	2	1048	436.8547	45.7066
2_MV411_3_136_R1_peak_15537_lociStitched	chr6	149727695	149729015	2	976	506.88	125.796
2_MV411_3_136_R1_peak_5400_lociStitched	chr15	45048335	45049654	2	920	514.6738	192.8378
1_MV411_3_136_R1_peak_1373_lociStitched	chr1	199008976	199010295	1	1320	601.7278	172.1295
2_MV411_3_136_R1_peak_4379_lociStitched	chr12	123106562	123107880	2	1023	830.6036	161.5868
2_MV411_3_136_R1_peak_15467_lociStitched	chr6	136236302	136237617	2	1110	464.8525	80.478
1_MV411_3_136_R1_peak_14715_lociStitched	chr6	6884989	6886302	1	1314	923.1703	165.1754
1_MV411_3_136_R1_peak_8743_lociStitched	chr19	16584512	16585825	1	1314	967.9436	261.4183
2_MV411_3_136_R1_peak_15701_lociStitched	chr7	2076152	2077465	2	1077	625.1193	70.1142
2_MV411_3_136_R1_peak_14602_lociStitched	chr5	177454813	177456125	2	960	509.712	96.6944
1_MV411_3_136_R1_peak_12117_lociStitched	chr3	14203769	14205081	1	1313	866.1824	160.72
1_MV411_3_136_R1_peak_9986_lociStitched	chr2	74834516	74835827	1	1312	793.0239	195.4701
1_MV411_3_136_R1_peak_16772_lociStitched	chr8	37821070	37822380	1	1311	1243.452	248.114
1_MV411_3_136_R1_peak_9870_lociStitched	chr2	64859500	64860810	1	1311	946.344	123.271
2_MV411_3_136_R1_peak_1024_lociStitched	chr1	151276725	151278033	2	841	585.4608	139.302
1_MV411_3_136_R1_peak_1393_lociStitched	chr1	201714333	201715641	1	1309	710.1132	149.5044
1_MV411_3_136_R1_peak_14065_lociStitched	chr5	76180431	76181738	1	1308	889.2828	166.9039
2_MV411_3_136_R1_peak_1511_lociStitched	chr1	216112676	216113983	2	1006	626.7065	80.6419
1_MV411_3_136_R1_peak_17255_lociStitched	chr8	101375629	101376933	1	1305	784.0952	231.7208
2_MV411_3_136_R1_peak_1728_lociStitched	chr1	244254083	244255385	2	715	491.7654	152.4642
1_MV411_3_136_R1_peak_15482_lociStitched	chr6	138393770	138395071	1	1302	560.6009	88.3379
2_MV411_3_136_R1_peak_3307_lociStitched	chr11	79291545	79292845	2	873	458.9	117.13
2_MV411_3_136_R1_peak_1626_lociStitched	chr1	233277172	233278471	2	788	599.7483	201.4749
2_MV411_3_136_R1_peak_14688_lociStitched	chr6	3068185	3069483	2	1053	1176.637	122.5312
2_MV411_3_136_R1_peak_6642_lociStitched	chr16	89994651	89995949	2	1091	475.717	118.767
1_MV411_3_136_R1_peak_171_lociStitched	chr1	14777173	14778471	1	1299	881.8612	188.3398
1_MV411_3_136_R1_peak_8646_lociStitched	chr19	12883487	12884784	1	1298	833.4522	235.5352
1_MV411_3_136_R1_peak_13165_lociStitched	chr4	3388444	3389740	1	1297	787.5792	93.0528
1_MV411_3_136_R1_peak_2553_lociStitched	chr10	132447121	132448417	1	1297	1685.1888	188.3088
2_MV411_3_136_R1_peak_17230_lociStitched	chr8	98540246	98541538	2	1095	764.4764	254.7824
1_MV411_3_136_R1_peak_8197_lociStitched	chr18	76467469	76468758	1	1290	537.7708	163.703
2_MV411_3_136_R1_peak_6859_lociStitched	chr17	15651250	15652539	2	736	476.5433	115.6233
2_MV411_3_136_R1_peak_11709_lociStitched	chr22	28669701	28670990	2	885	512.1197	97.3195
2_MV411_3_136_R1_peak_4649_lociStitched	chr13	103006707	103007995	2	726	426.972	40.9584
2_MV411_3_136_R1_peak_878_lociStitched	chr1	111732787	111734074	2	1063	908.7507	198.0693
2_MV411_3_136_R1_peak_7868_lociStitched	chr18	35580885	35582171	2	982	664.7334	97.6074
1_MV411_3_136_R1_peak_11234_lociStitched	chr20	51034179	51035465	1	1287	517.1006	85.9048
2_MV411_3_136_R1_peak_3419_lociStitched	chr11	114082520	114083804	2	1061	774.1236	147.018
1_MV411_3_136_R1_peak_5046_lociStitched	chr14	81169394	81170677	1	1284	582.2254	157.1675
2_MV411_3_136_R1_peak_8717_lociStitched	chr19	15431879	15433162	2	1027	1104.2781	233.1211
1_MV411_3_136_R1_peak_5756_lociStitched	chr15	82832235	82833517	1	1283	505.4926	103.9702
2_MV411_3_136_R1_peak_17433_lociStitched	chr8	123588943	123590222	2	691	702.5547	310.2854
2_MV411_3_136_R1_peak_16879_lociStitched	chr8	53451233	53452512	2	461	350.446	95.7971
1_MV411_3_136_R1_peak_14830_lociStitched	chr6	21587666	21588945	1	1280	492.415	129.8185
1_MV411_3_136_R1_peak_5292_lociStitched	chr15	31434391	31435669	1	1279	808.7184	146.4588
1_MV411_3_136_R1_peak_12481_lociStitched	chr3	56754730	56756007	1	1278	699.9237	168.6917
2_MV411_3_136_R1_peak_11539_lociStitched	chr21	43345614	43346891	2	964	534.9353	113.2699
2_MV411_3_136_R1_peak_1201_lociStitched	chr1	161530454	161531728	2	969	454.3084	105.9968
1_MV411_3_136_R1_peak_12225_lociStitched	chr3	39147414	39148688	1	1275	737.7734	177.3408
2_MV411_3_136_R1_peak_17620_lociStitched	chr8	143927919	143929190	2	835	842.0375	239.7106
2_MV411_3_136_R1_peak_13187_lociStitched	chr4	7827779	7829050	2	947	482.7258	136.2512
1_MV411_3_136_R1_peak_8247_lociStitched	chr19	488492	489761	1	1270	1681.8057	246.5667
2_MV411_3_136_R1_peak_16576_lociStitched	chr8	6290576	6291845	2	1004	944.2629	296.4384
2_MV411_3_136_R1_peak_8792_lociStitched	chr19	18262670	18263938	2	908	751.5436	235.7212
2_MV411_3_136_R1_peak_7466_lociStitched	chr17	68697761	68699028	2	982	720.2895	136.2025
1_MV411_3_136_R1_peak_7394_lociStitched	chr17	62611229	62612496	1	1268	696.85	123.1524
2_MV411_3_136_R1_peak_7328_lociStitched	chr17	58232140	58233406	2	994	578.4354	129.3852
2_MV411_3_136_R1_peak_371_lociStitched	chr1	28416899	28418163	2	912	479.1824	154.9664
2_MV411_3_136_R1_peak_18647_lociStitched	chrX	71181527	71182790	2	1040	544.9845	99.0192
2_MV411_3_136_R1_peak_5991_lociStitched	chr16	4307097	4308360	2	1046	760.4523	107.9865
2_MV411_3_136_R1_peak_883_lociStitched	chr1	112700245	112701504	2	711	572.4673	174.6233
2_MV411_3_136_R1_peak_2647_lociStitched	chr11	2826134	2827392	2	929	599.5628	198.2608
2_MV411_3_136_R1_peak_9754_lociStitched	chr2	45568300	45569556	2	953	435.3296	126.7304
1_MV411_3_136_R1_peak_14795_lociStitched	chr6	14728309	14729565	1	1257	694.8192	139.9184
2_MV411_3_136_R1_peak_13615_lociStitched	chr4	139975567	139976821	2	566	396.0132	59.6904
2_MV411_3_136_R1_peak_6911_lociStitched	chr17	20063628	20064882	2	750	568.1874	190.9842
2_MV411_3_136_R1_peak_15516_lociStitched	chr6	144215592	144216843	2	977	876.2004	165.3822
1_MV411_3_136_R1_peak_4248_lociStitched	chr12	111056639	111057890	1	1252	939.6261	174.2643
1_MV411_3_136_R1_peak_17909_lociStitched	chr9	91193230	91194480	1	1251	919.5	122.875
1_MV411_3_136_R1_peak_6889_lociStitched	chr17	17693782	17695032	1	1251	836.5	140.875
2_MV411_3_136_R1_peak_2298_lociStitched	chr10	96124268	96125517	2	778	597.022	170.2387
2_MV411_3_136_R1_peak_9259_lociStitched	chr19	48725247	48726494	2	583	509.2748	180.4409
1_MV411_3_136_R1_peak_1550_lociStitched	chr1	224333624	224334870	1	1247	620.1342	115.0058
1_MV411_3_136_R1_peak_10006_lociStitched	chr2	85563668	85564914	1	1247	594.2174	92.7024
1_MV411_3_136_R1_peak_11771_lociStitched	chr22	36354856	36356102	1	1247	1002.6562	158.4912
2_MV411_3_136_R1_peak_17521_lociStitched	chr8	133150012	133151254	2	966	747.1872	269.2656
2_MV411_3_136_R1_peak_2855_lociStitched	chr11	45457172	45458413	2	760	492.9252	158.3516
2_MV411_3_136_R1_peak_13242_lociStitched	chr4	26288106	26289346	2	950	572.756	93.62
2_MV411_3_136_R1_peak_11174_lociStitched	chr20	46630768	46632007	2	914	591.1269	180.7701
1_MV411_3_136_R1_peak_7526_lociStitched	chr17	75570914	75572153	1	1240	1301.5695	139.8831
2_MV411_3_136_R1_peak_14305_lociStitched	chr5	135455790	135457028	2	983	526.2738	96.564
2_MV411_3_136_R1_peak_15507_lociStitched	chr6	143732149	143733385	2	891	604.6512	167.6016
1_MV411_3_136_R1_peak_464_lociStitched	chr1	36160570	36161805	1	1236	1010.3535	170.0595
1_MV411_3_136_R1_peak_15200_lociStitched	chr6	44058792	44060027	1	1236	699.8745	177.4695
2_MV411_3_136_R1_peak_11360_lociStitched	chr21	5065334	5066569	2	974	586.378	87.438
1_MV411_3_136_R1_peak_14672_lociStitched	chr6	2479844	2481078	1	1235	784.7006	132.5316
2_MV411_3_136_R1_peak_16161_lociStitched	chr7	84372190	84373423	2	831	445.113	153.7551
1_MV411_3_136_R1_peak_400_lociStitched	chr1	31523486	31524718	1	1233	795.256	86.7328
2_MV411_3_136_R1_peak_2759_lociStitched	chr11	15815730	15816962	2	541	337.568	96.9584
2_MV411_3_136_R1_peak_18769_lociStitched	chrX	131821909	131823141	2	989	494.4016	61.1072
1_MV411_3_136_R1_peak_9747_lociStitched	chr2	43333016	43334248	1	1233	556.0016	91.5376
1_MV411_3_136_R1_peak_11860_lociStitched	chr22	40651461	40652691	1	1231	782.034	151.413
2_MV411_3_136_R1_peak_13808_lociStitched	chr5	485596	486826	2	668	681.42	201.474
2_MV411_3_136_R1_peak_2533_lociStitched	chr10	127070144	127071374	2	855	408.237	119.187
2_MV411_3_136_R1_peak_3825_lociStitched	chr12	48765353	48766582	2	633	503.7671	194.7965
1_MV411_3_136_R1_peak_18678_lociStitched	chrX	100931430	100932658	1	1229	558.2488	37.8224
2_MV411_3_136_R1_peak_147_lociStitched	chr1	11790449	11791676	2	822	563.8065	137.5467
1_MV411_3_136_R1_peak_16294_lociStitched	chr7	104983434	104984661	1	1228	1262.8284	92.6385
2_MV411_3_136_R1_peak_9940_lociStitched	chr2	70659057	70660283	2	874	619.13	196.773
2_MV411_3_136_R1_peak_7085_lociStitched	chr17	38898363	38899588	2	954	538.8775	111.72
MV411_3_136_R1_peak_4353	chr12	121789505	121790730	1	1226	815.7275	115.395
2_MV411_3_136_R1_peak_4214_lociStitched	chr12	108691035	108692259	2	1016	851.7816	130.356
1_MV411_3_136_R1_peak_9431_lociStitched	chr19	55678442	55679666	1	1225	1253.7432	269.5248
2_MV411_3_136_R1_peak_15591_lociStitched	chr6	159061794	159063018	2	840	511.5096	136.1088
2_MV411_3_136_R1_peak_5320_lociStitched	chr15	39426699	39427923	2	884	538.4376	162.18
2_MV411_3_136_R1_peak_5092_lociStitched	chr14	90969329	90970549	2	999	535.458	99.918
1_MV411_3_136_R1_peak_17290_lociStitched	chr8	106161589	106162808	1	1220	923.3925	204.1825
1_MV411_3_136_R1_peak_5764_lociStitched	chr15	84633174	84634391	1	1218	1009.9883	125.5944
2_MV411_3_136_R1_peak_5155_lociStitched	chr14	99035147	99036364	2	756	405.261	102.228
2_MV411_3_136_R1_peak_11506_lociStitched	chr21	39078955	39080171	2	982	691.296	118.56
2_MV411_3_136_R1_peak_10549_lociStitched	chr2	207238527	207239742	2	865	556.1055	166.455
1_MV411_3_136_R1_peak_52_lociStitched	chr1	2254988	2256203	1	1216	890.4735	131.463
1_MV411_3_136_R1_peak_5174_lociStitched	chr14	101120572	101121787	1	1216	752.085	145.314
2_MV411_3_136_R1_peak_14819_lociStitched	chr6	17907352	17908565	2	451	436.4374	204.6331
2_MV411_3_136_R1_peak_6540_lociStitched	chr16	83726718	83727931	2	801	472.5848	81.5136
1_MV411_3_136_R1_peak_17369_lociStitched	chr8	113890570	113891783	1	1214	707.0577	111.2321
1_MV411_3_136_R1_peak_10326_lociStitched	chr2	159326340	159327552	1	1213	552.9144	99.99
1_MV411_3_136_R1_peak_8720_lociStitched	chr19	15836341	15837553	1	1213	1594.2648	221.796
1_MV411_3_136_R1_peak_10363_lociStitched	chr2	168490222	168491434	1	1213	768.7716	107.868
1_MV411_3_136_R1_peak_3109_lociStitched	chr11	65587590	65588801	1	1212	796.9591	116.3771
1_MV411_3_136_R1_peak_4107_lociStitched	chr12	89243899	89245109	1	1211	622.787	115.555
2_MV411_3_136_R1_peak_6576_lociStitched	chr16	86018128	86019337	2	731	446.9673	118.3611
2_MV411_3_136_R1_peak_436_lociStitched	chr1	33126925	33128134	2	717	557.349	173.1288
2_MV411_3_136_R1_peak_3814_lociStitched	chr12	47867913	47869121	2	865	453.8456	152.208
2_MV411_3_136_R1_peak_7624_lociStitched	chr17	80151837	80153044	2	740	541.4602	121.6656
2_MV411_3_136_R1_peak_10703_lociStitched	chr2	233124214	233125421	2	733	448.2798	162.945
2_MV411_3_136_R1_peak_17246_lociStitched	chr8	100437629	100438834	2	906	744.931	195.451
1_MV411_3_136_R1_peak_16251_lociStitched	chr7	100693506	100694710	1	1205	809.9308	118.9552
1_MV411_3_136_R1_peak_18782_lociStitched	chrX	135512412	135513615	1	1204	586.1016	104.0595
2_MV411_3_136_R1_peak_14072_lociStitched	chr5	77629664	77630867	2	939	616.8984	81.9243
2_MV411_3_136_R1_peak_12728_lociStitched	chr3	129111848	129113048	2	799	789.72	129.12
2_MV411_3_136_R1_peak_11759_lociStitched	chr22	32723303	32724502	2	916	561.0121	131.1706
1_MV411_3_136_R1_peak_6234_lociStitched	chr16	30633706	30634905	1	1200	881.1451	122.1781
1_MV411_3_136_R1_peak_18302_lociStitched	chr9	133786544	133787742	1	1199	1635.5096	140.166
2_MV411_3_136_R1_peak_5394_lociStitched	chr15	44723976	44725173	2	907	444.9249	126.1638
1_MV411_3_136_R1_peak_14708_lociStitched	chr6	6654745	6655941	1	1197	620.724	158.8288
2_MV411_3_136_R1_peak_12572_lociStitched	chr3	93719509	93720705	2	883	427.6896	82.7632
2_MV411_3_136_R1_peak_6706_lociStitched	chr17	3639690	3640885	2	972	553.046	159.2935
1_MV411_3_136_R1_peak_13384_lociStitched	chr4	76002006	76003200	1	1195	581.9556	131.937
1_MV411_3_136_R1_peak_961_lociStitched	chr1	146038070	146039263	1	1194	768.1727	69.9098
2_MV411_3_136_R1_peak_11961_lociStitched	chr22	46853648	46854841	2	883	556.8924	128.3668
1_MV411_3_136_R1_peak_17501_lociStitched	chr8	129957967	129959159	1	1193	932.3824	163.0656
1_MV411_3_136_R1_peak_16246_lociStitched	chr7	100583377	100584569	1	1193	988.6448	190.9584
2_MV411_3_136_R1_peak_10582_lociStitched	chr2	217222844	217224036	2	824	668.2352	155.556
2_MV411_3_136_R1_peak_11031_lociStitched	chr20	32971778	32972969	2	683	560.1273	172.2186
2_MV411_3_136_R1_peak_12271_lociStitched	chr3	44966511	44967701	2	914	493.731	125.545
1_MV411_3_136_R1_peak_6599_lociStitched	chr16	88430218	88431407	1	1190	853.3453	113.0739
2_MV411_3_136_R1_peak_11391_lociStitched	chr21	25196928	25198117	2	609	381.3123	104.7509
2_MV411_3_136_R1_peak_12772_lociStitched	chr3	138135931	138137117	2	950	553.6248	198.5364
1_MV411_3_136_R1_peak_8660_lociStitched	chr19	13207680	13208866	1	1187	1060.5212	176.4768
2_MV411_3_136_R1_peak_16130_lociStitched	chr7	77127855	77129041	2	692	336.4682	17.79
2_MV411_3_136_R1_peak_9338_lociStitched	chr19	51393889	51395074	2	738	610.512	208.323
2_MV411_3_136_R1_peak_9309_lociStitched	chr19	50340630	50341814	2	668	646.8192	228.6304
2_MV411_3_136_R1_peak_16080_lociStitched	chr7	73908897	73910080	2	949	729.7927	108.0079
1_MV411_3_136_R1_peak_9693_lociStitched	chr2	38127582	38128763	1	1182	808.8669	92.3542
2_MV411_3_136_R1_peak_17476_lociStitched	chr8	129489110	129490290	2	734	444.152	147.854
2_MV411_3_136_R1_peak_10723_lociStitched	chr2	234445985	234447165	2	845	579.616	104.666
1_MV411_3_136_R1_peak_5067_lociStitched	chr14	89303664	89304844	1	1181	728.178	151.276
1_MV411_3_136_R1_peak_17984_lociStitched	chr9	99058180	99059359	1	1180	504.2583	130.7511
2_MV411_3_136_R1_peak_8285_lociStitched	chr19	1087399	1088578	2	951	846.522	245.5857
2_MV411_3_136_R1_peak_14809_lociStitched	chr6	15901245	15902424	2	839	494.001	145.017
1_MV411_3_136_R1_peak_7182_lociStitched	chr17	44095886	44097063	1	1178	587.0876	103.6937
1_MV411_3_136_R1_peak_7468_lociStitched	chr17	69175237	69176412	1	1176	498.5525	133.3625
2_MV411_3_136_R1_peak_9254_lociStitched	chr19	48634176	48635351	2	719	630.975	253.8
1_MV411_3_136_R1_peak_5218_lociStitched	chr14	104815564	104816739	1	1176	806.4025	140.6475
2_MV411_3_136_R1_peak_2867_lociStitched	chr11	46318098	46319272	2	701	407.1432	124.9136
1_MV411_3_136_R1_peak_13180_lociStitched	chr4	6752651	6753825	1	1175	1005.0614	103.0772
2_MV411_3_136_R1_peak_11091_lociStitched	chr20	36842216	36843389	2	851	565.0341	124.2207
2_MV411_3_136_R1_peak_13485_lociStitched	chr4	101103282	101104455	2	840	453.7164	73.3125
2_MV411_3_136_R1_peak_10681_lociStitched	chr2	231642463	231643634	2	806	641.708	133.2598
1_MV411_3_136_R1_peak_11013_lociStitched	chr20	32036483	32037654	1	1172	658.2191	171.9028
2_MV411_3_136_R1_peak_16049_lociStitched	chr7	69256148	69257317	2	754	440.5961	111.8733
2_MV411_3_136_R1_peak_1701_lociStitched	chr1	236870152	236871321	2	970	754.5895	122.8619
2_MV411_3_136_R1_peak_12374_lociStitched	chr3	49443743	49444912	2	908	688.3072	104.7424
2_MV411_3_136_R1_peak_11621_lociStitched	chr22	19241658	19242826	2	966	533.0752	106.0544
2_MV411_3_136_R1_peak_10855_lociStitched	chr20	4037706	4038874	2	899	683.1632	191.0848
2_MV411_3_136_R1_peak_11008_lociStitched	chr20	31674641	31675807	2	859	664.5034	191.3406
2_MV411_3_136_R1_peak_12947_lociStitched	chr3	172626835	172628001	2	753	451.9416	130.592
1_MV411_3_136_R1_peak_3827_lociStitched	chr12	48779476	48780642	1	1167	686.8906	135.1394
1_MV411_3_136_R1_peak_11792_lociStitched	chr22	37229040	37230204	1	1165	905.9412	121.5216
2_MV411_3_136_R1_peak_11591_lociStitched	chr21	46622077	46623241	2	762	484.224	86.8344
2_MV411_3_136_R1_peak_18592_lociStitched	chrX	49190592	49191755	2	460	264.2336	23.9578
2_MV411_3_136_R1_peak_12909_lociStitched	chr3	167746890	167748052	2	907	394.6152	88.893
2_MV411_3_136_R1_peak_1992_lociStitched	chr10	43455103	43456264	2	523	382.2012	144.6606
1_MV411_3_136_R1_peak_5279_lociStitched	chr15	30823058	30824219	1	1162	823.7295	64.3194
1_MV411_3_136_R1_peak_1581_lociStitched	chr1	228088270	228089430	1	1161	704.352	140.476
1_MV411_3_136_R1_peak_7075_lociStitched	chr17	38414875	38416034	1	1160	1337.2542	114.741
1_MV411_3_136_R1_peak_11865_lociStitched	chr22	41021472	41022626	1	1155	897.0042	159.7136
2_MV411_3_136_R1_peak_1540_lociStitched	chr1	222654622	222655776	2	923	650.856	60.3542
2_MV411_3_136_R1_peak_8261_lociStitched	chr19	679832	680985	2	854	1088.7779	146.3157
2_MV411_3_136_R1_peak_3741_lociStitched	chr12	27238299	27239452	2	945	551.134	77.251
2_MV411_3_136_R1_peak_9344_lociStitched	chr19	51784584	51785736	2	585	440.064	196.5312
2_MV411_3_136_R1_peak_5610_lociStitched	chr15	69462283	69463433	2	568	425.385	135.7
1_MV411_3_136_R1_peak_15726_lociStitched	chr7	2862612	2863758	1	1147	897.891	97.1808
1_MV411_3_136_R1_peak_3131_lociStitched	chr11	65927547	65928693	1	1147	573.6876	64.4052
2_MV411_3_136_R1_peak_10225_lociStitched	chr2	130864492	130865637	2	555	333.3095	124.118
2_MV411_3_136_R1_peak_4658_lociStitched	chr13	110520128	110521273	2	785	363.194	36.7545
2_MV411_3_136_R1_peak_3360_lociStitched	chr11	94637701	94638845	2	555	377.9776	122.0648
2_MV411_3_136_R1_peak_16116_lociStitched	chr7	75711418	75712561	2	739	405.0792	132.588
2_MV411_3_136_R1_peak_13611_lociStitched	chr4	139674715	139675858	2	911	502.1199	88.8111
1_MV411_3_136_R1_peak_4079_lociStitched	chr12	76020405	76021548	1	1144	624.8781	117.9576
1_MV411_3_136_R1_peak_12173_lociStitched	chr3	27170016	27171158	1	1143	690.339	121.052
1_MV411_3_136_R1_peak_9767_lociStitched	chr2	46717113	46718252	1	1140	527.0153	111.2803
1_MV411_3_136_R1_peak_15995_lociStitched	chr7	50281869	50283008	1	1140	770.8752	178.823
1_MV411_3_136_R1_peak_11224_lociStitched	chr20	50146465	50147603	1	1139	785.6752	175.252
1_MV411_3_136_R1_peak_16144_lociStitched	chr7	78019242	78020380	1	1139	547.8332	71.8078
1_MV411_3_136_R1_peak_8826_lociStitched	chr19	19171735	19172872	1	1138	892.4313	229.5603
2_MV411_3_136_R1_peak_10028_lociStitched	chr2	86747751	86748888	2	896	432.7422	95.6217
1_MV411_3_136_R1_peak_6670_lociStitched	chr17	1606559	1607695	1	1137	868.6992	111.5552
2_MV411_3_136_R1_peak_11634_lociStitched	chr22	19886476	19887612	2	893	469.9632	111.2144
2_MV411_3_136_R1_peak_12662_lociStitched	chr3	122066942	122068076	2	710	414.7038	135.8532
1_MV411_3_136_R1_peak_3638_lociStitched	chr12	9364437	9365571	1	1135	408.0132	102.2868
1_MV411_3_136_R1_peak_12744_lociStitched	chr3	129626898	129628032	1	1135	1309.0896	169.0794
1_MV411_3_136_R1_peak_15569_lociStitched	chr6	157020922	157022056	1	1135	614.061	47.2878
2_MV411_3_136_R1_peak_17097_lociStitched	chr8	82957265	82958397	2	709	351.5992	113.2
2_MV411_3_136_R1_peak_15477_lociStitched	chr6	137698935	137700067	2	894	543.1336	115.1244
2_MV411_3_136_R1_peak_909_lociStitched	chr1	115727527	115728658	2	710	446.9712	105.5223
2_MV411_3_136_R1_peak_18224_lociStitched	chr9	129383046	129384174	2	872	614.6472	154.6488
1_MV411_3_136_R1_peak_4764_lociStitched	chr14	24695020	24696147	1	1128	477.0591	62.5485
1_MV411_3_136_R1_peak_17632_lociStitched	chr8	144073829	144074956	1	1128	1018.9207	250.194
1_MV411_3_136_R1_peak_3928_lociStitched	chr12	55043472	55044599	1	1128	646.3345	105.3745
2_MV411_3_136_R1_peak_14075_lociStitched	chr5	77936337	77937464	2	586	442.5729	124.4208
2_MV411_3_136_R1_peak_3287_lociStitched	chr11	76629021	76630147	2	897	706.4524	147.7312
2_MV411_3_136_R1_peak_10182_lociStitched	chr2	117231886	117233012	2	873	517.6222	98.4124
1_MV411_3_136_R1_peak_421_lociStitched	chr1	32350828	32351954	1	1127	445.4456	58.8898
1_MV411_3_136_R1_peak_1365_lociStitched	chr1	198640636	198641761	1	1126	521.2125	117.225
MV411_3_136_R1_peak_8668	chr19	13850052	13851177	1	1126	1073.8125	194.5125
1_MV411_3_136_R1_peak_18391_lociStitched	chrUn_KI270337v1	0	1121	1	1122	3394.5001	1899.4224
