PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_739_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_739_R1_peak_4125	chr17	68180564	68181080	+	140	NA	Intergenic	NA	-17838	LOC440461								
DFAM71927V3_1_739_R1_peak_4547	chr19	3798081	3798535	+	140	NA	intron (MATK, intron 1 of 13)	NA	3504	MATK								
DFAM71927V3_1_739_R1_peak_9440	chr9	112682202	112682823	+	140	NA	Intergenic	NA	35595	INIP								
DFAM71927V3_1_739_R1_peak_4972	chr19	57363112	57363654	+	140	NA	promoter-TSS (ZNF547)	NA	-128	TRAPPC2P1								
DFAM71927V3_1_739_R1_peak_4679	chr19	14689737	14690299	+	140	NA	promoter-TSS (ZNF333)	NA	-22	ZNF333								
DFAM71927V3_1_739_R1_peak_4710	chr19	16896884	16897318	+	140	NA	intron (CPAMD8, intron 39 of 41)	NA	8086	F2RL3								
DFAM71927V3_1_739_R1_peak_2365	chr12	120469481	120470053	+	140	NA	promoter-TSS (SRSF9)	NA	-12	SRSF9								
DFAM71927V3_1_739_R1_peak_1675	chr11	64269789	64270595	+	140	NA	TTS (PLCB3)	NA	14512	BAD								
DFAM71927V3_1_739_R1_peak_5375	chr2	113175081	113175648	+	140	NA	intron (PSD4, intron 1 of 15)	NA	1381	PSD4								
DFAM71927V3_1_739_R1_peak_4543	chr19	3506064	3506504	+	140	NA	promoter-TSS (FZR1)	NA	-5661	DOHH								
DFAM71927V3_1_739_R1_peak_4454	chr18	74495986	74496455	+	140	NA	promoter-TSS (CNDP2)	NA	-142	CNDP2								
DFAM71927V3_1_739_R1_peak_2044	chr12	14365676	14366169	+	140	NA	intron (ATF7IP, intron 1 of 14)	NA	290	ATF7IP								
DFAM71927V3_1_739_R1_peak_6041	chr20	63730601	63731077	+	140	NA	intron (ZGPAT, intron 2 of 6)	NA	-5787	LIME1								
DFAM71927V3_1_739_R1_peak_26	chr1	1919199	1919836	+	140	NA	promoter-TSS (TMEM52)	NA	-216	TMEM52								
DFAM71927V3_1_739_R1_peak_5000	chr2	676800	677548	+	140	NA	intron (TMEM18, intron 1 of 4)	NA	265	TMEM18								
DFAM71927V3_1_739_R1_peak_7347	chr5	1312109	1312546	+	140	NA	Intergenic	NA	-2950	MIR4457								
DFAM71927V3_1_739_R1_peak_4672	chr19	14117701	14118163	+	140	NA	promoter-TSS (PRKACA)	NA	-3752	PRKACA								
DFAM71927V3_1_739_R1_peak_3400	chr16	24972545	24973044	+	140	NA	intron (ARHGAP17, intron 3 of 19)	NA	42807	ARHGAP17								
DFAM71927V3_1_739_R1_peak_4423	chr18	54728876	54729173	+	140	NA	intron (RAB27B, intron 2 of 6)	NA	-99175	RAB27B								
DFAM71927V3_1_739_R1_peak_7073	chr4	49149266	49150028	+	140	NA	Intergenic	NA	-11685	LOC101927209								
DFAM71927V3_1_739_R1_peak_6171	chr21	45287834	45288351	+	140	NA	promoter-TSS (POFUT2)	NA	40	LOC642852								
DFAM71927V3_1_739_R1_peak_5347	chr2	106194278	106194706	+	140	NA	promoter-TSS (UXS1)	NA	-153	UXS1								
DFAM71927V3_1_739_R1_peak_4894	chr19	47349077	47349418	+	140	NA	promoter-TSS (DHX34)	NA	-34	DHX34								
DFAM71927V3_1_739_R1_peak_6997	chr4	6673599	6674108	+	140	NA	promoter-TSS (LOC93622)	NA	-241	LOC93622								
DFAM71927V3_1_739_R1_peak_6124	chr21	38984973	38985415	+	139	NA	Intergenic	NA	-7420	AF064858.7								
DFAM71927V3_1_739_R1_peak_2754	chr14	56173374	56173807	+	139	NA	intron (PELI2, intron 1 of 5)	NA	-54987	LOC102723682								
DFAM71927V3_1_739_R1_peak_683	chr1	169249545	169250090	+	139	NA	intron (NME7, intron 7 of 11)	NA	117976	NME7								
DFAM71927V3_1_739_R1_peak_7873	chr6	24951639	24952414	+	139	NA	intron (FAM65B, intron 1 of 21)	NA	-74661	FAM65B								
DFAM71927V3_1_739_R1_peak_5466	chr2	160214339	160214784	+	139	NA	Intergenic	NA	-14248	ITGB6								
DFAM71927V3_1_739_R1_peak_6103	chr21	35045713	35046414	+	139	NA	intron (RUNX1, intron 2 of 8)	NA	-6637	RUNX1-IT1								
DFAM71927V3_1_739_R1_peak_1108	chr10	24887547	24888032	+	138	NA	intron (PRTFDC1, intron 3 of 8)	NA	65993	PRTFDC1								
DFAM71927V3_1_739_R1_peak_947	chr1	234606729	234607842	+	138	NA	exon (IRF2BP2, exon 2 of 2)	NA	2240	IRF2BP2								
DFAM71927V3_1_739_R1_peak_5212	chr2	65056175	65056732	+	138	NA	promoter-TSS (CEP68)	NA	81	CEP68								
DFAM71927V3_1_739_R1_peak_5883	chr20	37095435	37096246	+	138	NA	exon (RBL1, exon 1 of 21)	NA	160	RBL1								
DFAM71927V3_1_739_R1_peak_5660	chr2	226791400	226791906	+	138	NA	TTS (IRS1)	NA	8176	IRS1								
DFAM71927V3_1_739_R1_peak_6515	chr3	22450964	22451398	+	138	NA	Intergenic	NA	-751981	UBE2E2								
DFAM71927V3_1_739_R1_peak_921	chr1	230124616	230125109	+	138	NA	intron (GALNT2, intron 1 of 15)	NA	57653	GALNT2								
DFAM71927V3_1_739_R1_peak_3620	chr16	84508430	84508987	+	138	NA	Intergenic	NA	-3948	TLDC1								
DFAM71927V3_1_739_R1_peak_7245	chr4	132999923	133000405	+	138	NA	Intergenic	NA	145483	RP11-9G1.3								
DFAM71927V3_1_739_R1_peak_1485	chr11	809540	810101	+	138	NA	promoter-TSS (RPLP2)	NA	-116	RPLP2								
DFAM71927V3_1_739_R1_peak_3928	chr17	39794340	39794829	+	137	NA	intron (IKZF3, intron 2 of 5)	NA	-16359	IKZF3								
DFAM71927V3_1_739_R1_peak_1316	chr10	92901927	92902360	+	137	NA	intron (EXOC6, intron 6 of 22)	NA	71006	EXOC6								
DFAM71927V3_1_739_R1_peak_2772	chr14	61444167	61444589	+	137	NA	intron (PRKCH, intron 3 of 13)	NA	122581	PRKCH								
DFAM71927V3_1_739_R1_peak_6574	chr3	43346883	43347445	+	137	NA	exon (SNRK-AS1, exon 3 of 3)	NA	4798	SNRK-AS1								
DFAM71927V3_1_739_R1_peak_3185	chr15	89088005	89088489	+	137	NA	promoter-TSS (ABHD2)	NA	97	ABHD2								
DFAM71927V3_1_739_R1_peak_9145	chr8	133066908	133067346	+	137	NA	intron (SLA, intron 1 of 7)	NA	-20546	MIR7848								
DFAM71927V3_1_739_R1_peak_8555	chr7	55533285	55533760	+	137	NA	intron (VOPP1, intron 1 of 4)	NA	4194	VOPP1								
DFAM71927V3_1_739_R1_peak_6440	chr3	8963276	8963672	+	137	NA	promoter-TSS (RAD18)	NA	1	RAD18								
DFAM71927V3_1_739_R1_peak_7796	chr6	6494100	6494481	+	137	NA	intron (LY86-AS1, intron 3 of 7)	NA	-94411	LY86								
DFAM71927V3_1_739_R1_peak_3501	chr16	53518678	53519129	+	137	NA	Intergenic	NA	-14492	AKTIP								
DFAM71927V3_1_739_R1_peak_7085	chr4	52894420	52894957	+	137	NA	intron (SCFD2, intron 7 of 8)	NA	32360	RASL11B								
DFAM71927V3_1_739_R1_peak_589	chr1	154791128	154791620	+	137	NA	intron (KCNN3, intron 2 of 8)	NA	78904	KCNN3								
DFAM71927V3_1_739_R1_peak_5199	chr2	62313824	62314325	+	137	NA	Intergenic	NA	108248	MIR5192								
DFAM71927V3_1_739_R1_peak_7397	chr5	35908266	35908759	+	137	NA	intron (CAPSL, intron 4 of 4)	NA	30123	CAPSL								
DFAM71927V3_1_739_R1_peak_2411	chr12	123972688	123973147	+	137	NA	promoter-TSS (LOC102723902)	NA	-235	LOC102723902								
DFAM71927V3_1_739_R1_peak_4062	chr17	58153035	58153523	+	137	NA	Intergenic	NA	-1875	OR4D1								
DFAM71927V3_1_739_R1_peak_622	chr1	156920336	156920758	+	136	NA	promoter-TSS (LRRC71)	NA	-61	LRRC71								
DFAM71927V3_1_739_R1_peak_9710	chrX	46180274	46180732	+	136	NA	Intergenic	NA	147159	LINC01186								
DFAM71927V3_1_739_R1_peak_731	chr1	183033206	183033670	+	136	NA	intron (LAMC1, intron 1 of 27)	NA	9978	LAMC1								
DFAM71927V3_1_739_R1_peak_2839	chr14	77457456	77458046	+	136	NA	promoter-TSS (VIPAS39)	NA	-111	VIPAS39								
DFAM71927V3_1_739_R1_peak_7235	chr4	123415896	123416376	+	136	NA	Intergenic	NA	19341	SPRY1								
DFAM71927V3_1_739_R1_peak_6742	chr3	119463409	119464190	+	136	NA	promoter-TSS (TMEM39A)	NA	-117	TMEM39A								
DFAM71927V3_1_739_R1_peak_6662	chr3	58491647	58492215	+	136	NA	promoter-TSS (KCTD6)	NA	-6434	KCTD6								
DFAM71927V3_1_739_R1_peak_9142	chr8	132978923	132979441	+	136	NA	intron (TG, intron 34 of 46)	NA	67399	MIR7848								
DFAM71927V3_1_739_R1_peak_2873	chr14	98198440	98198828	+	136	NA	Intergenic	NA	-220510	C14orf64								
DFAM71927V3_1_739_R1_peak_7215	chr4	113564940	113565389	+	136	NA	intron (CAMK2D, intron 4 of 20)	NA	196763	CAMK2D								
DFAM71927V3_1_739_R1_peak_2835	chr14	76908673	76909158	+	136	NA	Intergenic	NA	82533	C14orf166B								
DFAM71927V3_1_739_R1_peak_2690	chr14	24195388	24195903	+	136	NA	promoter-TSS (TM9SF1)	NA	91	TM9SF1								
DFAM71927V3_1_739_R1_peak_4550	chr19	4065436	4066274	+	136	NA	promoter-TSS (ZBTB7A)	NA	-123	ZBTB7A								
DFAM71927V3_1_739_R1_peak_3645	chr16	85626985	85627446	+	136	NA	intron (GSE1, intron 1 of 15)	NA	61767	GINS2								
DFAM71927V3_1_739_R1_peak_5696	chr2	234425785	234426341	+	136	NA	Intergenic	NA	70990	ARL4C								
DFAM71927V3_1_739_R1_peak_2901	chr14	105861909	105862412	+	136	NA	Intergenic	NA	-2066	LOC102723453								
DFAM71927V3_1_739_R1_peak_6955	chr4	337486	338028	+	136	NA	promoter-TSS (ZNF141)	NA	-50	ZNF141								
DFAM71927V3_1_739_R1_peak_8738	chr7	133484168	133484602	+	136	NA	TTS (EXOC4)	NA	193504	MIR6133								
DFAM71927V3_1_739_R1_peak_2017	chr12	9647911	9648429	+	136	NA	exon (LOC374443, exon 1 of 4)	NA	123	LOC374443								
DFAM71927V3_1_739_R1_peak_1294	chr10	87203354	87203732	+	136	NA	Intergenic	NA	-21905	NUTM2A								
DFAM71927V3_1_739_R1_peak_527	chr1	123187956	123188256	+	136	NA	Intergenic	NA	1668994	EMBP1								
DFAM71927V3_1_739_R1_peak_9566	chr9	133336047	133336436	+	136	NA	promoter-TSS (SURF6)	NA	-31	SURF6								
DFAM71927V3_1_739_R1_peak_7616	chr5	134370930	134371703	+	136	NA	promoter-TSS (CDKL3)	NA	137	UBE2B								
DFAM71927V3_1_739_R1_peak_9804	chrX	153724153	153724648	+	136	NA	promoter-TSS (BCAP31)	NA	-273	BCAP31								
DFAM71927V3_1_739_R1_peak_9584	chr9	135907273	135907777	+	136	NA	promoter-TSS (CAMSAP1)	NA	-376	LOC102724037								
DFAM71927V3_1_739_R1_peak_6249	chr22	26483643	26484106	+	136	NA	promoter-TSS (HPS4)	NA	-10	SRRD								
DFAM71927V3_1_739_R1_peak_1909	chr11	124953863	124954364	+	136	NA	promoter-TSS (CCDC15)	NA	-8	CCDC15								
DFAM71927V3_1_739_R1_peak_2874	chr14	98210297	98210738	+	136	NA	Intergenic	NA	-232393	C14orf64								
DFAM71927V3_1_739_R1_peak_4522	chr19	2328513	2328914	+	136	NA	promoter-TSS (SPPL2B)	NA	83	SPPL2B								
DFAM71927V3_1_739_R1_peak_5600	chr2	204110225	204110746	+	136	NA	Intergenic	NA	-172531	LOC101927840								
DFAM71927V3_1_739_R1_peak_239	chr1	31827289	31827716	+	136	NA	Intergenic	NA	-11473	SPOCD1								
DFAM71927V3_1_739_R1_peak_1517	chr11	7576153	7576513	+	136	NA	promoter-TSS (PPFIBP2)	NA	62401	PPFIBP2								
DFAM71927V3_1_739_R1_peak_2868	chr14	94081044	94081391	+	136	NA	promoter-TSS (IFI27L1)	NA	-5	DDX24								
DFAM71927V3_1_739_R1_peak_13	chr1	1231840	1232225	+	136	NA	promoter-TSS (B3GALT6)	NA	35	SDF4								
DFAM71927V3_1_739_R1_peak_3995	chr17	47703021	47703459	+	136	NA	intron (TBKBP1, intron 7 of 9)	NA	9161	TBKBP1								
DFAM71927V3_1_739_R1_peak_5156	chr2	46922587	46923071	+	135	NA	intron (TTC7A, intron 2 of 20)	NA	-6717	MCFD2								
DFAM71927V3_1_739_R1_peak_5537	chr2	189441082	189441651	+	135	NA	promoter-TSS (WDR75)	NA	-67	WDR75								
DFAM71927V3_1_739_R1_peak_941	chr1	233251270	233251758	+	135	NA	intron (PCNXL2, intron 7 of 22)	NA	44193	PCNXL2								
DFAM71927V3_1_739_R1_peak_956	chr1	235207194	235207576	+	135	NA	intron (ARID4B, intron 16 of 22)	NA	-17269	MIR4753								
DFAM71927V3_1_739_R1_peak_5998	chr20	59253321	59254116	+	135	NA	intron (ZNF831, intron 5 of 5)	NA	-46776	EDN3								
DFAM71927V3_1_739_R1_peak_6144	chr21	42527613	42528130	+	135	NA	intron (SLC37A1, intron 1 of 13)	NA	14011	SLC37A1								
DFAM71927V3_1_739_R1_peak_136	chr1	19123911	19124412	+	135	NA	intron (UBR4, intron 66 of 106)	NA	86157	UBR4								
DFAM71927V3_1_739_R1_peak_7018	chr4	10587648	10588052	+	135	NA	intron (CLNK, intron 3 of 18)	NA	96912	CLNK								
DFAM71927V3_1_739_R1_peak_6827	chr3	151135516	151136243	+	135	NA	intron (MED12L, intron 4 of 42)	NA	49081	MED12L								
DFAM71927V3_1_739_R1_peak_3585	chr16	74601132	74601524	+	135	NA	intron (GLG1, intron 1 of 26)	NA	5816	GLG1								
DFAM71927V3_1_739_R1_peak_4941	chr19	53867472	53867948	+	135	NA	promoter-TSS (MYADM)	NA	-1696	MYADM								
DFAM71927V3_1_739_R1_peak_2519	chr13	40388588	40389041	+	135	NA	intron (LINC00598, intron 5 of 5)	NA	92192	LINC00598								
DFAM71927V3_1_739_R1_peak_4975	chr19	57499773	57500157	+	135	NA	promoter-TSS (ZNF773)	NA	111	ZNF773								
DFAM71927V3_1_739_R1_peak_6791	chr3	134485490	134486345	+	135	NA	promoter-TSS (CEP63)	NA	106	ANAPC13								
DFAM71927V3_1_739_R1_peak_9659	chrX	2707374	2707948	+	135	NA	intron (CD99, intron 1 of 9)	NA	16474	CD99								
DFAM71927V3_1_739_R1_peak_5778	chr20	4811803	4812310	+	135	NA	intron (RASSF2, intron 2 of 11)	NA	3067	RASSF2								
DFAM71927V3_1_739_R1_peak_3647	chr16	85735193	85735663	+	135	NA	intron (C16orf74, intron 1 of 3)	NA	879	C16orf74								
DFAM71927V3_1_739_R1_peak_5427	chr2	135741370	135742027	+	135	NA	promoter-TSS (UBXN4)	NA	79	UBXN4								
DFAM71927V3_1_739_R1_peak_7123	chr4	77820112	77820553	+	135	NA	promoter-TSS (CNOT6L)	NA	-942	CNOT6L								
DFAM71927V3_1_739_R1_peak_4979	chr19	58154970	58155469	+	135	NA	promoter-TSS (ZNF329)	NA	-4438	ZNF329								
DFAM71927V3_1_739_R1_peak_5751	chr20	438566	439071	+	135	NA	exon (TBC1D20, exon 7 of 7)	NA	23725	TBC1D20								
DFAM71927V3_1_739_R1_peak_3608	chr16	81314603	81315052	+	135	NA	promoter-TSS (GAN)	NA	-139	GAN								
DFAM71927V3_1_739_R1_peak_4440	chr18	69897706	69898166	+	135	NA	intron (CD226, intron 1 of 4)	NA	-1751	CD226								
DFAM71927V3_1_739_R1_peak_1435	chr10	130111012	130111688	+	135	NA	promoter-TSS (LOC102724883)	NA	-533	LINC00959								
DFAM71927V3_1_739_R1_peak_7673	chr5	146446849	146447344	+	135	NA	promoter-TSS (TCERG1)	NA	-215	TCERG1								
DFAM71927V3_1_739_R1_peak_2788	chr14	65252751	65253253	+	135	NA	Intergenic	NA	-30655	LOC100128233								
DFAM71927V3_1_739_R1_peak_9549	chr9	131839582	131840082	+	135	NA	Intergenic	NA	-163180	RAPGEF1								
DFAM71927V3_1_739_R1_peak_3854	chr17	28743731	28744201	+	135	NA	promoter-TSS (TRAF4)	NA	-39	TRAF4								
DFAM71927V3_1_739_R1_peak_7685	chr5	151214094	151215030	+	135	NA	intron (CCDC69, intron 1 of 8)	NA	9531	CCDC69								
DFAM71927V3_1_739_R1_peak_3426	chr16	29025324	29025744	+	135	NA	Intergenic	NA	40468	LAT								
DFAM71927V3_1_739_R1_peak_1227	chr10	70602573	70603077	+	135	NA	promoter-TSS (PRF1)	NA	-50	PRF1								
DFAM71927V3_1_739_R1_peak_5639	chr2	219178044	219178505	+	135	NA	promoter-TSS (CNPPD1)	NA	57	FAM134A								
DFAM71927V3_1_739_R1_peak_2198	chr12	64222235	64222624	+	135	NA	promoter-TSS (C12orf66)	NA	-133	C12orf66								
DFAM71927V3_1_739_R1_peak_3759	chr17	5282188	5282604	+	135	NA	exon (RABEP1, exon 1 of 18)	NA	133	RABEP1								
DFAM71927V3_1_739_R1_peak_7281	chr4	153950124	153950566	+	135	NA	Intergenic	NA	-161269	SFRP2								
DFAM71927V3_1_739_R1_peak_4024	chr17	49748731	49749252	+	135	NA	intron (FAM117A, intron 1 of 7)	NA	15165	FAM117A								
DFAM71927V3_1_739_R1_peak_2346	chr12	116277405	116278004	+	135	NA	promoter-TSS (MED13L)	NA	-579	MED13L								
DFAM71927V3_1_739_R1_peak_4436	chr18	63098360	63099037	+	135	NA	Intergenic	NA	220682	BCL2								
DFAM71927V3_1_739_R1_peak_6459	chr3	12916183	12916601	+	135	NA	intron (IQSEC1, intron 6 of 13)	NA	-74810	RPL32								
DFAM71927V3_1_739_R1_peak_1234	chr10	71877751	71878186	+	135	NA	Intergenic	NA	-26643	PSAP								
DFAM71927V3_1_739_R1_peak_5824	chr20	24992470	24992912	+	135	NA	promoter-TSS (APMAP)	NA	283	APMAP								
DFAM71927V3_1_739_R1_peak_4172	chr17	75588951	75589478	+	135	NA	exon (MYO15B, exon 1 of 61)	NA	1156	MYO15B								
DFAM71927V3_1_739_R1_peak_6771	chr3	128616519	128616959	+	135	NA	Intergenic	NA	34137	RPN1								
DFAM71927V3_1_739_R1_peak_8695	chr7	112206263	112206670	+	135	NA	promoter-TSS (DOCK4)	NA	-72	DOCK4								
DFAM71927V3_1_739_R1_peak_8423	chr7	2314336	2314761	+	134	NA	promoter-TSS (SNX8)	NA	-84	SNX8								
DFAM71927V3_1_739_R1_peak_533	chr1	143215950	143216543	+	134	NA	Intergenic	NA	90113	LOC101929814								
DFAM71927V3_1_739_R1_peak_5353	chr2	109214002	109214502	+	134	NA	intron (SH3RF3, intron 1 of 7)	NA	58275	LOC102724819								
DFAM71927V3_1_739_R1_peak_436	chr1	94602461	94602893	+	134	NA	Intergenic	NA	21739	LOC102723542								
DFAM71927V3_1_739_R1_peak_9645	chrX	318276	319151	+	134	NA	promoter-TSS (LINC00685)	NA	-432	LINC00685								
DFAM71927V3_1_739_R1_peak_4995	chr2	176504	176844	+	134	NA	Intergenic	NA	87423	SH3YL1								
DFAM71927V3_1_739_R1_peak_2265	chr12	93851136	93851833	+	134	NA	TTS (CRADD)	NA	-113661	RP11-887P2.5								
DFAM71927V3_1_739_R1_peak_5514	chr2	176491068	176491695	+	134	NA	Intergenic	NA	109671	MIR1246								
DFAM71927V3_1_739_R1_peak_7701	chr5	157994224	157994781	+	134	NA	Intergenic	NA	-135327	CLINT1								
DFAM71927V3_1_739_R1_peak_5018	chr2	8229657	8229987	+	134	NA	intron (LINC00299, intron 7 of 8)	NA	98597	LINC00299								
DFAM71927V3_1_739_R1_peak_654	chr1	161202112	161202606	+	134	NA	promoter-TSS (NDUFS2)	NA	212	NDUFS2								
DFAM71927V3_1_739_R1_peak_4103	chr17	64712467	64713109	+	134	NA	Intergenic	NA	-37608	LOC101929240								
DFAM71927V3_1_739_R1_peak_6254	chr22	26610271	26610692	+	133	NA	intron (CRYBA4, intron 1 of 5)	NA	2466	CRYBA4								
DFAM71927V3_1_739_R1_peak_6445	chr3	9731161	9731889	+	133	NA	promoter-TSS (BRPF1)	NA	-204	BRPF1								
DFAM71927V3_1_739_R1_peak_7117	chr4	76994050	76994565	+	133	NA	intron (SEPT11, intron 1 of 9)	NA	-1479	SEPT11								
DFAM71927V3_1_739_R1_peak_7530	chr5	95869322	95869799	+	133	NA	Intergenic	NA	17328	C5orf27								
DFAM71927V3_1_739_R1_peak_8911	chr8	23243349	23243798	+	133	NA	promoter-TSS (CHMP7)	NA	-3019	CHMP7								
DFAM71927V3_1_739_R1_peak_5872	chr20	36605377	36605853	+	133	NA	promoter-TSS (C20orf24)	NA	-119	C20orf24								
DFAM71927V3_1_739_R1_peak_407	chr1	89632475	89632941	+	133	NA	promoter-TSS (LRRC8C)	NA	186	FLJ27354								
DFAM71927V3_1_739_R1_peak_2740	chr14	52729802	52730237	+	133	NA	promoter-TSS (STYX)	NA	-146	STYX								
DFAM71927V3_1_739_R1_peak_2180	chr12	56752076	56752598	+	133	NA	promoter-TSS (HSD17B6)	NA	25	PRIM1								
DFAM71927V3_1_739_R1_peak_5927	chr20	45415845	45416287	+	133	NA	promoter-TSS (PIGT)	NA	-86	PIGT								
DFAM71927V3_1_739_R1_peak_2086	chr12	45670327	45670752	+	133	NA	Intergenic	NA	57382	LINC00938								
DFAM71927V3_1_739_R1_peak_4571	chr19	5790446	5790838	+	133	NA	intron (DUS3L, intron 1 of 12)	NA	596	DUS3L								
DFAM71927V3_1_739_R1_peak_1615	chr11	47269426	47270080	+	133	NA	promoter-TSS (MADD)	NA	-367	MADD								
DFAM71927V3_1_739_R1_peak_8038	chr6	36986065	36986577	+	133	NA	exon (MTCH1, exon 1 of 11)	NA	230	MTCH1								
DFAM71927V3_1_739_R1_peak_1952	chr12	685330	685792	+	133	NA	Intergenic	NA	-4267	LOC101929432								
DFAM71927V3_1_739_R1_peak_8020	chr6	35523087	35523420	+	133	NA	Intergenic	NA	-10351	TULP1								
DFAM71927V3_1_739_R1_peak_9504	chr9	128026226	128026768	+	133	NA	Intergenic	NA	40824	NAIF1								
DFAM71927V3_1_739_R1_peak_5181	chr2	59910143	59910646	+	133	NA	Intergenic	NA	477051	MIR4432								
DFAM71927V3_1_739_R1_peak_714	chr1	179954441	179954833	+	133	NA	promoter-TSS (CEP350)	NA	-181	CEP350								
DFAM71927V3_1_739_R1_peak_6899	chr3	186519078	186519509	+	133	NA	Intergenic	NA	25085	CRYGS								
DFAM71927V3_1_739_R1_peak_8219	chr6	109454630	109455193	+	133	NA	intron (MICAL1, intron 1 of 24)	NA	1076	MICAL1								
DFAM71927V3_1_739_R1_peak_5642	chr2	219245229	219245666	+	132	NA	promoter-TSS (GLB1L)	NA	-14	GLB1L								
DFAM71927V3_1_739_R1_peak_1414	chr10	124153041	124153641	+	132	NA	Intergenic	NA	-60917	CHST15								
DFAM71927V3_1_739_R1_peak_6114	chr21	37045132	37045554	+	132	NA	Intergenic	NA	27815	PIGP								
DFAM71927V3_1_739_R1_peak_1891	chr11	119690909	119691596	+	132	NA	intron (PVRL1, intron 1 of 5)	NA	37473	PVRL1								
DFAM71927V3_1_739_R1_peak_6937	chr3	196317856	196318528	+	132	NA	promoter-TSS (TM4SF19-AS1)	NA	102	TCTEX1D2								
DFAM71927V3_1_739_R1_peak_8834	chr7	157299530	157300028	+	132	NA	Intergenic	NA	-37237	DNAJB6								
DFAM71927V3_1_739_R1_peak_3978	chr17	44123550	44124035	+	132	NA	promoter-TSS (HDAC5)	NA	-146	HDAC5								
DFAM71927V3_1_739_R1_peak_8005	chr6	34182611	34183065	+	132	NA	Intergenic	NA	-54035	HMGA1								
DFAM71927V3_1_739_R1_peak_7693	chr5	154813752	154814103	+	132	NA	exon (LARP1, exon 19 of 19)	NA	-15539	MIR378H								
DFAM71927V3_1_739_R1_peak_8765	chr7	141701341	141701829	+	132	NA	intron (KIAA1147, intron 1 of 10)	NA	568	KIAA1147								
DFAM71927V3_1_739_R1_peak_2822	chr14	72535536	72535971	+	132	NA	intron (RGS6, intron 15 of 17)	NA	18922	MIR7843								
DFAM71927V3_1_739_R1_peak_3378	chr16	19640075	19640566	+	132	NA	intron (C16orf62, intron 21 of 29)	NA	-77242	IQCK								
DFAM71927V3_1_739_R1_peak_6129	chr21	41361764	41362544	+	132	NA	intron (MX2, intron 1 of 13)	NA	131	MX2								
DFAM71927V3_1_739_R1_peak_8055	chr6	39314443	39314874	+	132	NA	promoter-TSS (KCNK17)	NA	-197	KCNK17								
DFAM71927V3_1_739_R1_peak_7897	chr6	26272688	26273055	+	132	NA	promoter-TSS (HIST1H2BI)	NA	-105	HIST1H2BI								
DFAM71927V3_1_739_R1_peak_788	chr1	201895843	201896238	+	132	NA	TTS (LMOD1)	NA	7361	SHISA4								
DFAM71927V3_1_739_R1_peak_9791	chrX	134186735	134187115	+	132	NA	Intergenic	NA	-16647	MIR106A								
DFAM71927V3_1_739_R1_peak_6435	chr3	4845844	4846270	+	132	NA	intron (ITPR1, intron 58 of 58)	NA	60444	BHLHE40-AS1								
DFAM71927V3_1_739_R1_peak_5058	chr2	16438766	16439423	+	132	NA	Intergenic	NA	47883	LOC101928129								
DFAM71927V3_1_739_R1_peak_303	chr1	42817183	42817639	+	132	NA	promoter-TSS (CCDC23)	NA	-23	CCDC23								
DFAM71927V3_1_739_R1_peak_4671	chr19	14090676	14091279	+	132	NA	promoter-TSS (SAMD1)	NA	-557	SAMD1								
DFAM71927V3_1_739_R1_peak_8478	chr7	23373087	23373568	+	131	NA	intron (IGF2BP3, intron 2 of 13)	NA	57971	IGF2BP3								
DFAM71927V3_1_739_R1_peak_1823	chr11	96014201	96014631	+	131	NA	intron (MAML2, intron 2 of 4)	NA	-90307	MTMR2								
DFAM71927V3_1_739_R1_peak_9035	chr8	86601523	86601902	+	131	NA	intron (CNGB3, intron 12 of 14)	NA	87275	CPNE3								
DFAM71927V3_1_739_R1_peak_8903	chr8	22604425	22604959	+	131	NA	promoter-TSS (CCAR2)	NA	60	CCAR2								
DFAM71927V3_1_739_R1_peak_6858	chr3	170128479	170129015	+	131	NA	exon (PHC3, exon 8 of 16)	NA	53002	PHC3								
DFAM71927V3_1_739_R1_peak_9625	chrUn_KI270337v1	1	1121	+	131	NA	NA	NA	NA	NA								
DFAM71927V3_1_739_R1_peak_2281	chr12	102043858	102044397	+	131	NA	exon (CCDC53, exon 4 of 7)	NA	17997	CCDC53								
DFAM71927V3_1_739_R1_peak_9024	chr8	81080265	81080671	+	131	NA	intron (PAG1, intron 1 of 9)	NA	31577	PAG1								
DFAM71927V3_1_739_R1_peak_3687	chr16	89316265	89316768	+	131	NA	intron (ANKRD11, intron 1 of 11)	NA	473	ANKRD11								
DFAM71927V3_1_739_R1_peak_1259	chr10	77264089	77264570	+	131	NA	intron (KCNMA1, intron 1 of 27)	NA	-90883	LOC101929286								
DFAM71927V3_1_739_R1_peak_6167	chr21	45109653	45110152	+	131	NA	intron (ADARB1, intron 1 of 12)	NA	-36691	SSR4P1								
DFAM71927V3_1_739_R1_peak_4030	chr17	50397351	50397822	+	131	NA	promoter-TSS (LRRC59)	NA	-33	LRRC59								
DFAM71927V3_1_739_R1_peak_4475	chr19	506620	507109	+	131	NA	promoter-TSS (TPGS1)	NA	-633	TPGS1								
