PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_750_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_750_R1_peak_794	chr14	68851269	68851684	+	82	NA	Intergenic	NA	-55233	ZFP36L1								
DFAM71927V3_1_750_R1_peak_907	chr15	85582805	85583109	+	82	NA	promoter-TSS (AKAP13)	NA	-56753	LOC101929656								
DFAM71927V3_1_750_R1_peak_361	chr10	71769297	71769811	+	82	NA	intron (C10orf54, intron 1 of 6)	NA	4026	C10orf54								
DFAM71927V3_1_750_R1_peak_734	chr13	98490056	98490449	+	82	NA	intron (STK24, intron 2 of 10)	NA	52778	STK24								
DFAM71927V3_1_750_R1_peak_1801	chr3	79391127	79391427	+	82	NA	intron (ROBO1, intron 2 of 30)	NA	-20450	LOC101927374								
DFAM71927V3_1_750_R1_peak_150	chr1	143253301	143253605	+	81	NA	Intergenic	NA	52906	LOC101929814								
DFAM71927V3_1_750_R1_peak_102	chr1	97942438	97942804	+	81	NA	Intergenic	NA	-21562	DPYD								
DFAM71927V3_1_750_R1_peak_528	chr11	128738801	128739175	+	81	NA	intron (FLI1, intron 1 of 8)	NA	-42965	SENCR								
DFAM71927V3_1_750_R1_peak_546	chr12	7990198	7990551	+	81	NA	Intergenic	NA	-42389	FOXJ2								
DFAM71927V3_1_750_R1_peak_208	chr1	192805781	192806158	+	81	NA	Intergenic	NA	-3070	RGS2								
DFAM71927V3_1_750_R1_peak_2059	chr5	50564161	50564572	+	80	NA	Intergenic	NA	-101533	PARP8								
DFAM71927V3_1_750_R1_peak_1468	chr2	181241074	181241436	+	80	NA	intron (AC104820.2, intron 2 of 5)	NA	64358	MIR4437								
DFAM71927V3_1_750_R1_peak_2416	chr7	146090090	146090419	+	80	NA	Intergenic	NA	-26107	CNTNAP2								
DFAM71927V3_1_750_R1_peak_41	chr1	31957789	31958116	+	80	NA	Intergenic	NA	-19573	PTP4A2								
DFAM71927V3_1_750_R1_peak_861	chr15	38681270	38681569	+	80	NA	Intergenic	NA	-15179	C15orf53								
DFAM71927V3_1_750_R1_peak_737	chr13	100471140	100471463	+	80	NA	intron (PCCA-AS1, intron 3 of 4)	NA	9714	PCCA-AS1								
DFAM71927V3_1_750_R1_peak_531	chr11	131637450	131637885	+	80	NA	intron (NTM, intron 1 of 9)	NA	25889	LOC101929637								
DFAM71927V3_1_750_R1_peak_1403	chr2	109214128	109214464	+	80	NA	intron (SH3RF3, intron 1 of 8)	NA	58231	LOC102724819								
DFAM71927V3_1_750_R1_peak_941	chr16	23901296	23901698	+	80	NA	intron (PRKCB, intron 2 of 16)	NA	65518	PRKCB								
DFAM71927V3_1_750_R1_peak_337	chr10	47311576	47311983	+	80	NA	intron (GDF10, intron 2 of 2)	NA	-10730	GDF2								
DFAM71927V3_1_750_R1_peak_888	chr15	67534240	67534640	+	80	NA	Intergenic	NA	-8243	MAP2K5								
DFAM71927V3_1_750_R1_peak_1793	chr3	72083062	72083439	+	80	NA	intron (LINC00877, intron 2 of 6)	NA	17205	LINC00877								
DFAM71927V3_1_750_R1_peak_2275	chr6	112285940	112286410	+	80	NA	intron (RP11-506B6.6, intron 2 of 2)	NA	-31604	LAMA4								
DFAM71927V3_1_750_R1_peak_1480	chr2	195330407	195330755	+	80	NA	Intergenic	NA	-326730	SLC39A10								
DFAM71927V3_1_750_R1_peak_2616	chr9	94871121	94871567	+	80	NA	intron (C9orf3, intron 5 of 13)	NA	61382	MIR2278								
DFAM71927V3_1_750_R1_peak_170	chr1	158203603	158203964	+	79	NA	Intergenic	NA	22888	CD1D								
DFAM71927V3_1_750_R1_peak_1203	chr18	70627340	70627721	+	79	NA	Intergenic	NA	23327	GTSCR1								
DFAM71927V3_1_750_R1_peak_1974	chr4	101019913	101020294	+	78	NA	Intergenic	NA	220722	MIR8066								
DFAM71927V3_1_750_R1_peak_2421	chr7	150668259	150668603	+	78	NA	Intergenic	NA	-17275	GIMAP2								
DFAM71927V3_1_750_R1_peak_1002	chr16	81873917	81874219	+	78	NA	intron (PLCG2, intron 7 of 32)	NA	94774	PLCG2								
DFAM71927V3_1_750_R1_peak_1838	chr3	130850142	130850466	+	78	NA	promoter-TSS (ATP2C1)	NA	-44144	ATP2C1								
DFAM71927V3_1_750_R1_peak_2311	chr6	149485339	149485639	+	78	NA	promoter-TSS (ZC3H12D)	NA	-477	ZC3H12D								
DFAM71927V3_1_750_R1_peak_1783	chr3	59981359	59981787	+	78	NA	intron (FHIT, intron 4 of 6)	NA	384659	LOC102724718								
DFAM71927V3_1_750_R1_peak_1079	chr17	46148303	46148603	+	78	NA	intron (KANSL1, intron 3 of 14)	NA	44347	KANSL1								
DFAM71927V3_1_750_R1_peak_1651	chr21	45078881	45079238	+	78	NA	intron (ADARB1, intron 1 of 12)	NA	4481	ADARB1								
DFAM71927V3_1_750_R1_peak_2227	chr6	42224028	42224326	+	78	NA	TTS (TRERF1)	NA	-6282	MRPS10								
DFAM71927V3_1_750_R1_peak_1273	chr19	38899768	38900128	+	78	NA	promoter-TSS (SIRT2)	NA	-302	SIRT2								
DFAM71927V3_1_750_R1_peak_1232	chr19	13102619	13103002	+	78	NA	promoter-TSS (LYL1)	NA	350	LYL1								
DFAM71927V3_1_750_R1_peak_2305	chr6	144351112	144351418	+	78	NA	intron (UTRN, intron 1 of 73)	NA	64911	UTRN								
DFAM71927V3_1_750_R1_peak_1551	chr20	5714754	5715085	+	78	NA	Intergenic	NA	-41910	C20orf196								
DFAM71927V3_1_750_R1_peak_2469	chr8	37891791	37892145	+	77	NA	intron (RAB11FIP1, intron 1 of 4)	NA	7529	RAB11FIP1								
DFAM71927V3_1_750_R1_peak_1952	chr4	70759645	70759952	+	77	NA	intron (RUFY3, intron 2 of 18)	NA	37902	RUFY3								
DFAM71927V3_1_750_R1_peak_2095	chr5	95646489	95646832	+	77	NA	promoter-TSS (RFESD)	NA	-219	RFESD								
DFAM71927V3_1_750_R1_peak_646	chr12	124223828	124224193	+	77	NA	intron (ZNF664-FAM101A, intron 3 of 4)	NA	-65154	FAM101A								
DFAM71927V3_1_750_R1_peak_1572	chr20	31186002	31186470	+	77	NA	Intergenic	NA	-71428	DEFB115								
DFAM71927V3_1_750_R1_peak_2228	chr6	42423397	42423739	+	77	NA	intron (TRERF1, intron 2 of 17)	NA	28478	TRERF1								
DFAM71927V3_1_750_R1_peak_1390	chr2	101328801	101329483	+	77	NA	Intergenic	NA	19689	MIR5696								
DFAM71927V3_1_750_R1_peak_2584	chr9	34376894	34377310	+	77	NA	promoter-TSS (KIAA1161)	NA	-206	KIAA1161								
DFAM71927V3_1_750_R1_peak_58	chr1	42708889	42709440	+	77	NA	Intergenic	NA	26769	YBX1								
DFAM71927V3_1_750_R1_peak_2272	chr6	109606259	109606667	+	77	NA	intron (AK9, intron 17 of 40)	NA	84749	AK9								
DFAM71927V3_1_750_R1_peak_2538	chr8	125942015	125942432	+	77	NA	exon (LINC00861, exon 2 of 2)	NA	8974	LINC00861								
DFAM71927V3_1_750_R1_peak_1813	chr3	105806328	105806685	+	76	NA	intron (CBLB, intron 3 of 18)	NA	62506	CBLB								
DFAM71927V3_1_750_R1_peak_1339	chr2	47175404	47175706	+	76	NA	intron (CALM2, intron 1 of 5)	NA	1046	CALM2								
DFAM71927V3_1_750_R1_peak_1254	chr19	19602213	19602515	+	76	NA	intron (PBX4, intron 1 of 7)	NA	25866	LPAR2								
DFAM71927V3_1_750_R1_peak_240	chr1	212636708	212637129	+	76	NA	Intergenic	NA	12471	FAM71A								
DFAM71927V3_1_750_R1_peak_449	chr11	44557407	44557781	+	76	NA	Intergenic	NA	-7997	CD82								
DFAM71927V3_1_750_R1_peak_14	chr1	13860607	13860906	+	75	NA	Intergenic	NA	-32406	KAZN								
DFAM71927V3_1_750_R1_peak_1059	chr17	36862470	36862794	+	75	NA	intron (LOC102723456, intron 1 of 1)	NA	487	LOC102723456								
DFAM71927V3_1_750_R1_peak_1741	chr3	26516891	26517190	+	75	NA	Intergenic	NA	-105769	LRRC3B								
DFAM71927V3_1_750_R1_peak_1633	chr21	34712859	34713158	+	75	NA	intron (CLIC6, intron 5 of 5)	NA	24174	LINC00160								
DFAM71927V3_1_750_R1_peak_1901	chr4	4061226	4061523	+	75	NA	Intergenic	NA	28220	LOC101928217								
DFAM71927V3_1_750_R1_peak_2737	chrX	111577351	111577650	+	75	NA	Intergenic	NA	65838	LINC00890								
DFAM71927V3_1_750_R1_peak_1945	chr4	56725341	56725639	+	75	NA	Intergenic	NA	67405	LOC101928815								
DFAM71927V3_1_750_R1_peak_1062	chr17	39003175	39003512	+	75	NA	intron (LOC102724038, intron 2 of 2)	NA	14522	LOC102724038								
DFAM71927V3_1_750_R1_peak_2721	chrX	66006056	66006433	+	75	NA	Intergenic	NA	-12693	MIR223								
DFAM71927V3_1_750_R1_peak_311	chr10	23211182	23211483	+	75	NA	intron (C10orf115, intron 3 of 3)	NA	18801	PTF1A								
DFAM71927V3_1_750_R1_peak_731	chr13	93455926	93456225	+	75	NA	intron (GPC6, intron 1 of 8)	NA	5349	GPC6								
DFAM71927V3_1_750_R1_peak_182	chr1	165720067	165720366	+	75	NA	Intergenic	NA	21466	LOC440700								
DFAM71927V3_1_750_R1_peak_1536	chr2	242183166	242183465	+	75	NA	Intergenic	NA	17999	LOC101927407								
DFAM71927V3_1_750_R1_peak_381	chr10	89260269	89260583	+	75	NA	Intergenic	NA	-8387	LIPA								
DFAM71927V3_1_750_R1_peak_1200	chr18	69947310	69947657	+	75	NA	exon (CD226, exon 2 of 7)	NA	14322	CD226								
DFAM71927V3_1_750_R1_peak_13	chr1	11863780	11864081	+	75	NA	Intergenic	NA	-4995	NPPB								
DFAM71927V3_1_750_R1_peak_816	chr14	86582845	86583144	+	75	NA	Intergenic	NA	-322784	LOC283585								
DFAM71927V3_1_750_R1_peak_1811	chr3	101089282	101089581	+	75	NA	Intergenic	NA	-95939	ABI3BP								
DFAM71927V3_1_750_R1_peak_533	chr11	133410655	133410954	+	75	NA	intron (OPCML, intron 1 of 7)	NA	-73455	LOC102724644								
DFAM71927V3_1_750_R1_peak_832	chr14	102632347	102632654	+	75	NA	intron (RCOR1, intron 2 of 11)	NA	39841	RCOR1								
DFAM71927V3_1_750_R1_peak_1481	chr2	195536302	195536653	+	75	NA	Intergenic	NA	-120834	SLC39A10								
DFAM71927V3_1_750_R1_peak_1187	chr18	50837015	50837314	+	75	NA	Intergenic	NA	-17116	MRO								
DFAM71927V3_1_750_R1_peak_2463	chr8	30336997	30337295	+	75	NA	Intergenic	NA	-47358	RBPMS								
DFAM71927V3_1_750_R1_peak_1554	chr20	9053150	9053482	+	75	NA	Intergenic	NA	-15738	PLCB4								
DFAM71927V3_1_750_R1_peak_2373	chr7	77353156	77353454	+	75	NA	intron (GSAP, intron 10 of 23)	NA	-61893	RP5-899E9.1								
DFAM71927V3_1_750_R1_peak_1644	chr21	42051860	42052159	+	75	NA	Intergenic	NA	-19308	UMODL1								
DFAM71927V3_1_750_R1_peak_508	chr11	114103531	114103834	+	75	NA	intron (ZBTB16, intron 2 of 6)	NA	44114	ZBTB16								
DFAM71927V3_1_750_R1_peak_2117	chr5	131164415	131164875	+	75	NA	intron (HINT1, intron 1 of 2)	NA	703	HINT1								
DFAM71927V3_1_750_R1_peak_1647	chr21	42425133	42425596	+	75	NA	intron (UBASH3A, intron 6 of 13)	NA	21502	UBASH3A								
DFAM71927V3_1_750_R1_peak_968	chr16	49676995	49677296	+	75	NA	intron (ZNF423, intron 3 of 7)	NA	177851	ZNF423								
DFAM71927V3_1_750_R1_peak_2712	chrX	39766338	39766780	+	75	NA	Intergenic	NA	-71003	MIR1587								
DFAM71927V3_1_750_R1_peak_1169	chr18	34436344	34436644	+	75	NA	Intergenic	NA	-212943	NOL4								
DFAM71927V3_1_750_R1_peak_1264	chr19	35206279	35206790	+	75	NA	Intergenic	NA	22191	FAM187B								
DFAM71927V3_1_750_R1_peak_1078	chr17	44936728	44937025	+	75	NA	promoter-TSS (KIF18B)	NA	-2195	MIR6783								
DFAM71927V3_1_750_R1_peak_2473	chr8	41864493	41864795	+	75	NA	intron (ANK1, intron 1 of 43)	NA	-67022	ANK1								
DFAM71927V3_1_750_R1_peak_1253	chr19	19579344	19579643	+	75	NA	intron (PBX4, intron 1 of 6)	NA	-8742	PBX4								
DFAM71927V3_1_750_R1_peak_307	chr10	19920829	19921128	+	75	NA	intron (PLXDC2, intron 1 of 13)	NA	104535	PLXDC2								
DFAM71927V3_1_750_R1_peak_2395	chr7	111175970	111176274	+	75	NA	intron (IMMP2L, intron 5 of 7)	NA	85116	LRRN3								
DFAM71927V3_1_750_R1_peak_2351	chr7	37833457	37833773	+	75	NA	Intergenic	NA	-14982	NME8								
DFAM71927V3_1_750_R1_peak_357	chr10	69804826	69805125	+	75	NA	intron (COL13A1, intron 1 of 33)	NA	3087	COL13A1								
DFAM71927V3_1_750_R1_peak_1723	chr3	8357275	8357573	+	75	NA	intron (LMCD1-AS1, intron 3 of 3)	NA	-121386	LOC102723609								
DFAM71927V3_1_750_R1_peak_2378	chr7	92639810	92640140	+	75	NA	intron (CDK6, intron 5 of 7)	NA	-49581	FAM133B								
DFAM71927V3_1_750_R1_peak_1326	chr2	38542844	38543273	+	75	NA	Intergenic	NA	-27318	AC016995.3								
DFAM71927V3_1_750_R1_peak_989	chr16	71521035	71521336	+	75	NA	Intergenic	NA	-4935	CHST4								
DFAM71927V3_1_750_R1_peak_354	chr10	68153636	68153936	+	75	NA	intron (MYPN, intron 7 of 19)	NA	44353	MYPN								
DFAM71927V3_1_750_R1_peak_2354	chr7	39778046	39778344	+	75	NA	intron (LINC00265, intron 3 of 11)	NA	-38763	LOC101928688								
DFAM71927V3_1_750_R1_peak_945	chr16	27111670	27112009	+	75	NA	Intergenic	NA	44941	C16orf82								
DFAM71927V3_1_750_R1_peak_234	chr1	209796642	209796948	+	75	NA	intron (IRF6, intron 1 of 6)	NA	9380	IRF6								
DFAM71927V3_1_750_R1_peak_2770	chrY	19317353	19317728	+	75	NA	Intergenic	NA	166393	LOC102723934								
DFAM71927V3_1_750_R1_peak_484	chr11	77305005	77305306	+	75	NA	Intergenic	NA	-3501	GDPD4								
DFAM71927V3_1_750_R1_peak_1704	chr22	47598279	47598578	+	75	NA	Intergenic	NA	33141	LINC00898								
DFAM71927V3_1_750_R1_peak_423	chr11	3163159	3163690	+	75	NA	intron (OSBPL5, intron 1 of 20)	NA	1928	OSBPL5								
DFAM71927V3_1_750_R1_peak_1537	chr20	201933	202231	+	75	NA	Intergenic	NA	-12459	DEFB128								
DFAM71927V3_1_750_R1_peak_962	chr16	34592504	34592987	+	75	NA	Intergenic	NA	160753	LOC102724523								
DFAM71927V3_1_750_R1_peak_818	chr14	89067214	89067623	+	75	NA	Intergenic	NA	88320	TRNAA17								
DFAM71927V3_1_750_R1_peak_1681	chr22	36901404	36901740	+	75	NA	Intergenic	NA	-12025	CSF2RB								
DFAM71927V3_1_750_R1_peak_1095	chr17	58333710	58334061	+	75	NA	intron (BZRAP1-AS1, intron 1 of 3)	NA	2137	MIR4736								
DFAM71927V3_1_750_R1_peak_1087	chr17	55451304	55451645	+	75	NA	intron (LOC101927367, intron 2 of 2)	NA	6913	LOC101927367								
DFAM71927V3_1_750_R1_peak_2433	chr8	4637362	4637661	+	75	NA	exon (CSMD1, exon 2 of 70)	NA	357295	CSMD1								
DFAM71927V3_1_750_R1_peak_241	chr1	216916866	216917166	+	75	NA	intron (ESRRG, intron 2 of 8)	NA	-193544	ESRRG								
DFAM71927V3_1_750_R1_peak_1833	chr3	128415866	128416401	+	75	NA	Intergenic	NA	-47461	DNAJB8-AS1								
DFAM71927V3_1_750_R1_peak_1135	chr17	80764711	80765054	+	75	NA	intron (RPTOR, intron 6 of 33)	NA	40750	RP11-28G8.1								
DFAM71927V3_1_750_R1_peak_1267	chr19	37929744	37930043	+	75	NA	intron (SIPA1L3, intron 1 of 20)	NA	23004	SIPA1L3								
DFAM71927V3_1_750_R1_peak_703	chr13	51792640	51792938	+	75	NA	intron (DHRS12, intron 2 of 7)	NA	11399	DHRS12								
DFAM71927V3_1_750_R1_peak_924	chr16	10003	10302	+	75	NA	Intergenic	NA	-1403	DDX11L10								
DFAM71927V3_1_750_R1_peak_1517	chr2	230147329	230147714	+	75	NA	Intergenic	NA	-55219	LOC101928789								
DFAM71927V3_1_750_R1_peak_269	chr1	241202011	241202312	+	75	NA	intron (RGS7, intron 2 of 17)	NA	69841	MIR3123								
DFAM71927V3_1_750_R1_peak_334	chr10	44764010	44764311	+	75	NA	Intergenic	NA	-147156	TMEM72								
DFAM71927V3_1_750_R1_peak_2528	chr8	115663728	115664027	+	75	NA	intron (TRPS1, intron 1 of 6)	NA	5151	TRPS1								
DFAM71927V3_1_750_R1_peak_949	chr16	29383267	29383595	+	74	NA	exon (NPIPB11, exon 8 of 8)	NA	21355	NPIPB11								
DFAM71927V3_1_750_R1_peak_1722	chr3	7307381	7307843	+	74	NA	intron (GRM7, intron 4 of 9)	NA	446366	GRM7								
DFAM71927V3_1_750_R1_peak_201	chr1	185561658	185561993	+	74	NA	intron (GS1-204I12.1, intron 3 of 3)	NA	66677	GS1-204I12.1								
DFAM71927V3_1_750_R1_peak_1047	chr17	21988433	21988753	+	74	NA	Intergenic	NA	-205158	LOC100996792-2								
DFAM71927V3_1_750_R1_peak_2146	chr5	154817099	154817407	+	74	NA	TTS (LARP1)	NA	-12213	MIR378H								
DFAM71927V3_1_750_R1_peak_2544	chr8	128659760	128660059	+	74	NA	Intergenic	NA	-231993	LOC101927774								
DFAM71927V3_1_750_R1_peak_2411	chr7	138625113	138625452	+	74	NA	intron (SVOPL, intron 9 of 11)	NA	38942	SVOPL								
DFAM71927V3_1_750_R1_peak_78	chr1	71451048	71451347	+	74	NA	intron (NEGR1, intron 6 of 6)	NA	369873	ZRANB2-AS2								
DFAM71927V3_1_750_R1_peak_625	chr12	111430262	111430585	+	74	NA	intron (SH2B3, intron 2 of 7)	NA	-14465	SH2B3								
DFAM71927V3_1_750_R1_peak_2213	chr6	36099260	36099638	+	73	NA	intron (MAPK14, intron 9 of 10)	NA	22419	LOC101929346								
DFAM71927V3_1_750_R1_peak_1581	chr20	32875040	32875422	+	73	NA	promoter-TSS (EFCAB8)	NA	-910	EFCAB8								
DFAM71927V3_1_750_R1_peak_1526	chr2	234100996	234101478	+	73	NA	Intergenic	NA	50534	SPP2								
DFAM71927V3_1_750_R1_peak_238	chr1	212406113	212406414	+	73	NA	intron (TMEM206, intron 3 of 8)	NA	8606	TMEM206								
DFAM71927V3_1_750_R1_peak_985	chr16	69072476	69072785	+	73	NA	intron (TANGO6, intron 17 of 17)	NA	-34910	HAS3								
DFAM71927V3_1_750_R1_peak_2107	chr5	111234150	111234571	+	73	NA	intron (CAMK4, intron 1 of 10)	NA	10111	CAMK4								
DFAM71927V3_1_750_R1_peak_2019	chr4	184964825	184965209	+	73	NA	Intergenic	NA	4374	LOC101928810								
DFAM71927V3_1_750_R1_peak_2	chr1	180491	181055	+	73	NA	Intergenic	NA	-6381	LOC100996442								
DFAM71927V3_1_750_R1_peak_1128	chr17	77667106	77667499	+	73	NA	Intergenic	NA	61257	LOC100132174								
DFAM71927V3_1_750_R1_peak_1171	chr18	35032130	35032428	+	73	NA	intron (MAPRE2, intron 2 of 7)	NA	43664	MAPRE2								
DFAM71927V3_1_750_R1_peak_309	chr10	22682149	22682478	+	73	NA	intron (PIP4K2A, intron 1 of 9)	NA	32261	PIP4K2A								
DFAM71927V3_1_750_R1_peak_1031	chr17	10888294	10888592	+	73	NA	Intergenic	NA	10073	LOC101928325								
DFAM71927V3_1_750_R1_peak_456	chr11	55721203	55721502	+	73	NA	Intergenic	NA	-52086	OR5D13								
DFAM71927V3_1_750_R1_peak_698	chr13	50256539	50256870	+	73	NA	intron (DLEU1, intron 2 of 6)	NA	84686	ST13P4								
DFAM71927V3_1_750_R1_peak_113	chr1	107842360	107842716	+	73	NA	intron (VAV3, intron 2 of 26)	NA	-54744	MIR7852								
DFAM71927V3_1_750_R1_peak_1798	chr3	73396751	73397051	+	73	NA	intron (PDZRN3, intron 3 of 7)	NA	-9311	LOC101927321								
DFAM71927V3_1_750_R1_peak_1489	chr2	199568627	199568926	+	73	NA	Intergenic	NA	-39292	AC093590.1								
DFAM71927V3_1_750_R1_peak_1151	chr18	8999900	9000198	+	73	NA	Intergenic	NA	-102593	NDUFV2								
DFAM71927V3_1_750_R1_peak_384	chr10	92756354	92756664	+	73	NA	Intergenic	NA	66585	HHEX								
DFAM71927V3_1_750_R1_peak_1784	chr3	61483939	61484260	+	73	NA	Intergenic	NA	-77475	PTPRG								
DFAM71927V3_1_750_R1_peak_1435	chr2	153609449	153609824	+	73	NA	Intergenic	NA	-123173	GALNT13								
DFAM71927V3_1_750_R1_peak_1308	chr2	8515490	8515843	+	73	NA	Intergenic	NA	68126	AC011747.4								
DFAM71927V3_1_750_R1_peak_1575	chr20	31675841	31676233	+	73	NA	intron (BCL2L1, intron 2 of 2)	NA	36912	COX4I2								
DFAM71927V3_1_750_R1_peak_1350	chr2	62053976	62054281	+	73	NA	intron (COMMD1, intron 2 of 2)	NA	-141999	B3GNT2								
DFAM71927V3_1_750_R1_peak_2621	chr9	97938090	97938398	+	73	NA	exon (HEMGN, exon 1 of 4)	NA	149	HEMGN								
DFAM71927V3_1_750_R1_peak_511	chr11	116127388	116127688	+	73	NA	Intergenic	NA	207240	LOC102724165								
DFAM71927V3_1_750_R1_peak_2773	chrY	56763259	56763572	+	73	NA	Intergenic	NA	-190894	SPRY3-2								
DFAM71927V3_1_750_R1_peak_654	chr12	129524636	129524935	+	73	NA	intron (TMEM132D, intron 3 of 8)	NA	316184	RP11-669N7.3								
DFAM71927V3_1_750_R1_peak_1765	chr3	46433175	46433571	+	73	NA	Intergenic	NA	26143	CCRL2								
DFAM71927V3_1_750_R1_peak_1298	chr2	824062	824361	+	73	NA	intron (LINC01115, intron 2 of 3)	NA	44215	LINC01115								
DFAM71927V3_1_750_R1_peak_2595	chr9	76615491	76615788	+	73	NA	intron (PRUNE2, intron 18 of 19)	NA	137298	GCNT1								
DFAM71927V3_1_750_R1_peak_940	chr16	23509770	23510069	+	73	NA	intron (GGA2, intron 1 of 16)	NA	575	GGA2								
DFAM71927V3_1_750_R1_peak_61	chr1	47179108	47179406	+	73	NA	promoter-TSS (LINC00853)	NA	7	LINC00853								
DFAM71927V3_1_750_R1_peak_2216	chr6	36954142	36954573	+	73	NA	promoter-TSS (PI16)	NA	-103	PI16								
DFAM71927V3_1_750_R1_peak_1695	chr22	42461994	42462429	+	73	NA	Intergenic	NA	16567	LOC101927344								
DFAM71927V3_1_750_R1_peak_1661	chr22	20557283	20557582	+	73	NA	intron (MED15, intron 5 of 17)	NA	49850	MED15								
DFAM71927V3_1_750_R1_peak_1252	chr19	18507127	18507480	+	73	NA	intron (ELL, intron 1 of 11)	NA	14824	ELL								
DFAM71927V3_1_750_R1_peak_235	chr1	209827432	209827765	+	73	NA	promoter-TSS (DIEXF)	NA	-369	DIEXF								
DFAM71927V3_1_750_R1_peak_2720	chrX	65283053	65283354	+	72	NA	Intergenic	NA	-205532	ZC3H12B								
DFAM71927V3_1_750_R1_peak_687	chr13	45396041	45396340	+	72	NA	exon (SLC25A30, exon 5 of 5)	NA	22265	SLC25A30								
DFAM71927V3_1_750_R1_peak_2318	chr6	158026890	158027197	+	72	NA	exon (SYNJ2, exon 1 of 26)	NA	25936	SYNJ2-IT1								
DFAM71927V3_1_750_R1_peak_1934	chr4	49150266	49150632	+	72	NA	Intergenic	NA	-10883	LOC101927209								
DFAM71927V3_1_750_R1_peak_1211	chr18	76746555	76746855	+	72	NA	Intergenic	NA	75590	LOC100131655								
DFAM71927V3_1_750_R1_peak_255	chr1	229141704	229142113	+	72	NA	Intergenic	NA	114396	LOC102723935								
DFAM71927V3_1_750_R1_peak_1137	chr17	81393859	81394223	+	72	NA	Intergenic	NA	-1094	LOC100507520								
DFAM71927V3_1_750_R1_peak_1831	chr3	127592079	127592378	+	72	NA	intron (TPRA1, intron 1 of 10)	NA	2836	TPRA1								
DFAM71927V3_1_750_R1_peak_697	chr13	49985164	49985463	+	72	NA	intron (DLEU2, intron 10 of 10)	NA	-6624	LOC102723679								
DFAM71927V3_1_750_R1_peak_2507	chr8	84951967	84952299	+	72	NA	Intergenic	NA	-155110	LRRCC1								
DFAM71927V3_1_750_R1_peak_1409	chr2	113877000	113877346	+	71	NA	intron (AC104653.1, intron 1 of 4)	NA	-13425	ACTR3								
DFAM71927V3_1_750_R1_peak_1605	chr20	60739129	60739428	+	71	NA	Intergenic	NA	174713	MIR548AG2								
DFAM71927V3_1_750_R1_peak_1719	chr3	5194714	5195045	+	71	NA	intron (EDEM1, intron 1 of 11)	NA	7172	EDEM1								
DFAM71927V3_1_750_R1_peak_1358	chr2	69645107	69645483	+	71	NA	Intergenic	NA	-1450	AAK1								
DFAM71927V3_1_750_R1_peak_674	chr13	28611550	28612035	+	71	NA	Intergenic	NA	-47212	POMP								
DFAM71927V3_1_750_R1_peak_1819	chr3	110603232	110603529	+	71	NA	Intergenic	NA	333031	LOC151760								
DFAM71927V3_1_750_R1_peak_1846	chr3	138577970	138578305	+	71	NA	intron (CEP70, intron 2 of 17)	NA	16181	CEP70								
DFAM71927V3_1_750_R1_peak_2309	chr6	149233310	149233689	+	71	NA	Intergenic	NA	-109186	TAB2								
DFAM71927V3_1_750_R1_peak_1195	chr18	63387079	63387378	+	71	NA	Intergenic	NA	-19988	KDSR								
DFAM71927V3_1_750_R1_peak_717	chr13	75296614	75296946	+	71	NA	intron (TBC1D4, intron 16 of 19)	NA	-56399	CTAGE11P								
DFAM71927V3_1_750_R1_peak_1104	chr17	65096046	65096407	+	71	NA	Intergenic	NA	-4586	RP11-160O5.1								
DFAM71927V3_1_750_R1_peak_1926	chr4	40308170	40308509	+	71	NA	intron (LOC101930098, intron 2 of 3)	NA	-8146	LOC101060498								
DFAM71927V3_1_750_R1_peak_577	chr12	51433855	51434154	+	70	NA	intron (SLC4A8, intron 1 of 16)	NA	9195	SLC4A8								
DFAM71927V3_1_750_R1_peak_1640	chr21	38980881	38981184	+	70	NA	Intergenic	NA	-3258	AF064858.7								
DFAM71927V3_1_750_R1_peak_1386	chr2	97710972	97711350	+	70	NA	Intergenic	NA	-23245	ZAP70								
DFAM71927V3_1_750_R1_peak_300	chr10	15879008	15879450	+	70	NA	Intergenic	NA	-18722	FAM188A								
DFAM71927V3_1_750_R1_peak_1172	chr18	36889765	36890107	+	70	NA	intron (KIAA1328, intron 5 of 12)	NA	56902	KIAA1328								
DFAM71927V3_1_750_R1_peak_896	chr15	72536516	72536893	+	70	NA	intron (ARIH1, intron 2 of 13)	NA	47838	LOC102723628								
DFAM71927V3_1_750_R1_peak_146	chr1	143229136	143229433	+	70	NA	Intergenic	NA	77075	LOC101929814								
DFAM71927V3_1_750_R1_peak_2262	chr6	100634865	100635163	+	70	NA	intron (ASCC3, intron 25 of 41)	NA	-170085	SIM1								
DFAM71927V3_1_750_R1_peak_1906	chr4	8221539	8221917	+	70	NA	intron (SH3TC1, intron 9 of 17)	NA	22357	SH3TC1								
DFAM71927V3_1_750_R1_peak_1679	chr22	32734141	32734527	+	70	NA	intron (SYN3, intron 6 of 13)	NA	-66482	TIMP3								
DFAM71927V3_1_750_R1_peak_1026	chr17	8284191	8284547	+	70	NA	Intergenic	NA	-4282	RANGRF								
