PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_743_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_743_R1_peak_13596	chr3	17401936	17402382	+	393	NA	intron (TBC1D5, intron 7 of 21)	NA	340456	TBC1D5								
DFAM71927V3_1_743_R1_peak_3195	chr11	61332762	61333388	+	393	NA	promoter-TSS (DAK)	NA	-107	DAK								
DFAM71927V3_1_743_R1_peak_8948	chr18	49813257	49814516	+	393	NA	promoter-TSS (ACAA2)	NA	-5	ACAA2								
DFAM71927V3_1_743_R1_peak_18158	chr8	48008071	48008747	+	393	NA	promoter-TSS (UBE2V2)	NA	-26457	UBE2V2								
DFAM71927V3_1_743_R1_peak_17235	chr7	30504608	30505251	+	393	NA	promoter-TSS (GGCT)	NA	-88	GGCT								
DFAM71927V3_1_743_R1_peak_3329	chr11	65013443	65014453	+	392	NA	promoter-TSS (ARL2)	NA	-165	ARL2								
DFAM71927V3_1_743_R1_peak_2413	chr10	75111192	75111733	+	392	NA	promoter-TSS (SAMD8)	NA	-173	SAMD8								
DFAM71927V3_1_743_R1_peak_8265	chr17	58007115	58007817	+	392	NA	promoter-TSS (SRSF1)	NA	-120	SRSF1								
DFAM71927V3_1_743_R1_peak_4215	chr12	51172908	51173404	+	392	NA	promoter-TSS (TFCP2)	NA	-13	TFCP2								
DFAM71927V3_1_743_R1_peak_15524	chr5	126776613	126777317	+	392	NA	promoter-TSS (LMNB1)	NA	-188	LMNB1								
DFAM71927V3_1_743_R1_peak_4491	chr12	94459591	94460155	+	391	NA	promoter-TSS (CCDC41-AS1)	NA	115	CCDC41								
DFAM71927V3_1_743_R1_peak_13503	chr3	8963305	8963724	+	391	NA	promoter-TSS (RAD18)	NA	-39	RAD18								
DFAM71927V3_1_743_R1_peak_7126	chr16	70381216	70381746	+	391	NA	exon (ST3GAL2, exon 7 of 7)	NA	34620	DDX19A								
DFAM71927V3_1_743_R1_peak_7977	chr17	40219087	40219605	+	391	NA	promoter-TSS (WIPF2)	NA	-444	WIPF2								
DFAM71927V3_1_743_R1_peak_4327	chr12	56126188	56126571	+	391	NA	Intergenic	NA	-1823	ESYT1								
DFAM71927V3_1_743_R1_peak_11876	chr2	215311519	215312242	+	391	NA	promoter-TSS (ATIC)	NA	-188	ATIC								
DFAM71927V3_1_743_R1_peak_5550	chr14	73136192	73136798	+	390	NA	promoter-TSS (PSEN1)	NA	60	PSEN1								
DFAM71927V3_1_743_R1_peak_13188	chr22	36528956	36529804	+	390	NA	promoter-TSS (EIF3D)	NA	-150	EIF3D								
DFAM71927V3_1_743_R1_peak_9310	chr19	4723576	4724429	+	390	NA	promoter-TSS (DPP9)	NA	-68	TRNAG3								
DFAM71927V3_1_743_R1_peak_786	chr1	45583258	45583618	+	390	NA	promoter-TSS (NASP)	NA	-603	NASP								
DFAM71927V3_1_743_R1_peak_16042	chr6	17706108	17707231	+	390	NA	promoter-TSS (NUP153)	NA	-244	NUP153								
DFAM71927V3_1_743_R1_peak_17555	chr7	100483166	100483995	+	390	NA	promoter-TSS (NYAP1)	NA	-537	NYAP1								
DFAM71927V3_1_743_R1_peak_14275	chr3	156674070	156674843	+	390	NA	promoter-TSS (TIPARP)	NA	-470	TIPARP								
DFAM71927V3_1_743_R1_peak_17970	chr8	11016133	11016819	+	390	NA	intron (XKR6, intron 1 of 2)	NA	18766	MIR598								
DFAM71927V3_1_743_R1_peak_15991	chr6	10694451	10695126	+	390	NA	promoter-TSS (PAK1IP1)	NA	9	C6orf52								
DFAM71927V3_1_743_R1_peak_17344	chr7	64562972	64563383	+	390	NA	promoter-TSS (ZNF680)	NA	-50	ZNF680								
DFAM71927V3_1_743_R1_peak_9122	chr19	1174081	1174560	+	390	NA	promoter-TSS (SBNO2)	NA	10985	LOC102723798								
DFAM71927V3_1_743_R1_peak_10050	chr19	35000092	35000603	+	390	NA	promoter-TSS (GRAMD1A)	NA	343	GRAMD1A								
DFAM71927V3_1_743_R1_peak_15917	chr6	2764869	2766113	+	389	NA	promoter-TSS (WRNIP1)	NA	-223	WRNIP1								
DFAM71927V3_1_743_R1_peak_13159	chr22	31970667	31970979	+	389	NA	Intergenic	NA	-25473	C22orf24								
DFAM71927V3_1_743_R1_peak_11144	chr2	55617495	55618094	+	389	NA	promoter-TSS (SMEK2)	NA	-69	SMEK2								
DFAM71927V3_1_743_R1_peak_13811	chr3	49539682	49540372	+	389	NA	Intergenic	NA	14339	BSN-AS2								
DFAM71927V3_1_743_R1_peak_9402	chr19	7629430	7629983	+	389	NA	promoter-TSS (PET100)	NA	-79	PET100								
DFAM71927V3_1_743_R1_peak_19361	chrUn_KI270752v1	8	359	+	389	NA	Intergenic	NA	-11197	LOC102723822								
DFAM71927V3_1_743_R1_peak_2630	chr10	103192789	103193529	+	389	NA	intron (NT5C2, intron 1 of 19)	NA	-39809	NT5C2								
DFAM71927V3_1_743_R1_peak_2995	chr11	10750770	10751482	+	388	NA	promoter-TSS (CTR9)	NA	-138	CTR9								
DFAM71927V3_1_743_R1_peak_11355	chr2	88016483	88017235	+	387	NA	Intergenic	NA	38937	KRCC1								
DFAM71927V3_1_743_R1_peak_18560	chr8	144508503	144509235	+	387	NA	promoter-TSS (MFSD3)	NA	-300	MFSD3								
DFAM71927V3_1_743_R1_peak_6850	chr16	30558013	30558880	+	387	NA	promoter-TSS (ZNF764)	NA	-125	ZNF764								
DFAM71927V3_1_743_R1_peak_3390	chr11	65888065	65888966	+	387	NA	promoter-TSS (FIBP)	NA	-2	FIBP								
DFAM71927V3_1_743_R1_peak_677	chr1	39576678	39577096	+	387	NA	promoter-TSS (PABPC4)	NA	-38	PABPC4								
DFAM71927V3_1_743_R1_peak_5217	chr13	113490612	113491212	+	387	NA	promoter-TSS (TMCO3)	NA	-81	TMCO3								
DFAM71927V3_1_743_R1_peak_4396	chr12	62259844	62260603	+	387	NA	promoter-TSS (USP15)	NA	-117	USP15								
DFAM71927V3_1_743_R1_peak_3242	chr11	62771159	62771883	+	387	NA	intron (TAF6L, intron 1 of 10)	NA	110	TAF6L								
DFAM71927V3_1_743_R1_peak_19246	chr9	136109332	136109991	+	387	NA	Intergenic	NA	9224	C9orf69								
DFAM71927V3_1_743_R1_peak_14299	chr3	167734744	167735410	+	387	NA	promoter-TSS (PDCD10)	NA	-214	PDCD10								
DFAM71927V3_1_743_R1_peak_2660	chr10	110304669	110305346	+	387	NA	promoter-TSS (SMNDC1)	NA	-58	SMNDC1								
DFAM71927V3_1_743_R1_peak_13082	chr22	26483523	26484157	+	387	NA	promoter-TSS (HPS4)	NA	14	HPS4								
DFAM71927V3_1_743_R1_peak_5452	chr14	59484160	59484619	+	386	NA	promoter-TSS (JKAMP)	NA	-34	L3HYPDH								
DFAM71927V3_1_743_R1_peak_10704	chr19	54448885	54449475	+	386	NA	exon (LENG8, exon 1 of 14)	NA	753	LENG8								
DFAM71927V3_1_743_R1_peak_16335	chr6	32968359	32969742	+	386	NA	exon (BRD2, exon 1 of 13)	NA	-2545	BRD2								
DFAM71927V3_1_743_R1_peak_269	chr1	15409391	15410072	+	386	NA	promoter-TSS (EFHD2)	NA	-164	EFHD2								
DFAM71927V3_1_743_R1_peak_2959	chr11	6473803	6474272	+	386	NA	promoter-TSS (TRIM3)	NA	422	TRIM3								
DFAM71927V3_1_743_R1_peak_12947	chr22	17628530	17629031	+	386	NA	promoter-TSS (ATP6V1E1)	NA	42	ATP6V1E1								
DFAM71927V3_1_743_R1_peak_16900	chr6	145964196	145964861	+	386	NA	promoter-TSS (SHPRH)	NA	-243	SHPRH								
DFAM71927V3_1_743_R1_peak_2519	chr10	95656530	95657117	+	385	NA	promoter-TSS (ALDH18A1)	NA	-128	ALDH18A1								
DFAM71927V3_1_743_R1_peak_2929	chr11	2992038	2992868	+	385	NA	promoter-TSS (NAP1L4)	NA	-76	NAP1L4								
DFAM71927V3_1_743_R1_peak_5381	chr14	49634111	49634846	+	385	NA	exon (DNAAF2, exon 1 of 2)	NA	752	DNAAF2								
DFAM71927V3_1_743_R1_peak_18546	chr8	144372683	144373238	+	385	NA	promoter-TSS (LOC101928902)	NA	-605	LOC101928902								
DFAM71927V3_1_743_R1_peak_13053	chr22	23772614	23773157	+	385	NA	promoter-TSS (MMP11)	NA	36	MMP11								
DFAM71927V3_1_743_R1_peak_16340	chr6	33199902	33200967	+	385	NA	promoter-TSS (SLC39A7)	NA	262	RXRB								
DFAM71927V3_1_743_R1_peak_18707	chr9	36036621	36037186	+	385	NA	promoter-TSS (RECK)	NA	-29902	RECK								
DFAM71927V3_1_743_R1_peak_5850	chr15	40405435	40405920	+	385	NA	promoter-TSS (IVD)	NA	-346	IVD								
DFAM71927V3_1_743_R1_peak_9856	chr19	17874027	17874689	+	384	NA	intron (SLC5A5, intron 2 of 14)	NA	2526	SLC5A5								
DFAM71927V3_1_743_R1_peak_5731	chr14	105020934	105021576	+	384	NA	promoter-TSS (CDCA4)	NA	-167	CDCA4								
DFAM71927V3_1_743_R1_peak_18430	chr8	140635605	140636446	+	384	NA	promoter-TSS (AGO2)	NA	-478	AGO2								
DFAM71927V3_1_743_R1_peak_15875	chr5	179559414	179559751	+	384	NA	promoter-TSS (RUFY1)	NA	-26957	RUFY1								
DFAM71927V3_1_743_R1_peak_19537	chrX	48897277	48898359	+	384	NA	promoter-TSS (PQBP1)	NA	325	TIMM17B								
DFAM71927V3_1_743_R1_peak_12899	chr21	45074251	45074836	+	384	NA	promoter-TSS (ADARB1)	NA	-35	ADARB1								
DFAM71927V3_1_743_R1_peak_19831	chrX	154490530	154490988	+	384	NA	promoter-TSS (SLC10A3)	NA	-483	SLC10A3								
DFAM71927V3_1_743_R1_peak_15896	chr5	180809707	180810719	+	384	NA	promoter-TSS (MGAT1)	NA	292	MGAT1								
DFAM71927V3_1_743_R1_peak_12963	chr22	19177950	19179503	+	384	NA	promoter-TSS (SLC25A1)	NA	-221	SLC25A1								
DFAM71927V3_1_743_R1_peak_3078	chr11	34438707	34439118	+	384	NA	promoter-TSS (CAT)	NA	-13	CAT								
DFAM71927V3_1_743_R1_peak_3292	chr11	64271241	64271595	+	384	NA	intron (BAD, intron 3 of 3)	NA	13286	BAD								
DFAM71927V3_1_743_R1_peak_9166	chr19	1690802	1691361	+	384	NA	Intergenic	NA	-39806	TCF3								
DFAM71927V3_1_743_R1_peak_3519	chr11	69675153	69675668	+	384	NA	promoter-TSS (ORAOV1)	NA	-13	ORAOV1								
DFAM71927V3_1_743_R1_peak_10211	chr19	40403481	40404627	+	384	NA	intron (PRX, intron 4 of 5)	NA	9310	PRX								
DFAM71927V3_1_743_R1_peak_19756	chrX	134915037	134915530	+	384	NA	promoter-TSS (MOSPD1)	NA	-26	MOSPD1								
DFAM71927V3_1_743_R1_peak_6938	chr16	50442688	50443038	+	384	NA	Intergenic	NA	-74029	BRD7								
DFAM71927V3_1_743_R1_peak_9225	chr19	2840831	2841613	+	384	NA	promoter-TSS (ZNF555)	NA	-213	ZNF555								
DFAM71927V3_1_743_R1_peak_351	chr1	21818715	21819070	+	384	NA	intron (LDLRAD2, intron 3 of 5)	NA	6440	LDLRAD2								
DFAM71927V3_1_743_R1_peak_15595	chr5	134737902	134738718	+	384	NA	promoter-TSS (CAMLG)	NA	-170	CAMLG								
DFAM71927V3_1_743_R1_peak_4796	chr12	123601385	123602215	+	383	NA	promoter-TSS (DDX55)	NA	-325	DDX55								
DFAM71927V3_1_743_R1_peak_5105	chr13	52455059	52455605	+	383	NA	promoter-TSS (CKAP2)	NA	-28	CKAP2								
DFAM71927V3_1_743_R1_peak_15316	chr5	54517479	54518006	+	383	NA	promoter-TSS (SNX18)	NA	-21	SNX18								
DFAM71927V3_1_743_R1_peak_5177	chr13	102845604	102846168	+	383	NA	promoter-TSS (ERCC5)	NA	45	ERCC5								
DFAM71927V3_1_743_R1_peak_9568	chr19	12064500	12065097	+	383	NA	promoter-TSS (ZNF844)	NA	82	ZNF844								
DFAM71927V3_1_743_R1_peak_1590	chr1	197146434	197147110	+	383	NA	promoter-TSS (ASPM)	NA	-78	ASPM								
DFAM71927V3_1_743_R1_peak_6749	chr16	27401858	27402356	+	383	NA	promoter-TSS (IL21R)	NA	-55	IL21R								
DFAM71927V3_1_743_R1_peak_8840	chr18	12991037	12991471	+	383	NA	promoter-TSS (CEP192)	NA	-10207	CEP192								
DFAM71927V3_1_743_R1_peak_3674	chr11	103109193	103109565	+	383	NA	promoter-TSS (DYNC2H1)	NA	-52	DYNC2H1								
DFAM71927V3_1_743_R1_peak_327	chr1	19485269	19486028	+	383	NA	promoter-TSS (CAPZB)	NA	-7	CAPZB								
DFAM71927V3_1_743_R1_peak_17707	chr7	129952806	129953229	+	382	NA	promoter-TSS (UBE2H)	NA	-57	UBE2H								
DFAM71927V3_1_743_R1_peak_19288	chr9	136866102	136866612	+	382	NA	promoter-TSS (EDF1)	NA	-21	EDF1								
DFAM71927V3_1_743_R1_peak_19423	chrX	16719277	16719815	+	382	NA	promoter-TSS (SYAP1)	NA	-38	SYAP1								
DFAM71927V3_1_743_R1_peak_9109	chr19	1062833	1063508	+	382	NA	intron (ABCA7, intron 42 of 46)	NA	-2753	HMHA1								
DFAM71927V3_1_743_R1_peak_11106	chr2	46297076	46297711	+	381	NA	promoter-TSS (EPAS1)	NA	-9	EPAS1								
DFAM71927V3_1_743_R1_peak_3636	chr11	87037626	87038159	+	380	NA	promoter-TSS (TMEM135)	NA	48	TMEM135								
DFAM71927V3_1_743_R1_peak_17276	chr7	39949243	39950340	+	380	NA	promoter-TSS (CDK13)	NA	-569	CDK13								
DFAM71927V3_1_743_R1_peak_2062	chr10	13347410	13348744	+	380	NA	exon (SEPHS1, exon 1 of 9)	NA	-3049	SEPHS1								
DFAM71927V3_1_743_R1_peak_10452	chr19	47471934	47472327	+	380	NA	promoter-TSS (SLC8A2)	NA	-271	SLC8A2								
DFAM71927V3_1_743_R1_peak_7404	chr17	1516466	1517311	+	380	NA	promoter-TSS (INPP5K)	NA	-31	PITPNA-AS1								
DFAM71927V3_1_743_R1_peak_14551	chr4	2261325	2262716	+	380	NA	promoter-TSS (MXD4)	NA	-8	MXD4								
DFAM71927V3_1_743_R1_peak_4774	chr12	122835018	122835603	+	380	NA	promoter-TSS (HIP1R)	NA	-107	HIP1R								
DFAM71927V3_1_743_R1_peak_18799	chr9	89310442	89311279	+	380	NA	promoter-TSS (CKS2)	NA	-338	CKS2								
DFAM71927V3_1_743_R1_peak_16468	chr6	38702955	38703389	+	380	NA	promoter-TSS (GLO1)	NA	4	GLO1								
DFAM71927V3_1_743_R1_peak_1511	chr1	169485633	169486332	+	380	NA	promoter-TSS (SLC19A2)	NA	-12	SLC19A2								
DFAM71927V3_1_743_R1_peak_7913	chr17	38674658	38675214	+	380	NA	promoter-TSS (C17orf96)	NA	-2	C17orf96								
DFAM71927V3_1_743_R1_peak_11117	chr2	47175456	47177035	+	380	NA	intron (CALM2, intron 1 of 5)	NA	356	CALM2								
DFAM71927V3_1_743_R1_peak_13365	chr22	43089089	43089631	+	380	NA	promoter-TSS (TTLL1)	NA	13	TTLL1								
DFAM71927V3_1_743_R1_peak_8931	chr18	48008172	48008589	+	380	NA	Intergenic	NA	-88211	SMAD2								
DFAM71927V3_1_743_R1_peak_7291	chr16	88737349	88737733	+	380	NA	intron (PIEZO1, intron 10 of 50)	NA	-5226	FLJ40448								
DFAM71927V3_1_743_R1_peak_16246	chr6	30686566	30687615	+	379	NA	TTS (NRM)	NA	226	PPP1R18								
DFAM71927V3_1_743_R1_peak_12349	chr20	34704042	34705114	+	379	NA	intron (TP53INP2, intron 1 of 4)	NA	-4223	TP53INP2								
DFAM71927V3_1_743_R1_peak_8288	chr17	58692363	58692800	+	379	NA	promoter-TSS (RAD51C)	NA	3	RAD51C								
DFAM71927V3_1_743_R1_peak_15660	chr5	140564227	140564936	+	378	NA	promoter-TSS (MIR6831)	NA	23	APBB3								
DFAM71927V3_1_743_R1_peak_13149	chr22	31399258	31399742	+	378	NA	promoter-TSS (DRG1)	NA	-53	DRG1								
DFAM71927V3_1_743_R1_peak_2087	chr10	17228972	17229639	+	378	NA	exon (VIM, exon 2 of 10)	NA	1046	VIM								
DFAM71927V3_1_743_R1_peak_15233	chr5	31531970	31532498	+	378	NA	promoter-TSS (C5orf22)	NA	-32	C5orf22								
DFAM71927V3_1_743_R1_peak_8396	chr17	67825266	67825861	+	378	NA	promoter-TSS (BPTF)	NA	35	BPTF								
DFAM71927V3_1_743_R1_peak_19200	chr9	133148835	133149620	+	378	NA	promoter-TSS (RALGDS)	NA	14718	GBGT1								
DFAM71927V3_1_743_R1_peak_11659	chr2	157875747	157876665	+	378	NA	promoter-TSS (ACVR1)	NA	-49560	ACVR1								
DFAM71927V3_1_743_R1_peak_15563	chr5	133051510	133052318	+	378	NA	promoter-TSS (HSPA4)	NA	-56	HSPA4								
DFAM71927V3_1_743_R1_peak_3346	chr11	65386315	65386799	+	378	NA	promoter-TSS (FRMD8)	NA	-13	FRMD8								
DFAM71927V3_1_743_R1_peak_17620	chr7	105012526	105013834	+	378	NA	exon (KMT2E-AS1, exon 1 of 1)	NA	961	KMT2E-AS1								
DFAM71927V3_1_743_R1_peak_17992	chr8	12194080	12195048	+	378	NA	promoter-TSS (FAM85A)	NA	-163	FAM85A								
DFAM71927V3_1_743_R1_peak_9761	chr19	15551301	15551990	+	378	NA	exon (CYP4F22, exon 14 of 14)	NA	43120	CYP4F22								
DFAM71927V3_1_743_R1_peak_12397	chr20	37693694	37694098	+	378	NA	promoter-TSS (CTNNBL1)	NA	-59	CTNNBL1								
DFAM71927V3_1_743_R1_peak_8198	chr17	49362013	49362767	+	378	NA	promoter-TSS (ZNF652)	NA	8	LOC102724596								
DFAM71927V3_1_743_R1_peak_5502	chr14	67674162	67675175	+	378	NA	exon (VTI1B, exon 1 of 6)	NA	217	VTI1B								
DFAM71927V3_1_743_R1_peak_14423	chr3	190513706	190514231	+	378	NA	promoter-TSS (IL1RAP)	NA	-83	IL1RAP								
DFAM71927V3_1_743_R1_peak_11245	chr2	70301372	70302321	+	378	NA	intron (FAM136A, intron 1 of 3)	NA	242	FAM136A								
DFAM71927V3_1_743_R1_peak_1570	chr1	183635601	183636094	+	378	NA	promoter-TSS (ARPC5)	NA	94	ARPC5								
DFAM71927V3_1_743_R1_peak_13642	chr3	32570675	32571169	+	377	NA	promoter-TSS (DYNC1LI1)	NA	-48	DYNC1LI1								
DFAM71927V3_1_743_R1_peak_15828	chr5	176416438	176416802	+	377	NA	promoter-TSS (CLTB)	NA	-51	CLTB								
DFAM71927V3_1_743_R1_peak_14935	chr4	112285455	112286266	+	377	NA	promoter-TSS (TIFA)	NA	43	TIFA								
DFAM71927V3_1_743_R1_peak_3373	chr11	65637886	65638235	+	377	NA	promoter-TSS (SIPA1)	NA	1712	MIR4690								
DFAM71927V3_1_743_R1_peak_11285	chr2	74178736	74179258	+	377	NA	promoter-TSS (MOB1A)	NA	-129	MOB1A								
DFAM71927V3_1_743_R1_peak_18793	chr9	88388026	88389366	+	377	NA	intron (SPIN1, intron 1 of 5)	NA	314	SPIN1								
DFAM71927V3_1_743_R1_peak_1522	chr1	173476710	173477735	+	377	NA	promoter-TSS (PRDX6)	NA	-67	LOC100506023								
DFAM71927V3_1_743_R1_peak_1241	chr1	150363656	150364817	+	377	NA	promoter-TSS (RPRD2)	NA	88	RPRD2								
DFAM71927V3_1_743_R1_peak_2256	chr10	46284435	46285145	+	377	NA	Intergenic	NA	-2207	ANTXRL								
DFAM71927V3_1_743_R1_peak_4309	chr12	55738284	55738923	+	377	NA	Intergenic	NA	-4714	GDF11								
DFAM71927V3_1_743_R1_peak_11648	chr2	152717307	152718773	+	377	NA	promoter-TSS (ARL6IP6)	NA	74	PRPF40A								
DFAM71927V3_1_743_R1_peak_12117	chr2	242088318	242088910	+	377	NA	promoter-TSS (LOC728323)	NA	-79	LOC728323								
DFAM71927V3_1_743_R1_peak_13590	chr3	15378144	15378536	+	377	NA	Intergenic	NA	-36946	SH3BP5								
DFAM71927V3_1_743_R1_peak_18127	chr8	38900812	38901969	+	377	NA	exon (PLEKHA2, exon 1 of 12)	NA	155	PLEKHA2								
DFAM71927V3_1_743_R1_peak_16923	chr6	150865465	150866596	+	377	NA	promoter-TSS (MTHFD1L)	NA	-303	MTHFD1L								
DFAM71927V3_1_743_R1_peak_15665	chr5	141041106	141041511	+	377	NA	Intergenic	NA	-10068	PCDHB1								
DFAM71927V3_1_743_R1_peak_6478	chr16	2009445	2010130	+	377	NA	promoter-TSS (ZNF598)	NA	34	ZNF598								
DFAM71927V3_1_743_R1_peak_2392	chr10	73625616	73626282	+	377	NA	Intergenic	NA	15808	MYOZ1								
DFAM71927V3_1_743_R1_peak_4270	chr12	53451709	53452919	+	377	NA	exon (PCBP2, exon 1 of 15)	NA	212	PCBP2								
DFAM71927V3_1_743_R1_peak_9118	chr19	1113289	1113718	+	377	NA	intron (SBNO2, intron 16 of 28)	NA	8853	GPX4								
DFAM71927V3_1_743_R1_peak_19428	chrX	17736846	17737614	+	377	NA	promoter-TSS (SCML1)	NA	-219	SCML1								
DFAM71927V3_1_743_R1_peak_17350	chr7	65080943	65081493	+	377	NA	Intergenic	NA	-5901	LOC101929266								
DFAM71927V3_1_743_R1_peak_8678	chr17	81481371	81481787	+	377	NA	Intergenic	NA	-30391	MIR3186								
DFAM71927V3_1_743_R1_peak_11400	chr2	96637934	96638568	+	377	NA	promoter-TSS (KANSL3)	NA	-971	KANSL3								
DFAM71927V3_1_743_R1_peak_1335	chr1	155050479	155051622	+	377	NA	promoter-TSS (ADAM15)	NA	115	RP11-307C12.11								
DFAM71927V3_1_743_R1_peak_7274	chr16	87950852	87951720	+	377	NA	promoter-TSS (BANP)	NA	-566	BANP								
DFAM71927V3_1_743_R1_peak_18642	chr9	21802322	21802903	+	377	NA	promoter-TSS (MTAP)	NA	-24	MTAP								
DFAM71927V3_1_743_R1_peak_16459	chr6	37432981	37433718	+	376	NA	exon (CMTR1, exon 1 of 24)	NA	211	CMTR1								
DFAM71927V3_1_743_R1_peak_18656	chr9	33025036	33025949	+	376	NA	intron (DNAJA1, intron 1 of 8)	NA	281	DNAJA1								
DFAM71927V3_1_743_R1_peak_469	chr1	26921304	26922058	+	376	NA	promoter-TSS (NUDC)	NA	-41	NUDC								
DFAM71927V3_1_743_R1_peak_15942	chr6	3456978	3457432	+	375	NA	promoter-TSS (SLC22A23)	NA	975	LOC643327								
DFAM71927V3_1_743_R1_peak_8133	chr17	45226020	45226442	+	375	NA	intron (FMNL1, intron 1 of 26)	NA	4325	FMNL1								
DFAM71927V3_1_743_R1_peak_4999	chr13	32586115	32586845	+	375	NA	promoter-TSS (PDS5B)	NA	53	PDS5B								
DFAM71927V3_1_743_R1_peak_9147	chr19	1438127	1438649	+	375	NA	promoter-TSS (RPS15)	NA	24	RPS15								
DFAM71927V3_1_743_R1_peak_15361	chr5	69234563	69235150	+	375	NA	promoter-TSS (CDK7)	NA	18	CDK7								
DFAM71927V3_1_743_R1_peak_18661	chr9	33290046	33290763	+	375	NA	promoter-TSS (NFX1)	NA	-16	NFX1								
DFAM71927V3_1_743_R1_peak_14082	chr3	122383952	122384464	+	375	NA	promoter-TSS (CCDC58)	NA	32	FAM162A								
DFAM71927V3_1_743_R1_peak_13650	chr3	33113766	33114815	+	375	NA	exon (CRTAP, exon 1 of 7)	NA	332	CRTAP								
DFAM71927V3_1_743_R1_peak_18633	chr9	19229975	19230935	+	375	NA	promoter-TSS (DENND4C)	NA	-69820	DENND4C								
DFAM71927V3_1_743_R1_peak_15663	chr5	140664580	140665155	+	375	NA	promoter-TSS (WDR55)	NA	-1708	WDR55								
DFAM71927V3_1_743_R1_peak_11662	chr2	159286241	159287005	+	375	NA	promoter-TSS (WDSUB1)	NA	170	WDSUB1								
DFAM71927V3_1_743_R1_peak_4697	chr12	120317293	120317865	+	375	NA	Intergenic	NA	10210	PLA2G1B								
DFAM71927V3_1_743_R1_peak_7445	chr17	2593275	2594209	+	375	NA	exon (PAFAH1B1, exon 1 of 11)	NA	113	PAFAH1B1								
DFAM71927V3_1_743_R1_peak_3031	chr11	18395965	18396439	+	375	NA	promoter-TSS (LDHA)	NA	1813	LDHA								
DFAM71927V3_1_743_R1_peak_16208	chr6	29649774	29650317	+	375	NA	Intergenic	NA	-6936	MOG								
DFAM71927V3_1_743_R1_peak_3537	chr11	72112219	72112990	+	375	NA	promoter-TSS (ANAPC15)	NA	172	ANAPC15								
DFAM71927V3_1_743_R1_peak_8370	chr17	64919176	64919813	+	375	NA	promoter-TSS (LRRC37A3)	NA	-709	LRRC37A3								
DFAM71927V3_1_743_R1_peak_15694	chr5	146446859	146447712	+	375	NA	promoter-TSS (TCERG1)	NA	-26	TCERG1								
DFAM71927V3_1_743_R1_peak_7824	chr17	30731472	30731924	+	375	NA	intron (SUZ12P1, intron 1 of 7)	NA	22090	SUZ12P1								
DFAM71927V3_1_743_R1_peak_10251	chr19	41397129	41397783	+	375	NA	promoter-TSS (BCKDHA)	NA	-105	EXOSC5								
DFAM71927V3_1_743_R1_peak_3627	chr11	85647636	85648237	+	375	NA	promoter-TSS (TMEM126A)	NA	17	TMEM126A								
DFAM71927V3_1_743_R1_peak_2088	chr10	17229877	17230942	+	374	NA	promoter-TSS (VIM-AS1)	NA	2150	VIM								
DFAM71927V3_1_743_R1_peak_8394	chr17	67717561	67718085	+	374	NA	promoter-TSS (NOL11)	NA	-122	NOL11								
DFAM71927V3_1_743_R1_peak_701	chr1	40691312	40692304	+	374	NA	promoter-TSS (NFYC)	NA	-200	NFYC								
DFAM71927V3_1_743_R1_peak_15661	chr5	140639076	140639533	+	374	NA	promoter-TSS (TMCO6)	NA	-123	TMCO6								
DFAM71927V3_1_743_R1_peak_14151	chr3	128680566	128681306	+	374	NA	Intergenic	NA	-30060	RPN1								
DFAM71927V3_1_743_R1_peak_4424	chr12	68365083	68365612	+	373	NA	Intergenic	NA	-16700	LOC100507195								
DFAM71927V3_1_743_R1_peak_16263	chr6	31196910	31198238	+	372	NA	promoter-TSS (HCG27)	NA	-186	HCG27								
DFAM71927V3_1_743_R1_peak_8193	chr17	49192799	49193210	+	372	NA	TTS (TRNAQ2)	NA	476	TRNAQ2								
DFAM71927V3_1_743_R1_peak_15485	chr5	111757245	111758133	+	372	NA	promoter-TSS (NREP)	NA	-134	NREP								
DFAM71927V3_1_743_R1_peak_5403	chr14	51095076	51095511	+	372	NA	promoter-TSS (TRIM9)	NA	411	TRIM9								
DFAM71927V3_1_743_R1_peak_5494	chr14	65412444	65412808	+	372	NA	promoter-TSS (FUT8)	NA	-9	FUT8-AS1								
DFAM71927V3_1_743_R1_peak_16651	chr6	75284524	75285136	+	372	NA	promoter-TSS (TMEM30A)	NA	86	TMEM30A								
DFAM71927V3_1_743_R1_peak_11027	chr2	30231341	30232395	+	372	NA	intron (LBH, intron 1 of 2)	NA	337	LBH								
DFAM71927V3_1_743_R1_peak_6009	chr15	58933404	58933903	+	372	NA	promoter-TSS (SLTM)	NA	471	SLTM								
DFAM71927V3_1_743_R1_peak_1133	chr1	115089255	115090076	+	372	NA	promoter-TSS (TSPAN2)	NA	-167	TSPAN2								
DFAM71927V3_1_743_R1_peak_16496	chr6	41787209	41787838	+	372	NA	promoter-TSS (TOMM6)	NA	80	TOMM6								
DFAM71927V3_1_743_R1_peak_12704	chr21	6369794	6370153	+	372	NA	Intergenic	NA	97534	LOC102724560								
