PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_748_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_748_R1_peak_9667	chr17	1684735	1685126	+	356	NA	promoter-TSS (PRPF8)	NA	-48	PRPF8								
DFAM71927V3_1_748_R1_peak_5471	chr12	49741299	49741682	+	356	NA	promoter-TSS (TMBIM6)	NA	-72	TMBIM6								
DFAM71927V3_1_748_R1_peak_22145	chr7	26376986	26377251	+	356	NA	Intergenic	NA	-21497	LOC101930332								
DFAM71927V3_1_748_R1_peak_12180	chr19	12913978	12914581	+	356	NA	intron (SYCE2, intron 2 of 5)	NA	5023	SYCE2								
DFAM71927V3_1_748_R1_peak_22093	chr7	19654264	19654736	+	356	NA	Intergenic	NA	50887	MIR3146								
DFAM71927V3_1_748_R1_peak_12942	chr19	46717008	46717338	+	356	NA	promoter-TSS (PRKD2)	NA	-46	PRKD2								
DFAM71927V3_1_748_R1_peak_996	chr1	54604497	54605046	+	356	NA	intron (ACOT11, intron 12 of 16)	NA	18403	FAM151A								
DFAM71927V3_1_748_R1_peak_22288	chr7	44748184	44748808	+	356	NA	promoter-TSS (ZMIZ2)	NA	-73	ZMIZ2								
DFAM71927V3_1_748_R1_peak_12567	chr19	33143958	33144418	+	356	NA	intron (WDR88, intron 2 of 10)	NA	12090	WDR88								
DFAM71927V3_1_748_R1_peak_11743	chr19	1848072	1848856	+	356	NA	promoter-TSS (REXO1)	NA	37	REXO1								
DFAM71927V3_1_748_R1_peak_9787	chr17	5486067	5486513	+	356	NA	promoter-TSS (MIS12)	NA	-84	MIS12								
DFAM71927V3_1_748_R1_peak_13117	chr19	51367560	51367961	+	356	NA	intron (CLDND2, intron 3 of 4)	NA	1213	CLDND2								
DFAM71927V3_1_748_R1_peak_12436	chr19	19033483	19034017	+	356	NA	promoter-TSS (SUGP2)	NA	172	ARMC6								
DFAM71927V3_1_748_R1_peak_6657	chr13	51804092	51804368	+	356	NA	promoter-TSS (DHRS12)	NA	1296	DHRS12								
DFAM71927V3_1_748_R1_peak_10946	chr17	76501144	76501683	+	356	NA	promoter-TSS (RHBDF2)	NA	-42	RHBDF2								
DFAM71927V3_1_748_R1_peak_20507	chr6	5671210	5671579	+	356	NA	intron (RP1-256G22.2, intron 2 of 3)	NA	23878	RP1-256G22.2								
DFAM71927V3_1_748_R1_peak_24094	chr9	19102111	19102448	+	356	NA	intron (HAUS6, intron 1 of 16)	NA	663	HAUS6								
DFAM71927V3_1_748_R1_peak_13781	chr2	48315213	48315819	+	356	NA	intron (FOXN2, intron 1 of 5)	NA	872	FOXN2								
DFAM71927V3_1_748_R1_peak_12420	chr19	18543530	18543842	+	356	NA	promoter-TSS (FKBP8)	NA	-698	FKBP8								
DFAM71927V3_1_748_R1_peak_16802	chr22	39937914	39938200	+	356	NA	intron (GRAP2, intron 1 of 7)	NA	11446	GRAP2								
DFAM71927V3_1_748_R1_peak_4756	chr11	114131559	114131848	+	356	NA	intron (ZBTB16, intron 2 of 4)	NA	42379	LOC101928875								
DFAM71927V3_1_748_R1_peak_804	chr1	40708940	40709339	+	355	NA	promoter-TSS (NFYC)	NA	-16878	NFYC-AS1								
DFAM71927V3_1_748_R1_peak_13650	chr2	37683924	37684231	+	355	NA	Intergenic	NA	-11878	CDC42EP3								
DFAM71927V3_1_748_R1_peak_22329	chr7	50739868	50740339	+	355	NA	intron (GRB10, intron 1 of 15)	NA	53177	GRB10								
DFAM71927V3_1_748_R1_peak_22159	chr7	29194623	29194935	+	355	NA	exon (CHN2, exon 1 of 13)	NA	14191	LOC102724484								
DFAM71927V3_1_748_R1_peak_13620	chr2	32010305	32011253	+	355	NA	promoter-TSS (MEMO1)	NA	-497	MEMO1								
DFAM71927V3_1_748_R1_peak_22835	chr7	139340046	139340448	+	355	NA	promoter-TSS (C7orf55)	NA	-203	C7orf55								
DFAM71927V3_1_748_R1_peak_5140	chr12	6723791	6724402	+	355	NA	promoter-TSS (COPS7A)	NA	-187	COPS7A								
DFAM71927V3_1_748_R1_peak_12375	chr19	17850435	17850904	+	355	NA	Intergenic	NA	-2598	JAK3								
DFAM71927V3_1_748_R1_peak_4960	chr11	128726760	128727079	+	355	NA	intron (FLI1, intron 1 of 9)	NA	-30896	SENCR								
DFAM71927V3_1_748_R1_peak_6878	chr13	114281252	114281908	+	355	NA	promoter-TSS (UPF3A)	NA	-4	UPF3A								
DFAM71927V3_1_748_R1_peak_19954	chr5	132747246	132747583	+	354	NA	promoter-TSS (CCNI2)	NA	-31	CCNI2								
DFAM71927V3_1_748_R1_peak_7070	chr14	52176206	52176493	+	354	NA	Intergenic	NA	-91364	PTGDR								
DFAM71927V3_1_748_R1_peak_18914	chr4	83485097	83485428	+	354	NA	promoter-TSS (FAM175A)	NA	-125	FAM175A								
DFAM71927V3_1_748_R1_peak_18748	chr4	48047359	48047646	+	354	NA	Intergenic	NA	30728	NIPAL1								
DFAM71927V3_1_748_R1_peak_1184	chr1	94418020	94418365	+	354	NA	promoter-TSS (ABCD3)	NA	-185	ABCD3								
DFAM71927V3_1_748_R1_peak_20883	chr6	30793736	30794112	+	354	NA	Intergenic	NA	36735	LINC00243								
DFAM71927V3_1_748_R1_peak_22700	chr7	108525879	108526450	+	354	NA	promoter-TSS (PNPLA8)	NA	1997	PNPLA8								
DFAM71927V3_1_748_R1_peak_4266	chr11	64207485	64207738	+	354	NA	promoter-TSS (FERMT3)	NA	-590	FERMT3								
DFAM71927V3_1_748_R1_peak_22716	chr7	116211005	116211334	+	354	NA	intron (TES, intron 1 of 5)	NA	-11782	TES								
DFAM71927V3_1_748_R1_peak_22493	chr7	87876048	87876754	+	354	NA	promoter-TSS (SLC25A40)	NA	-33	SLC25A40								
DFAM71927V3_1_748_R1_peak_21373	chr6	73653837	73654455	+	354	NA	promoter-TSS (SLC17A5)	NA	-654	SLC17A5								
DFAM71927V3_1_748_R1_peak_15448	chr20	24389755	24390142	+	353	NA	Intergenic	NA	-98118	SYNDIG1								
DFAM71927V3_1_748_R1_peak_5091	chr12	4321052	4321415	+	353	NA	promoter-TSS (C12orf5)	NA	40	C12orf5								
DFAM71927V3_1_748_R1_peak_21192	chr6	41920926	41921460	+	352	NA	promoter-TSS (BYSL)	NA	-34	BYSL								
DFAM71927V3_1_748_R1_peak_4043	chr11	45080117	45080524	+	352	NA	Intergenic	NA	-13693	PRDM11								
DFAM71927V3_1_748_R1_peak_11265	chr18	8609207	8609658	+	351	NA	promoter-TSS (RAB12)	NA	-14582	RAB12								
DFAM71927V3_1_748_R1_peak_14935	chr2	218217597	218217903	+	351	NA	promoter-TSS (LOC101928487)	NA	548	ARPC2								
DFAM71927V3_1_748_R1_peak_4695	chr11	102306810	102307119	+	351	NA	Intergenic	NA	-10486	BIRC3								
DFAM71927V3_1_748_R1_peak_19969	chr5	133968569	133968851	+	351	NA	promoter-TSS (C5orf15)	NA	5	C5orf15								
DFAM71927V3_1_748_R1_peak_8309	chr15	88546499	88546879	+	351	NA	promoter-TSS (DET1)	NA	-8	DET1								
DFAM71927V3_1_748_R1_peak_23354	chr8	38105265	38106114	+	351	NA	promoter-TSS (ASH2L)	NA	196	ASH2L								
DFAM71927V3_1_748_R1_peak_24652	chr9	125126095	125126409	+	351	NA	intron (SCAI, intron 2 of 18)	NA	17307	SCAI								
DFAM71927V3_1_748_R1_peak_5005	chr11	134037119	134037953	+	351	NA	exon (RP11-713P17.3, exon 2 of 3)	NA	5264	RP11-713P17.3								
DFAM71927V3_1_748_R1_peak_14726	chr2	189440822	189441663	+	351	NA	promoter-TSS (LOC101927252)	NA	-153	LOC101927252								
DFAM71927V3_1_748_R1_peak_13855	chr2	61888364	61888991	+	351	NA	promoter-TSS (CCT4)	NA	-6	CCT4								
DFAM71927V3_1_748_R1_peak_18296	chr3	184185800	184186185	+	351	NA	promoter-TSS (ABCF3)	NA	-83	ABCF3								
DFAM71927V3_1_748_R1_peak_5486	chr12	50167282	50167639	+	351	NA	promoter-TSS (CERS5)	NA	-89	CERS5								
DFAM71927V3_1_748_R1_peak_20043	chr5	138464940	138465425	+	351	NA	promoter-TSS (EGR1)	NA	-310	EGR1								
DFAM71927V3_1_748_R1_peak_11129	chr17	81512563	81513030	+	351	NA	promoter-TSS (ACTG1)	NA	94	ACTG1								
DFAM71927V3_1_748_R1_peak_9581	chr16	89098452	89098797	+	351	NA	exon (ACSF3, exon 2 of 11)	NA	4778	ACSF3								
DFAM71927V3_1_748_R1_peak_18214	chr3	170181402	170181882	+	350	NA	promoter-TSS (PHC3)	NA	-30	PHC3								
DFAM71927V3_1_748_R1_peak_4363	chr11	65569953	65570521	+	350	NA	promoter-TSS (SSSCA1)	NA	176	SSSCA1-AS1								
DFAM71927V3_1_748_R1_peak_13299	chr19	57947518	57948014	+	350	NA	promoter-TSS (ZNF256)	NA	-57	ZNF256								
DFAM71927V3_1_748_R1_peak_20446	chr6	2028478	2028802	+	349	NA	intron (GMDS, intron 4 of 10)	NA	216994	GMDS								
DFAM71927V3_1_748_R1_peak_3104	chr10	71319051	71319475	+	349	NA	promoter-TSS (SLC29A3)	NA	10	SLC29A3								
DFAM71927V3_1_748_R1_peak_537	chr1	27112174	27112429	+	349	NA	intron (SLC9A1, intron 1 of 10)	NA	42829	SLC9A1								
DFAM71927V3_1_748_R1_peak_4220	chr11	62709492	62709939	+	349	NA	promoter-TSS (BSCL2)	NA	2391	GNG3								
DFAM71927V3_1_748_R1_peak_23349	chr8	37849768	37850095	+	349	NA	promoter-TSS (BRF2)	NA	-18	BRF2								
DFAM71927V3_1_748_R1_peak_17848	chr3	111978768	111979173	+	349	NA	promoter-TSS (ABHD10)	NA	94	ABHD10								
DFAM71927V3_1_748_R1_peak_1312	chr1	111471054	111471461	+	349	NA	Intergenic	NA	-2610	C1orf162								
DFAM71927V3_1_748_R1_peak_14478	chr2	136136586	136136998	+	349	NA	Intergenic	NA	-18637	CXCR4								
DFAM71927V3_1_748_R1_peak_12589	chr19	34428209	34428707	+	349	NA	promoter-TSS (UBA2)	NA	70	UBA2								
DFAM71927V3_1_748_R1_peak_22822	chr7	138886555	138886870	+	349	NA	intron (KIAA1549, intron 10 of 19)	NA	12523	KIAA1549								
DFAM71927V3_1_748_R1_peak_4422	chr11	66543934	66544202	+	349	NA	intron (ZDHHC24, intron 1 of 2)	NA	2132	ZDHHC24								
DFAM71927V3_1_748_R1_peak_11657	chr19	511145	511528	+	349	NA	intron (TPGS1, intron 1 of 1)	NA	3839	TPGS1								
DFAM71927V3_1_748_R1_peak_11404	chr18	32092330	32092786	+	349	NA	promoter-TSS (RNF138)	NA	-48	RNF138								
DFAM71927V3_1_748_R1_peak_17913	chr3	122679133	122679407	+	349	NA	Intergenic	NA	-1537	PARP14								
DFAM71927V3_1_748_R1_peak_18440	chr3	196976984	196977460	+	349	NA	Intergenic	NA	-25292	PIGZ								
DFAM71927V3_1_748_R1_peak_21067	chr6	35468163	35468653	+	348	NA	promoter-TSS (RPL10A)	NA	7	RPL10A								
DFAM71927V3_1_748_R1_peak_1645	chr1	156504876	156505587	+	348	NA	Intergenic	NA	-6594	LOC102724180								
DFAM71927V3_1_748_R1_peak_3647	chr10	124647827	124648131	+	348	NA	intron (FAM53B, intron 4 of 4)	NA	-55942	FAM53B-AS1								
DFAM71927V3_1_748_R1_peak_5526	chr12	52069539	52070223	+	348	NA	promoter-TSS (C12orf44)	NA	-93	C12orf44								
DFAM71927V3_1_748_R1_peak_19060	chr4	118685218	118685519	+	348	NA	promoter-TSS (METTL14)	NA	-51	METTL14								
DFAM71927V3_1_748_R1_peak_12113	chr19	11346277	11346692	+	347	NA	promoter-TSS (CCDC159)	NA	0	CCDC159								
DFAM71927V3_1_748_R1_peak_17944	chr3	125990374	125990733	+	347	NA	Intergenic	NA	21409	ROPN1B								
DFAM71927V3_1_748_R1_peak_22753	chr7	129224418	129225160	+	347	NA	promoter-TSS (AHCYL2)	NA	-225	AHCYL2								
DFAM71927V3_1_748_R1_peak_15320	chr20	4037983	4038383	+	346	NA	Intergenic	NA	-22614	RNF24								
DFAM71927V3_1_748_R1_peak_14369	chr2	121649724	121650328	+	346	NA	promoter-TSS (CLASP1)	NA	372	NIFK-AS1								
DFAM71927V3_1_748_R1_peak_22768	chr7	130440710	130441264	+	346	NA	exon (CEP41, exon 1 of 10)	NA	223	CEP41								
DFAM71927V3_1_748_R1_peak_10740	chr17	64348138	64348435	+	346	NA	exon (PECAM1, exon 13 of 15)	NA	42878	PECAM1								
DFAM71927V3_1_748_R1_peak_5820	chr12	88141989	88142324	+	346	NA	promoter-TSS (CEP290)	NA	-140	TMTC3								
DFAM71927V3_1_748_R1_peak_1786	chr1	166975310	166975672	+	346	NA	promoter-TSS (ILDR2)	NA	-152	ILDR2								
DFAM71927V3_1_748_R1_peak_11848	chr19	3554406	3554767	+	345	NA	intron (MFSD12, intron 1 of 9)	NA	2998	MFSD12								
DFAM71927V3_1_748_R1_peak_20848	chr6	30213888	30214503	+	345	NA	promoter-TSS (TRIM26)	NA	-794	TRIM26								
DFAM71927V3_1_748_R1_peak_18597	chr4	10094592	10095197	+	345	NA	intron (WDR1, intron 2 of 11)	NA	-16249	MIR3138								
DFAM71927V3_1_748_R1_peak_14787	chr2	197198845	197199425	+	345	NA	exon (LOC101927596, exon 2 of 2)	NA	1181	LOC101927596								
DFAM71927V3_1_748_R1_peak_24581	chr9	114898770	114899072	+	344	NA	intron (TNFSF8, intron 4 of 4)	NA	31674	TNFSF8								
DFAM71927V3_1_748_R1_peak_12970	chr19	47244137	47244560	+	344	NA	Intergenic	NA	-12175	CCDC9								
DFAM71927V3_1_748_R1_peak_4415	chr11	66372320	66372633	+	344	NA	promoter-TSS (SLC29A2)	NA	-211	SLC29A2								
DFAM71927V3_1_748_R1_peak_12931	chr19	45902695	45903025	+	344	NA	promoter-TSS (MYPOP)	NA	-256	MYPOP								
DFAM71927V3_1_748_R1_peak_14679	chr2	177212372	177212840	+	344	NA	promoter-TSS (HNRNPA3)	NA	-88	HNRNPA3								
DFAM71927V3_1_748_R1_peak_7983	chr15	65792107	65792436	+	344	NA	promoter-TSS (DENND4A)	NA	22	DENND4A								
DFAM71927V3_1_748_R1_peak_2091	chr1	206094004	206094288	+	344	NA	intron (C1orf186, intron 1 of 5)	NA	10649	C1orf186								
DFAM71927V3_1_748_R1_peak_7718	chr15	41115177	41115463	+	344	NA	intron (INO80, intron 1 of 34)	NA	926	INO80								
DFAM71927V3_1_748_R1_peak_21160	chr6	41051967	41052402	+	344	NA	Intergenic	NA	-1017	APOBEC2								
DFAM71927V3_1_748_R1_peak_13045	chr19	49333842	49334134	+	344	NA	Intergenic	NA	-1430	CD37								
DFAM71927V3_1_748_R1_peak_6554	chr13	41324890	41325193	+	344	NA	intron (NAA16, intron 5 of 10)	NA	13812	NAA16								
DFAM71927V3_1_748_R1_peak_22191	chr7	32891947	32892256	+	344	NA	promoter-TSS (KBTBD2)	NA	-390	KBTBD2								
DFAM71927V3_1_748_R1_peak_22304	chr7	47979337	47979745	+	344	NA	promoter-TSS (HUS1)	NA	84	HUS1								
DFAM71927V3_1_748_R1_peak_10529	chr17	49360980	49361321	+	344	NA	promoter-TSS (LOC102724596)	NA	-1232	LOC102724596								
DFAM71927V3_1_748_R1_peak_12663	chr19	36850192	36850598	+	344	NA	promoter-TSS (ZNF345)	NA	37	ZNF345								
DFAM71927V3_1_748_R1_peak_10299	chr17	40113174	40113674	+	344	NA	Intergenic	NA	-8559	MSL1								
DFAM71927V3_1_748_R1_peak_4749	chr11	113773649	113773948	+	344	NA	promoter-TSS (ZW10)	NA	-95	ZW10								
DFAM71927V3_1_748_R1_peak_24219	chr9	37753635	37754107	+	344	NA	promoter-TSS (TRMT10B)	NA	68	TRMT10B								
DFAM71927V3_1_748_R1_peak_18752	chr4	48136118	48136515	+	344	NA	exon (TEC, exon 17 of 17)	NA	-2060	TXK								
DFAM71927V3_1_748_R1_peak_533	chr1	26890108	26890452	+	344	NA	promoter-TSS (GPN2)	NA	98	GPN2								
DFAM71927V3_1_748_R1_peak_6642	chr13	50125324	50126112	+	344	NA	promoter-TSS (DLEU2)	NA	-177	DLEU2								
DFAM71927V3_1_748_R1_peak_19077	chr4	122732531	122732875	+	344	NA	promoter-TSS (BBS12)	NA	1	BBS12								
DFAM71927V3_1_748_R1_peak_8289	chr15	85580938	85581211	+	344	NA	exon (AKAP13, exon 7 of 39)	NA	-54870	LOC101929656								
DFAM71927V3_1_748_R1_peak_21120	chr6	37353858	37354196	+	344	NA	promoter-TSS (RNF8)	NA	55	RNF8								
DFAM71927V3_1_748_R1_peak_11873	chr19	4108779	4109256	+	344	NA	intron (MAP2K2, intron 3 of 10)	NA	15112	MAP2K2								
DFAM71927V3_1_748_R1_peak_14344	chr2	118186334	118186637	+	343	NA	promoter-TSS (LOC100506797)	NA	-1095	LOC100506797								
DFAM71927V3_1_748_R1_peak_11682	chr19	925426	925828	+	343	NA	promoter-TSS (ARID3A)	NA	-4214	ARID3A								
DFAM71927V3_1_748_R1_peak_13536	chr2	26184680	26184938	+	343	NA	exon (GAREML, exon 3 of 6)	NA	11718	GAREML								
DFAM71927V3_1_748_R1_peak_7347	chr14	77320790	77321494	+	343	NA	promoter-TSS (POMT2)	NA	255	GSTZ1								
DFAM71927V3_1_748_R1_peak_7434	chr14	94081061	94081346	+	343	NA	promoter-TSS (IFI27L1)	NA	9	DDX24								
DFAM71927V3_1_748_R1_peak_7411	chr14	91510087	91510883	+	343	NA	promoter-TSS (SMEK1)	NA	41	SMEK1								
DFAM71927V3_1_748_R1_peak_7352	chr14	77593576	77593934	+	343	NA	intron (SPTLC2, intron 2 of 11)	NA	23012	SPTLC2								
DFAM71927V3_1_748_R1_peak_15300	chr20	3045457	3046157	+	343	NA	promoter-TSS (MRPS26)	NA	-222	MRPS26								
DFAM71927V3_1_748_R1_peak_10113	chr17	29589563	29589809	+	343	NA	promoter-TSS (GIT1)	NA	-83	ANKRD13B								
DFAM71927V3_1_748_R1_peak_14672	chr2	175325961	175326304	+	343	NA	Intergenic	NA	-144370	ATP5G3								
DFAM71927V3_1_748_R1_peak_25283	chrX	54044175	54044762	+	343	NA	promoter-TSS (PHF8)	NA	-294	PHF8								
DFAM71927V3_1_748_R1_peak_24729	chr9	128218751	128219023	+	343	NA	intron (DNM1, intron 3 of 21)	NA	15532	DNM1								
DFAM71927V3_1_748_R1_peak_4539	chr11	72752328	72752650	+	343	NA	promoter-TSS (ARAP1)	NA	-30131	ARAP1								
DFAM71927V3_1_748_R1_peak_23472	chr8	63168092	63168826	+	343	NA	promoter-TSS (YTHDF3)	NA	-17	YTHDF3-AS1								
DFAM71927V3_1_748_R1_peak_15548	chr20	33663592	33663999	+	343	NA	exon (C20orf144, exon 2 of 2)	NA	1509	C20orf144								
DFAM71927V3_1_748_R1_peak_13975	chr2	73284449	73284974	+	342	NA	promoter-TSS (LOC101927826)	NA	-6894	LOC101927826								
DFAM71927V3_1_748_R1_peak_16709	chr22	37230077	37230373	+	342	NA	intron (RAC2, intron 5 of 5)	NA	14034	RAC2								
DFAM71927V3_1_748_R1_peak_20158	chr5	147857597	147857836	+	342	NA	Intergenic	NA	-20995	SCGB3A2								
DFAM71927V3_1_748_R1_peak_11502	chr18	50878564	50879229	+	342	NA	promoter-TSS (ME2)	NA	-166	ME2								
DFAM71927V3_1_748_R1_peak_12671	chr19	37217628	37218543	+	342	NA	promoter-TSS (ZNF383)	NA	159	ZNF383								
DFAM71927V3_1_748_R1_peak_23269	chr8	26382663	26383324	+	342	NA	promoter-TSS (BNIP3L)	NA	-518	LOC102723411								
DFAM71927V3_1_748_R1_peak_12649	chr19	36379050	36379349	+	342	NA	promoter-TSS (ZFP14)	NA	4	ZFP14								
DFAM71927V3_1_748_R1_peak_14405	chr2	127857982	127858344	+	340	NA	promoter-TSS (POLR2D)	NA	-8	POLR2D								
DFAM71927V3_1_748_R1_peak_20269	chr5	163437219	163437591	+	340	NA	promoter-TSS (CCNG1)	NA	-166	CCNG1								
DFAM71927V3_1_748_R1_peak_23994	chr8	144462767	144463047	+	340	NA	promoter-TSS (CYHR1)	NA	2771	CYHR1								
DFAM71927V3_1_748_R1_peak_19228	chr4	163550194	163550612	+	340	NA	intron (MARCH1, intron 6 of 7)	NA	55882	TMA16								
DFAM71927V3_1_748_R1_peak_16560	chr22	28811816	28812119	+	340	NA	Intergenic	NA	-11395	XBP1								
DFAM71927V3_1_748_R1_peak_5663	chr12	57227364	57227735	+	340	NA	Intergenic	NA	-2779	SHMT2								
DFAM71927V3_1_748_R1_peak_7808	chr15	49155557	49155825	+	340	NA	promoter-TSS (GALK2)	NA	-34	COPS2								
DFAM71927V3_1_748_R1_peak_8749	chr16	11742629	11743165	+	340	NA	promoter-TSS (TXNDC11)	NA	-172	TXNDC11								
DFAM71927V3_1_748_R1_peak_5154	chr12	6937914	6938326	+	340	NA	intron (ATN1, intron 6 of 9)	NA	-5696	RNU7-1								
DFAM71927V3_1_748_R1_peak_18003	chr3	129027023	129027306	+	340	NA	intron (EFCC1, intron 2 of 7)	NA	25535	EFCC1								
DFAM71927V3_1_748_R1_peak_744	chr1	37595605	37596094	+	340	NA	exon (GNL2, exon 1 of 16)	NA	136	GNL2								
DFAM71927V3_1_748_R1_peak_15683	chr20	41693441	41693732	+	340	NA	Intergenic	NA	-75214	CHD6								
DFAM71927V3_1_748_R1_peak_13622	chr2	32063428	32064070	+	340	NA	exon (SPAST, exon 1 of 16)	NA	138	SPAST								
DFAM71927V3_1_748_R1_peak_10143	chr17	31487826	31488721	+	340	NA	intron (RAB11FIP4, intron 1 of 12)	NA	247	RAB11FIP4								
DFAM71927V3_1_748_R1_peak_19718	chr5	80238134	80238416	+	340	NA	intron (SERINC5, intron 1 of 11)	NA	17804	SERINC5								
DFAM71927V3_1_748_R1_peak_3888	chr11	10459137	10459469	+	340	NA	intron (AMPD3, intron 1 of 14)	NA	4184	AMPD3								
DFAM71927V3_1_748_R1_peak_24493	chr9	101398556	101398938	+	340	NA	promoter-TSS (ZNF189)	NA	-107	ZNF189								
DFAM71927V3_1_748_R1_peak_6996	chr14	35046031	35046561	+	340	NA	promoter-TSS (FAM177A1)	NA	43	FAM177A1								
DFAM71927V3_1_748_R1_peak_20329	chr5	172984555	172984892	+	340	NA	intron (ATP6V0E1, intron 1 of 3)	NA	963	ATP6V0E1								
DFAM71927V3_1_748_R1_peak_13288	chr19	57727346	57727866	+	340	NA	promoter-TSS (ZNF671)	NA	21	ZNF671								
DFAM71927V3_1_748_R1_peak_22863	chr7	140479166	140479715	+	340	NA	exon (MKRN1, exon 1 of 8)	NA	129	MKRN1								
DFAM71927V3_1_748_R1_peak_19482	chr5	37370834	37371323	+	340	NA	promoter-TSS (NUP155)	NA	48	NUP155								
DFAM71927V3_1_748_R1_peak_14159	chr2	98081840	98082197	+	340	NA	Intergenic	NA	-5149	VWA3B								
DFAM71927V3_1_748_R1_peak_13297	chr19	57888939	57889243	+	340	NA	promoter-TSS (ZNF814)	NA	-17	ZNF814								
DFAM71927V3_1_748_R1_peak_2419	chr1	234963189	234963600	+	340	NA	Intergenic	NA	106424	LOC731656								
DFAM71927V3_1_748_R1_peak_13089	chr19	49877243	49878138	+	339	NA	promoter-TSS (AKT1S1)	NA	265	TBC1D17								
DFAM71927V3_1_748_R1_peak_16459	chr22	21816649	21816932	+	339	NA	intron (MAPK1, intron 1 of 7)	NA	50890	MAPK1								
DFAM71927V3_1_748_R1_peak_7264	chr14	71320118	71320652	+	339	NA	Intergenic	NA	-9794	LOC102724015								
DFAM71927V3_1_748_R1_peak_8091	chr15	73127404	73127661	+	339	NA	intron (NEO1, intron 5 of 28)	NA	75817	NEO1								
DFAM71927V3_1_748_R1_peak_9750	chr17	4486319	4486605	+	337	NA	exon (SPNS3, exon 8 of 8)	NA	-12885	SPNS2								
DFAM71927V3_1_748_R1_peak_23042	chr7	157401758	157402057	+	337	NA	intron (DNAJB6, intron 8 of 8)	NA	-64324	AC006372.4								
DFAM71927V3_1_748_R1_peak_13849	chr2	61536592	61536962	+	337	NA	intron (XPO1, intron 1 of 23)	NA	-2099	XPO1								
DFAM71927V3_1_748_R1_peak_5022	chr12	622399	622677	+	337	NA	intron (NINJ2, intron 1 of 3)	NA	18952	NINJ2								
DFAM71927V3_1_748_R1_peak_1510	chr1	151346830	151347617	+	337	NA	promoter-TSS (RFX5)	NA	279	LOC101927886								
DFAM71927V3_1_748_R1_peak_23343	chr8	33554011	33554411	+	337	NA	intron (RNF122, intron 2 of 5)	NA	12917	RNF122								
DFAM71927V3_1_748_R1_peak_21001	chr6	33410220	33410745	+	337	NA	promoter-TSS (PHF1)	NA	-514	PHF1								
DFAM71927V3_1_748_R1_peak_3743	chr11	356259	356538	+	337	NA	Intergenic	NA	-13397	B4GALNT4								
DFAM71927V3_1_748_R1_peak_21904	chr6	170378484	170378863	+	337	NA	intron (FAM120B, intron 6 of 6)	NA	-18729	LOC101929670								
DFAM71927V3_1_748_R1_peak_2716	chr10	15097070	15097839	+	337	NA	promoter-TSS (RPP38)	NA	-135	C10orf111								
DFAM71927V3_1_748_R1_peak_8135	chr15	75335926	75336235	+	337	NA	promoter-TSS (COMMD4)	NA	84	COMMD4								
DFAM71927V3_1_748_R1_peak_16822	chr22	40463233	40464044	+	337	NA	promoter-TSS (MKL1)	NA	-58162	RP4-591N18.2								
DFAM71927V3_1_748_R1_peak_24199	chr9	36471007	36471371	+	337	NA	intron (RNF38, intron 1 of 12)	NA	-70047	RNF38								
DFAM71927V3_1_748_R1_peak_8496	chr16	352007	352401	+	337	NA	intron (AXIN1, intron 1 of 10)	NA	478	AXIN1								
DFAM71927V3_1_748_R1_peak_7132	chr14	60151820	60152100	+	337	NA	intron (DHRS7, intron 5 of 7)	NA	13533	DHRS7								
DFAM71927V3_1_748_R1_peak_2354	chr1	230154884	230155343	+	337	NA	intron (GALNT2, intron 1 of 15)	NA	87904	GALNT2								
DFAM71927V3_1_748_R1_peak_21624	chr6	132763307	132763601	+	337	NA	promoter-TSS (VNN2)	NA	-5446	VNN2								
DFAM71927V3_1_748_R1_peak_23967	chr8	143978525	143978987	+	337	NA	intron (PARP10, intron 9 of 10)	NA	-2011	PLEC								
DFAM71927V3_1_748_R1_peak_9262	chr16	67547706	67548139	+	337	NA	Intergenic	NA	10460	FAM65A								
DFAM71927V3_1_748_R1_peak_9130	chr16	50741718	50742155	+	337	NA	promoter-TSS (CYLD)	NA	-132	CYLD								
DFAM71927V3_1_748_R1_peak_20955	chr6	32192550	32193074	+	337	NA	exon (GPSM3, exon 1 of 4)	NA	-2626	PBX2								
DFAM71927V3_1_748_R1_peak_13595	chr2	29014748	29015075	+	337	NA	intron (FAM179A, intron 8 of 19)	NA	19722	FAM179A								
DFAM71927V3_1_748_R1_peak_4643	chr11	85628400	85629124	+	337	NA	intron (TMEM126B, intron 1 of 3)	NA	189	TMEM126B								
DFAM71927V3_1_748_R1_peak_686	chr1	33181875	33182239	+	337	NA	promoter-TSS (TRIM62)	NA	13	TRIM62								
DFAM71927V3_1_748_R1_peak_3400	chr10	100535731	100536075	+	337	NA	promoter-TSS (HIF1AN)	NA	19	HIF1AN								
DFAM71927V3_1_748_R1_peak_20834	chr6	29650072	29650416	+	337	NA	Intergenic	NA	-6737	MOG								
DFAM71927V3_1_748_R1_peak_19522	chr5	43040216	43040545	+	337	NA	promoter-TSS (ANXA2R)	NA	-35	ANXA2R								
