PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_742_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_742_R1_peak_1778	chr1	206013364	206013711	+	171	NA	intron (CTSE, intron 6 of 8)	NA	10372	CTSE								
DFAM71927V3_1_742_R1_peak_7291	chr15	97960198	97960729	+	171	NA	promoter-TSS (ARRDC4)	NA	-240	ARRDC4								
DFAM71927V3_1_742_R1_peak_1807	chr1	207495261	207495708	+	171	NA	promoter-TSS (CR1)	NA	-663	CR1								
DFAM71927V3_1_742_R1_peak_116	chr1	3858010	3858507	+	171	NA	intron (DFFB, intron 1 of 7)	NA	991	DFFB								
DFAM71927V3_1_742_R1_peak_729	chr1	41882114	41882407	+	171	NA	intron (HIVEP3, intron 2 of 3)	NA	153665	HIVEP3								
DFAM71927V3_1_742_R1_peak_13362	chr2	241863455	241864214	+	171	NA	Intergenic	NA	-4926	PDCD1								
DFAM71927V3_1_742_R1_peak_10980	chr19	19618501	19618957	+	171	NA	promoter-TSS (PBX4)	NA	9501	LPAR2								
DFAM71927V3_1_742_R1_peak_8357	chr16	88802949	88803976	+	171	NA	promoter-TSS (CDT1)	NA	-316	CDT1								
DFAM71927V3_1_742_R1_peak_5654	chr13	41960353	41961364	+	171	NA	promoter-TSS (VWA8-AS1)	NA	227	VWA8								
DFAM71927V3_1_742_R1_peak_3884	chr11	67629352	67629625	+	171	NA	intron (NUDT8, intron 1 of 2)	NA	449	NUDT8								
DFAM71927V3_1_742_R1_peak_21325	chr9	94726456	94726809	+	171	NA	promoter-TSS (C9orf3)	NA	28	C9orf3								
DFAM71927V3_1_742_R1_peak_17615	chr5	143382009	143382350	+	170	NA	intron (NR3C1, intron 2 of 8)	NA	21510	NR3C1								
DFAM71927V3_1_742_R1_peak_6200	chr14	60485924	60486285	+	170	NA	promoter-TSS (C14orf39)	NA	-58	C14orf39								
DFAM71927V3_1_742_R1_peak_7021	chr15	72230761	72231723	+	170	NA	promoter-TSS (PKM)	NA	-134	PKM								
DFAM71927V3_1_742_R1_peak_18524	chr6	42563723	42564047	+	170	NA	promoter-TSS (UBR2)	NA	-137	UBR2								
DFAM71927V3_1_742_R1_peak_18482	chr6	41318789	41319285	+	170	NA	Intergenic	NA	-16753	NCR2								
DFAM71927V3_1_742_R1_peak_6996	chr15	69468123	69468469	+	169	NA	Intergenic	NA	15476	RPLP1								
DFAM71927V3_1_742_R1_peak_10545	chr19	7869166	7869587	+	169	NA	exon (FLJ22184, exon 7 of 7)	NA	5065	FLJ22184								
DFAM71927V3_1_742_R1_peak_6674	chr15	40405545	40405979	+	169	NA	promoter-TSS (IVD)	NA	49	IVD								
DFAM71927V3_1_742_R1_peak_15407	chr3	50350642	50351296	+	169	NA	promoter-TSS (NPRL2)	NA	135	CYB561D2								
DFAM71927V3_1_742_R1_peak_10713	chr19	12983543	12983868	+	169	NA	Intergenic	NA	14087	DAND5								
DFAM71927V3_1_742_R1_peak_17194	chr5	68215266	68216834	+	169	NA	intron (PIK3R1, intron 1 of 15)	NA	26174	LOC102467655								
DFAM71927V3_1_742_R1_peak_14450	chr22	21938045	21938341	+	169	NA	intron (PPM1F, intron 3 of 7)	NA	14685	PPM1F								
DFAM71927V3_1_742_R1_peak_2561	chr10	49941480	49942474	+	169	NA	promoter-TSS (LINC00843)	NA	8	PARG								
DFAM71927V3_1_742_R1_peak_20118	chr7	151059414	151059768	+	169	NA	promoter-TSS (SLC4A2)	NA	-1626	CDK5								
DFAM71927V3_1_742_R1_peak_21806	chr9	136949683	136950307	+	169	NA	intron (LCN12, intron 1 of 6)	NA	415	LCN12								
DFAM71927V3_1_742_R1_peak_3624	chr11	61833440	61833900	+	169	NA	intron (FADS2, intron 1 of 11)	NA	5637	FADS2								
DFAM71927V3_1_742_R1_peak_14099	chr21	32611940	32612781	+	169	NA	exon (C21orf59, exon 1 of 7)	NA	243	C21orf59								
DFAM71927V3_1_742_R1_peak_17260	chr5	79235839	79236315	+	169	NA	promoter-TSS (JMY)	NA	-25	JMY								
DFAM71927V3_1_742_R1_peak_16162	chr3	197555231	197556129	+	169	NA	intron (BDH1, intron 1 of 7)	NA	17643	BDH1								
DFAM71927V3_1_742_R1_peak_13850	chr20	53608739	53609061	+	169	NA	promoter-TSS (ZNF217)	NA	-113	ZNF217								
DFAM71927V3_1_742_R1_peak_18140	chr6	26234619	26235146	+	169	NA	exon (HIST1H1D, exon 1 of 1)	NA	106	HIST1H1D								
DFAM71927V3_1_742_R1_peak_3134	chr10	124612473	124612917	+	169	NA	intron (LHPP, intron 7 of 7)	NA	-91226	FAM53B-AS1								
DFAM71927V3_1_742_R1_peak_13508	chr20	20712359	20713076	+	169	NA	promoter-TSS (RALGAPA2)	NA	-79	RALGAPA2								
DFAM71927V3_1_742_R1_peak_1141	chr1	111215810	111216339	+	169	NA	Intergenic	NA	-13637	CHI3L2								
DFAM71927V3_1_742_R1_peak_605	chr1	33127074	33127662	+	169	NA	Intergenic	NA	46239	ADC								
DFAM71927V3_1_742_R1_peak_1836	chr1	211416883	211417292	+	169	NA	intron (LINC00467, intron 4 of 5)	NA	34332	LINC00467								
DFAM71927V3_1_742_R1_peak_12073	chr2	47904742	47906918	+	169	NA	promoter-TSS (FBXO11)	NA	555	FBXO11								
DFAM71927V3_1_742_R1_peak_11078	chr19	33521645	33521946	+	169	NA	promoter-TSS (PEPD)	NA	98	PEPD								
DFAM71927V3_1_742_R1_peak_30	chr1	1273706	1274264	+	169	NA	promoter-TSS (UBE2J2)	NA	-89	LOC101928895								
DFAM71927V3_1_742_R1_peak_9641	chr17	77451319	77451817	+	169	NA	intron (SEPT9, intron 2 of 10)	NA	6864	LOC100996273								
DFAM71927V3_1_742_R1_peak_11187	chr19	38869859	38870203	+	169	NA	exon (RINL, exon 9 of 11)	NA	8248	RINL								
DFAM71927V3_1_742_R1_peak_11293	chr19	43562775	43563185	+	169	NA	intron (XRCC1, intron 2 of 16)	NA	12598	XRCC1								
DFAM71927V3_1_742_R1_peak_7551	chr16	11087893	11088724	+	169	NA	intron (CLEC16A, intron 18 of 22)	NA	143814	CLEC16A								
DFAM71927V3_1_742_R1_peak_21901	chrX	2500421	2501101	+	169	NA	promoter-TSS (ZBED1)	NA	213	DHRSX								
DFAM71927V3_1_742_R1_peak_10203	chr18	74498743	74499556	+	169	NA	promoter-TSS (CNDP2)	NA	817	CNDP2								
DFAM71927V3_1_742_R1_peak_6029	chr14	24442232	24443074	+	169	NA	promoter-TSS (LOC101927045)	NA	117	SDR39U1								
DFAM71927V3_1_742_R1_peak_3996	chr11	75768241	75768600	+	169	NA	promoter-TSS (DGAT2)	NA	227	LOC283214								
DFAM71927V3_1_742_R1_peak_7570	chr16	11328729	11329289	+	169	NA	Intergenic	NA	-16445	RMI2								
DFAM71927V3_1_742_R1_peak_13887	chr20	57628238	57628741	+	169	NA	Intergenic	NA	-7913	ZBP1								
DFAM71927V3_1_742_R1_peak_14481	chr22	23696061	23696693	+	169	NA	intron (GUSBP11, intron 7 of 11)	NA	5516	RGL4								
DFAM71927V3_1_742_R1_peak_5351	chr12	123269429	123269846	+	169	NA	intron (CDK2AP1, intron 1 of 3)	NA	-1383	CDK2AP1								
DFAM71927V3_1_742_R1_peak_19545	chr7	72828080	72828548	+	169	NA	promoter-TSS (TYW1B)	NA	-80	TYW1B								
DFAM71927V3_1_742_R1_peak_21237	chr9	83817450	83818058	+	169	NA	promoter-TSS (GKAP1)	NA	83	GKAP1								
DFAM71927V3_1_742_R1_peak_5383	chr12	124223796	124224234	+	169	NA	intron (ZNF664-FAM101A, intron 3 of 4)	NA	-65149	FAM101A								
DFAM71927V3_1_742_R1_peak_19270	chr7	7968333	7969565	+	169	NA	promoter-TSS (AC009473.1)	NA	-197	AC009473.1								
DFAM71927V3_1_742_R1_peak_12897	chr2	174486656	174487505	+	169	NA	promoter-TSS (GPR155)	NA	8	GPR155								
DFAM71927V3_1_742_R1_peak_18021	chr6	15662314	15663189	+	169	NA	promoter-TSS (DTNBP1)	NA	307	DTNBP1								
DFAM71927V3_1_742_R1_peak_6593	chr15	28919272	28919597	+	169	NA	promoter-TSS (APBA2)	NA	-2203	APBA2								
DFAM71927V3_1_742_R1_peak_22070	chrX	45806669	45807012	+	169	NA	Intergenic	NA	42632	FLJ25917								
DFAM71927V3_1_742_R1_peak_3296	chr11	2186728	2187076	+	169	NA	Intergenic	NA	13830	MIR4686								
DFAM71927V3_1_742_R1_peak_10359	chr19	1875997	1876341	+	169	NA	TTS (ABHD17A)	NA	6401	ABHD17A								
DFAM71927V3_1_742_R1_peak_19999	chr7	139777965	139778585	+	169	NA	promoter-TSS (HIPK2)	NA	27	TBXAS1								
DFAM71927V3_1_742_R1_peak_9808	chr17	81911250	81911765	+	169	NA	promoter-TSS (PCYT2)	NA	-268	PCYT2								
DFAM71927V3_1_742_R1_peak_16835	chr4	153152891	153154031	+	169	NA	intron (TRIM2, intron 1 of 11)	NA	-138220	TRIM2								
DFAM71927V3_1_742_R1_peak_16385	chr4	36244261	36244847	+	168	NA	promoter-TSS (ARAP2)	NA	-202	ARAP2								
DFAM71927V3_1_742_R1_peak_16691	chr4	112145216	112146253	+	168	NA	intron (C4orf32, intron 1 of 1)	NA	337	C4orf32								
DFAM71927V3_1_742_R1_peak_12010	chr2	42949101	42949436	+	168	NA	Intergenic	NA	90279	LOC102723854								
DFAM71927V3_1_742_R1_peak_9957	chr18	11851110	11851498	+	168	NA	promoter-TSS (CHMP1B)	NA	-86	CHMP1B								
DFAM71927V3_1_742_R1_peak_241	chr1	11012224	11013291	+	168	NA	intron (TARDBP, intron 1 of 5)	NA	135	TARDBP								
DFAM71927V3_1_742_R1_peak_6932	chr15	65304920	65305378	+	168	NA	TTS (RNU5B-1)	NA	472	RNU5B-1								
DFAM71927V3_1_742_R1_peak_16722	chr4	123350699	123351026	+	168	NA	Intergenic	NA	-45933	SPRY1								
DFAM71927V3_1_742_R1_peak_15877	chr3	143120743	143121044	+	168	NA	exon (CHST2, exon 2 of 2)	NA	1117	CHST2								
DFAM71927V3_1_742_R1_peak_22427	chrY	13436015	13436344	+	167	NA	intron (UTY, intron 2 of 23)	NA	44491	UTY								
DFAM71927V3_1_742_R1_peak_15441	chr3	52245740	52246222	+	167	NA	promoter-TSS (PPM1M)	NA	-189	PPM1M								
DFAM71927V3_1_742_R1_peak_9834	chr17	82273358	82273913	+	167	NA	promoter-TSS (CSNK1D)	NA	66	CSNK1D								
DFAM71927V3_1_742_R1_peak_5917	chr13	113153885	113154601	+	167	NA	promoter-TSS (LOC102724474)	NA	-257	LOC102724474								
DFAM71927V3_1_742_R1_peak_11104	chr19	35267989	35269006	+	167	NA	promoter-TSS (USF2)	NA	-583	USF2								
DFAM71927V3_1_742_R1_peak_20230	chr8	1746200	1746542	+	167	NA	Intergenic	NA	16963	LOC101927752								
DFAM71927V3_1_742_R1_peak_21999	chrX	21839522	21840286	+	167	NA	intron (MBTPS2, intron 1 of 10)	NA	366	MBTPS2								
DFAM71927V3_1_742_R1_peak_10289	chr19	680220	681072	+	167	NA	intron (FSTL3, intron 3 of 4)	NA	4257	FSTL3								
DFAM71927V3_1_742_R1_peak_20140	chr7	151877377	151877813	+	167	NA	promoter-TSS (PRKAG2)	NA	-437	PRKAG2								
DFAM71927V3_1_742_R1_peak_12578	chr2	113626774	113627348	+	167	NA	promoter-TSS (RABL2A)	NA	77	RPL23AP7								
DFAM71927V3_1_742_R1_peak_113	chr1	3775905	3776337	+	167	NA	TTS (SMIM1)	NA	3334	SMIM1								
DFAM71927V3_1_742_R1_peak_20832	chr8	133771223	133771624	+	167	NA	Intergenic	NA	5929	LOC101927798								
DFAM71927V3_1_742_R1_peak_21461	chr9	120869217	120869481	+	167	NA	promoter-TSS (PHF19)	NA	515	PHF19								
DFAM71927V3_1_742_R1_peak_15053	chr3	13654819	13655137	+	167	NA	promoter-TSS (LOC100293612)	NA	-531	LOC100293612								
DFAM71927V3_1_742_R1_peak_2417	chr10	28677266	28677542	+	167	NA	promoter-TSS (BAMBI)	NA	-91	BAMBI								
DFAM71927V3_1_742_R1_peak_7142	chr15	80152328	80152787	+	167	NA	promoter-TSS (FAH)	NA	-334	FAH								
DFAM71927V3_1_742_R1_peak_17831	chr5	179732554	179733065	+	167	NA	promoter-TSS (MAML1)	NA	-41	MAML1								
DFAM71927V3_1_742_R1_peak_16223	chr4	1862381	1862907	+	167	NA	Intergenic	NA	-6689	LETM1								
DFAM71927V3_1_742_R1_peak_8858	chr17	29111817	29112062	+	167	NA	intron (MYO18A, intron 15 of 41)	NA	-36330	TIAF1								
DFAM71927V3_1_742_R1_peak_12243	chr2	71416865	71417271	+	167	NA	intron (ZNF638, intron 20 of 27)	NA	43127	ZNF638-IT1								
DFAM71927V3_1_742_R1_peak_1896	chr1	223992481	223992875	+	167	NA	promoter-TSS (LOC101926980)	NA	-34	LOC100288102								
DFAM71927V3_1_742_R1_peak_19739	chr7	100626627	100626983	+	167	NA	exon (TFR2, exon 14 of 15)	NA	6845	TFR2								
DFAM71927V3_1_742_R1_peak_3466	chr11	34358016	34358336	+	167	NA	promoter-TSS (ABTB2)	NA	-168	ABTB2								
DFAM71927V3_1_742_R1_peak_1535	chr1	166969185	166969580	+	167	NA	intron (ILDR2, intron 1 of 9)	NA	-19707	MAEL								
DFAM71927V3_1_742_R1_peak_265	chr1	12167154	12167589	+	167	NA	TTS (MIR7846)	NA	368	TNFRSF1B								
DFAM71927V3_1_742_R1_peak_16838	chr4	153344981	153345652	+	167	NA	promoter-TSS (MND1)	NA	667	MND1								
DFAM71927V3_1_742_R1_peak_21294	chr9	91164726	91165140	+	167	NA	Intergenic	NA	-45905	LOC100507103								
DFAM71927V3_1_742_R1_peak_20337	chr8	22551026	22551338	+	167	NA	promoter-TSS (SORBS3)	NA	1276	SORBS3								
DFAM71927V3_1_742_R1_peak_11514	chr19	51594208	51594650	+	167	NA	promoter-TSS (FLJ30403)	NA	-49	FLJ30403								
DFAM71927V3_1_742_R1_peak_22277	chrX	120603713	120604331	+	167	NA	promoter-TSS (MCTS1)	NA	-675	MCTS1								
DFAM71927V3_1_742_R1_peak_5541	chr13	25287074	25287712	+	167	NA	exon (MTMR6, exon 1 of 13)	NA	-14149	NUPL1								
DFAM71927V3_1_742_R1_peak_22323	chrX	134460029	134460833	+	167	NA	intron (HPRT1, intron 1 of 8)	NA	286	HPRT1								
DFAM71927V3_1_742_R1_peak_15239	chr3	41961726	41962424	+	167	NA	promoter-TSS (ULK4)	NA	428	ULK4								
DFAM71927V3_1_742_R1_peak_6987	chr15	68833925	68834404	+	167	NA	Intergenic	NA	-13242	ANP32A								
DFAM71927V3_1_742_R1_peak_22259	chrX	119482542	119482958	+	167	NA	Intergenic	NA	-13630	SLC25A5-AS1								
DFAM71927V3_1_742_R1_peak_5965	chr14	22226398	22226947	+	167	NA	intron (LOC101929755, intron 2 of 2)	NA	252222	LOC102724753								
DFAM71927V3_1_742_R1_peak_7900	chr16	48609349	48609705	+	167	NA	intron (N4BP1, intron 1 of 6)	NA	687	N4BP1								
DFAM71927V3_1_742_R1_peak_7779	chr16	29679589	29680053	+	167	NA	intron (QPRT, intron 1 of 3)	NA	779	QPRT								
DFAM71927V3_1_742_R1_peak_22276	chrX	120560953	120561285	+	167	NA	promoter-TSS (CUL4B)	NA	14710	CUL4B								
DFAM71927V3_1_742_R1_peak_16178	chr4	663509	664441	+	167	NA	intron (PDE6B, intron 16 of 21)	NA	-8264	RP11-1191J2.2								
DFAM71927V3_1_742_R1_peak_5951	chr14	21308777	21309080	+	167	NA	intron (RPGRIP1, intron 6 of 23)	NA	-16380	RPGRIP1								
DFAM71927V3_1_742_R1_peak_21996	chrX	20266828	20267148	+	167	NA	promoter-TSS (RPS6KA3)	NA	-25307	RPS6KA3								
DFAM71927V3_1_742_R1_peak_14012	chr20	63707773	63708106	+	167	NA	promoter-TSS (ARFRP1)	NA	74	ARFRP1								
DFAM71927V3_1_742_R1_peak_22343	chrX	147911775	147912095	+	167	NA	promoter-TSS (FMR1)	NA	-16	FMR1								
DFAM71927V3_1_742_R1_peak_14763	chr22	40819184	40819572	+	167	NA	promoter-TSS (SLC25A17)	NA	21	SLC25A17								
DFAM71927V3_1_742_R1_peak_19239	chr7	5695274	5695682	+	167	NA	intron (RNF216, intron 13 of 16)	NA	-1322	LOC101927301								
DFAM71927V3_1_742_R1_peak_20439	chr8	37881810	37882201	+	167	NA	intron (RAB11FIP1, intron 1 of 5)	NA	17492	RAB11FIP1								
DFAM71927V3_1_742_R1_peak_15222	chr3	39051745	39052741	+	167	NA	intron (WDR48, intron 1 of 17)	NA	257	WDR48								
DFAM71927V3_1_742_R1_peak_5944	chr14	20469327	20469871	+	167	NA	intron (PNP, intron 1 of 5)	NA	220	PNP								
DFAM71927V3_1_742_R1_peak_22250	chrX	118495272	118495858	+	167	NA	promoter-TSS (DOCK11)	NA	-348	DOCK11								
DFAM71927V3_1_742_R1_peak_6554	chr14	105420076	105420565	+	167	NA	promoter-TSS (RP11-521B24.3)	NA	471	MTA1								
DFAM71927V3_1_742_R1_peak_22408	chrX	154750914	154751654	+	167	NA	promoter-TSS (GAB3)	NA	-234	GAB3								
DFAM71927V3_1_742_R1_peak_22291	chrX	129843320	129843759	+	167	NA	promoter-TSS (ZDHHC9)	NA	46	ZDHHC9								
DFAM71927V3_1_742_R1_peak_1964	chr1	228213367	228213821	+	167	NA	promoter-TSS (C1orf145)	NA	61	C1orf145								
DFAM71927V3_1_742_R1_peak_13441	chr20	5000998	5001628	+	167	NA	intron (SLC23A2, intron 1 of 16)	NA	12377	LOC102724905								
DFAM71927V3_1_742_R1_peak_9825	chr17	82065417	82065930	+	167	NA	exon (DUS1L, exon 1 of 13)	NA	142	DUS1L								
DFAM71927V3_1_742_R1_peak_5511	chr13	21218659	21219146	+	167	NA	Intergenic	NA	-42300	SKA3								
DFAM71927V3_1_742_R1_peak_16083	chr3	194306244	194307047	+	167	NA	intron (LINC00887, intron 1 of 2)	NA	6159	LINC00887								
DFAM71927V3_1_742_R1_peak_22301	chrX	130111020	130111317	+	167	NA	promoter-TSS (ELF4)	NA	-668	ELF4								
DFAM71927V3_1_742_R1_peak_6367	chr14	77028575	77028957	+	167	NA	promoter-TSS (IRF2BPL)	NA	-67	IRF2BPL								
DFAM71927V3_1_742_R1_peak_807	chr1	45750513	45750981	+	167	NA	promoter-TSS (IPP)	NA	66	IPP								
DFAM71927V3_1_742_R1_peak_21968	chrX	14873045	14873787	+	167	NA	promoter-TSS (FANCB)	NA	11	MOSPD2								
DFAM71927V3_1_742_R1_peak_22367	chrX	152941484	152941874	+	167	NA	promoter-TSS (ZNF185)	NA	43552	ZNF185								
DFAM71927V3_1_742_R1_peak_17804	chr5	177447277	177447546	+	167	NA	promoter-TSS (PRR7)	NA	533	PRR7-AS1								
DFAM71927V3_1_742_R1_peak_11160	chr19	37655378	37656291	+	167	NA	promoter-TSS (ZFP30)	NA	-4381	ZFP30								
DFAM71927V3_1_742_R1_peak_6515	chr14	102314202	102314633	+	167	NA	Intergenic	NA	-2675	TRNAI15								
DFAM71927V3_1_742_R1_peak_132	chr1	4218157	4218486	+	167	NA	Intergenic	NA	-193730	RP5-1166F10.1								
DFAM71927V3_1_742_R1_peak_7144	chr15	80160610	80160939	+	167	NA	intron (FAH, intron 4 of 13)	NA	7883	FAH								
DFAM71927V3_1_742_R1_peak_2910	chr10	98414867	98415349	+	167	NA	exon (PYROXD2, exon 1 of 16)	NA	113	PYROXD2								
DFAM71927V3_1_742_R1_peak_13796	chr20	48827981	48828535	+	167	NA	promoter-TSS (PREX1)	NA	-93455	ARFGEF2								
DFAM71927V3_1_742_R1_peak_10873	chr19	17281767	17282112	+	167	NA	exon (ANKLE1, exon 1 of 8)	NA	294	ANKLE1								
DFAM71927V3_1_742_R1_peak_3201	chr10	132736068	132736464	+	167	NA	intron (INPP5A, intron 9 of 15)	NA	49767	NKX6-2								
DFAM71927V3_1_742_R1_peak_22285	chrX	123961430	123962142	+	167	NA	promoter-TSS (STAG2)	NA	80	STAG2								
DFAM71927V3_1_742_R1_peak_4611	chr12	25195138	25195448	+	166	NA	promoter-TSS (CASC1)	NA	-131	CASC1								
DFAM71927V3_1_742_R1_peak_10878	chr19	17309301	17309598	+	166	NA	promoter-TSS (DDA1)	NA	-79	DDA1								
DFAM71927V3_1_742_R1_peak_17445	chr5	132426483	132426928	+	166	NA	promoter-TSS (LOC102723741)	NA	72	LOC102723741								
DFAM71927V3_1_742_R1_peak_229	chr1	10472074	10472751	+	166	NA	exon (DFFA, exon 1 of 5)	NA	144	DFFA								
DFAM71927V3_1_742_R1_peak_20080	chr7	149714604	149715228	+	166	NA	promoter-TSS (KRBA1)	NA	-141	KRBA1								
DFAM71927V3_1_742_R1_peak_5984	chr14	22930381	22930826	+	166	NA	TTS (TRNAR21)	NA	902	TRNAR21								
DFAM71927V3_1_742_R1_peak_10021	chr18	23586360	23586700	+	166	NA	promoter-TSS (NPC1)	NA	-24	NPC1								
DFAM71927V3_1_742_R1_peak_11469	chr19	49664429	49664825	+	166	NA	promoter-TSS (BCL2L12)	NA	-515	BCL2L12								
DFAM71927V3_1_742_R1_peak_5545	chr13	25959042	25959367	+	166	NA	intron (ATP8A2, intron 33 of 37)	NA	91856	SHISA2								
DFAM71927V3_1_742_R1_peak_14226	chr21	42121841	42122731	+	166	NA	intron (UMODL1, intron 16 of 22)	NA	-13752	C21orf128								
DFAM71927V3_1_742_R1_peak_18544	chr6	43076124	43076557	+	166	NA	promoter-TSS (PTK7)	NA	72	PTK7								
DFAM71927V3_1_742_R1_peak_21041	chr9	7879584	7880205	+	166	NA	Intergenic	NA	-80095	TMEM261								
DFAM71927V3_1_742_R1_peak_18609	chr6	52576512	52577356	+	166	NA	promoter-TSS (TRAM2-AS1)	NA	130	TRAM2								
DFAM71927V3_1_742_R1_peak_1436	chr1	156816649	156817057	+	166	NA	promoter-TSS (SH2D2A)	NA	-5	SH2D2A								
DFAM71927V3_1_742_R1_peak_8345	chr16	88702828	88703835	+	166	NA	exon (RNF166, exon 1 of 6)	NA	3090	RNF166								
DFAM71927V3_1_742_R1_peak_1149	chr1	111619542	111620013	+	166	NA	promoter-TSS (RAP1A)	NA	-6	RAP1A								
DFAM71927V3_1_742_R1_peak_6488	chr14	100068573	100069005	+	165	NA	intron (EVL, intron 1 of 13)	NA	40725	MIR151B								
DFAM71927V3_1_742_R1_peak_14555	chr22	29838073	29838644	+	165	NA	promoter-TSS (ASCC2)	NA	-84	ASCC2								
DFAM71927V3_1_742_R1_peak_11355	chr19	45792798	45793113	+	165	NA	promoter-TSS (DMWD)	NA	-153	DMWD								
DFAM71927V3_1_742_R1_peak_6466	chr14	98203550	98203860	+	165	NA	Intergenic	NA	-225581	C14orf64								
DFAM71927V3_1_742_R1_peak_10483	chr19	5585701	5586147	+	165	NA	Intergenic	NA	-17930	TINCR								
DFAM71927V3_1_742_R1_peak_7054	chr15	74540747	74541449	+	165	NA	promoter-TSS (ARID3B)	NA	-79	ARID3B								
DFAM71927V3_1_742_R1_peak_6409	chr14	91060586	91061343	+	165	NA	promoter-TSS (RPS6KA5)	NA	-315	RPS6KA5								
DFAM71927V3_1_742_R1_peak_9342	chr17	57868030	57868374	+	165	NA	exon (CUEDC1, exon 8 of 11)	NA	-18130	MRPS23								
DFAM71927V3_1_742_R1_peak_3991	chr11	75351635	75352385	+	165	NA	promoter-TSS (ARRB1)	NA	-16883	MIR326								
DFAM71927V3_1_742_R1_peak_2958	chr10	102114888	102115268	+	165	NA	promoter-TSS (LDB1)	NA	5103	LDB1								
DFAM71927V3_1_742_R1_peak_6430	chr14	92535014	92535808	+	165	NA	intron (RIN3, intron 1 of 9)	NA	21630	RIN3								
DFAM71927V3_1_742_R1_peak_2658	chr10	70815770	70816083	+	165	NA	promoter-TSS (SGPL1)	NA	-23	SGPL1								
DFAM71927V3_1_742_R1_peak_13174	chr2	230319148	230319563	+	165	NA	Intergenic	NA	-7820	SP140L								
DFAM71927V3_1_742_R1_peak_9496	chr17	68511738	68512187	+	165	NA	promoter-TSS (PRKAR1A)	NA	-417	PRKAR1A								
DFAM71927V3_1_742_R1_peak_20388	chr8	28192334	28192726	+	165	NA	Intergenic	NA	99463	ELP3								
DFAM71927V3_1_742_R1_peak_7653	chr16	21158421	21159074	+	165	NA	promoter-TSS (TMEM159)	NA	156	TMEM159								
DFAM71927V3_1_742_R1_peak_8915	chr17	32007151	32007699	+	165	NA	Intergenic	NA	-13711	LRRC37B								
DFAM71927V3_1_742_R1_peak_5770	chr13	67230348	67230653	+	165	NA	promoter-TSS (PCDH9)	NA	-164	PCDH9								
DFAM71927V3_1_742_R1_peak_1949	chr1	227787863	227788341	+	165	NA	Intergenic	NA	-27615	PRSS38								
DFAM71927V3_1_742_R1_peak_17723	chr5	169583477	169583890	+	165	NA	promoter-TSS (SPDL1)	NA	-3516	SPDL1								
DFAM71927V3_1_742_R1_peak_21973	chrX	15854652	15855159	+	165	NA	promoter-TSS (AP1S2)	NA	61	AP1S2								
DFAM71927V3_1_742_R1_peak_21816	chr9	137205201	137205847	+	165	NA	promoter-TSS (NDOR1)	NA	114	TMEM203								
DFAM71927V3_1_742_R1_peak_12427	chr2	98081781	98082142	+	165	NA	Intergenic	NA	-5206	VWA3B								
DFAM71927V3_1_742_R1_peak_12415	chr2	97113521	97113902	+	165	NA	exon (ANKRD36, exon 1 of 69)	NA	525	ANKRD36								
DFAM71927V3_1_742_R1_peak_15496	chr3	58074995	58075353	+	165	NA	intron (FLNB, intron 1 of 39)	NA	66774	FLNB								
DFAM71927V3_1_742_R1_peak_20595	chr8	81107044	81107359	+	165	NA	intron (PAG1, intron 1 of 9)	NA	4867	PAG1								
DFAM71927V3_1_742_R1_peak_10477	chr19	4910670	4911240	+	165	NA	exon (UHRF1, exon 2 of 17)	NA	1457	UHRF1								
DFAM71927V3_1_742_R1_peak_7849	chr16	30923148	30923690	+	165	NA	promoter-TSS (FBXL19-AS1)	NA	-150	FBXL19-AS1								
DFAM71927V3_1_742_R1_peak_14553	chr22	29742393	29742852	+	165	NA	intron (ZMAT5, intron 2 of 5)	NA	22532	CABP7								
DFAM71927V3_1_742_R1_peak_21694	chr9	132240952	132241746	+	165	NA	intron (NTNG2, intron 10 of 10)	NA	79240	NTNG2								
DFAM71927V3_1_742_R1_peak_217	chr1	9687136	9687806	+	165	NA	promoter-TSS (LOC101929074)	NA	98	LOC101929074								
DFAM71927V3_1_742_R1_peak_11943	chr2	30447239	30447972	+	165	NA	intron (LCLAT1, intron 1 of 5)	NA	348	LCLAT1								
DFAM71927V3_1_742_R1_peak_8968	chr17	36671168	36671489	+	165	NA	Intergenic	NA	69747	MRM1								
DFAM71927V3_1_742_R1_peak_1729	chr1	202160456	202160847	+	165	NA	promoter-TSS (PTPN7)	NA	-660	PTPN7								
DFAM71927V3_1_742_R1_peak_20812	chr8	133058223	133059299	+	165	NA	intron (SLA, intron 1 of 6)	NA	-12180	MIR7848								
DFAM71927V3_1_742_R1_peak_13107	chr2	218406258	218406858	+	165	NA	TTS (CTDSP1)	NA	3866	MIR26B								
DFAM71927V3_1_742_R1_peak_21345	chr9	97694123	97694483	+	165	NA	intron (XPA, intron 1 of 6)	NA	3100	XPA								
DFAM71927V3_1_742_R1_peak_8576	chr17	6455366	6455685	+	165	NA	exon (PITPNM3, exon 19 of 19)	NA	11104	FAM64A								
