chr	start	end	interval_id	num_peaks	num_samples	MV411_1_581_R1.bool	MV411_2_614_R1.bool	MV411_4_627_R1.bool	MV411_1_581_R1.fc	MV411_2_614_R1.fc	MV411_4_627_R1.fc	MV411_1_581_R1.qval	MV411_2_614_R1.qval	MV411_4_627_R1.qval	MV411_1_581_R1.pval	MV411_2_614_R1.pval	MV411_4_627_R1.pval	MV411_1_581_R1.start	MV411_2_614_R1.start	MV411_4_627_R1.start	MV411_1_581_R1.end	MV411_2_614_R1.end	MV411_4_627_R1.end	MV411_1_581_R1.summit	MV411_2_614_R1.summit	MV411_4_627_R1.summit
chr11	73085276	73085540	Interval_772	1	1	FALSE	TRUE	FALSE	NA	8.8602	NA	NA	18.23098	NA	NA	22.63538	NA	NA	73085276	NA	NA	73085540	NA	NA	107	NA
chr11	73274827	73274998	Interval_773	1	1	FALSE	TRUE	FALSE	NA	6.32887	NA	NA	7.78823	NA	NA	11.77898	NA	NA	73274827	NA	NA	73274998	NA	NA	64	NA
chr11	73372394	73372682	Interval_774	2	2	TRUE	TRUE	FALSE	9.6435	7.62542	NA	15.43437	11.6092	NA	19.73471	15.77516	NA	73372430	73372394	NA	73372570	73372682	NA	77	131	NA
chr11	73461878	73462236	Interval_775	3	3	TRUE	TRUE	TRUE	11.36999	9.1142	8.535	19.87984	14.06512	13.89471	24.29667	18.32866	18.49883	73461975	73461878	73461971	73462184	73462236	73462165	95	205	96
chr11	74024422	74024578	Interval_776	1	1	FALSE	FALSE	TRUE	NA	NA	5.45691	NA	NA	5.25872	NA	NA	9.44922	NA	NA	74024422	NA	NA	74024578	NA	NA	69
chr11	75824326	75824593	Interval_777	1	1	FALSE	FALSE	TRUE	NA	NA	8.85044	NA	NA	14.97479	NA	NA	19.6141	NA	NA	75824326	NA	NA	75824593	NA	NA	162
chr11	76626854	76627232	Interval_778	3	3	TRUE	TRUE	TRUE	36.51933	19.68983	11.5595	113.91082	55.51147	23.86352	119.62141	60.75444	28.75552	76626854	76626864	76626932	76627232	76627194	76627143	186	137	113
chr11	76856166	76856415	Interval_779	3	3	TRUE	TRUE	TRUE	15.87754	11.74595	10.45328	33.00416	23.39477	17.65514	37.69591	27.95047	22.37345	76856173	76856166	76856200	76856395	76856415	76856358	112	129	64
chr11	77279252	77279458	Interval_780	1	1	FALSE	TRUE	FALSE	NA	4.28719	NA	NA	3.47481	NA	NA	7.16285	NA	NA	77279252	NA	NA	77279458	NA	NA	100	NA
chr11	78127467	78127688	Interval_781	1	1	FALSE	TRUE	FALSE	NA	8.22552	NA	NA	11.23682	NA	NA	15.39723	NA	NA	78127467	NA	NA	78127688	NA	NA	118	NA
chr11	78290305	78290482	Interval_782	1	1	FALSE	TRUE	FALSE	NA	4.28719	NA	NA	3.47481	NA	NA	7.16285	NA	NA	78290305	NA	NA	78290482	NA	NA	161	NA
chr11	79092945	79093175	Interval_783	1	1	FALSE	TRUE	FALSE	NA	6.15805	NA	NA	6.78026	NA	NA	10.71388	NA	NA	79092945	NA	NA	79093175	NA	NA	91	NA
chr11	79285815	79286121	Interval_784	1	1	FALSE	TRUE	FALSE	NA	8.35046	NA	NA	13.76885	NA	NA	18.02589	NA	NA	79285815	NA	NA	79286121	NA	NA	151	NA
chr11	80898965	80899285	Interval_785	3	3	TRUE	TRUE	TRUE	10.19156	10.39013	6.70772	14.83092	17.15418	7.21667	19.11658	21.52467	11.52432	80899017	80898965	80899016	80899200	80899285	80899173	80	99	62
chr11	83157808	83157925	Interval_786	1	1	TRUE	FALSE	FALSE	6.36965	NA	NA	6.71134	NA	NA	10.68803	NA	NA	83157808	NA	NA	83157925	NA	NA	95	NA	NA
chr11	86202929	86203196	Interval_787	1	1	FALSE	TRUE	FALSE	NA	4.28719	NA	NA	3.47481	NA	NA	7.16285	NA	NA	86202929	NA	NA	86203196	NA	NA	81	NA
chr11	86511133	86511446	Interval_788	3	3	TRUE	TRUE	TRUE	10.23862	10.78601	5.69149	20.23409	21.73471	7.47669	24.66675	26.24624	11.79668	86511146	86511133	86511161	86511446	86511421	86511277	108	114	93
chr11	90205375	90205492	Interval_789	1	1	TRUE	FALSE	FALSE	6.62451	NA	NA	6.43412	NA	NA	10.3978	NA	NA	90205375	NA	NA	90205492	NA	NA	63	NA	NA
chr11	90476619	90476754	Interval_790	1	1	TRUE	FALSE	FALSE	5.84276	NA	NA	4.95532	NA	NA	8.82831	NA	NA	90476619	NA	NA	90476754	NA	NA	68	NA	NA
chr11	93209645	93209857	Interval_791	2	2	TRUE	TRUE	FALSE	5.80189	4.52316	NA	6.51501	3.32912	NA	10.48557	7.00015	NA	93209668	93209645	NA	93209846	93209857	NA	68	83	NA
chr11	93741472	93741598	Interval_792	1	1	TRUE	FALSE	FALSE	5.85805	NA	NA	6.26596	NA	NA	10.21227	NA	NA	93741472	NA	NA	93741598	NA	NA	88	NA	NA
chr11	94136812	94136942	Interval_793	1	1	TRUE	FALSE	FALSE	5.89737	NA	NA	5.33436	NA	NA	9.22863	NA	NA	94136812	NA	NA	94136942	NA	NA	55	NA	NA
chr11	94489776	94489951	Interval_794	1	1	TRUE	FALSE	FALSE	3.32005	NA	NA	1.55863	NA	NA	5.13056	NA	NA	94489776	NA	NA	94489951	NA	NA	130	NA	NA
chr11	94534221	94534557	Interval_795	3	3	TRUE	TRUE	TRUE	16.42886	16.43603	15.70486	32.55788	36.63603	33.79271	37.24008	41.52352	38.93905	94534250	94534221	94534237	94534533	94534557	94534526	163	187	171
chr11	94547838	94548026	Interval_796	2	2	FALSE	TRUE	TRUE	NA	6.1361	4.47268	NA	6.40374	2.18749	NA	10.30702	6.11861	NA	94547838	94547868	NA	94548002	94548026	NA	131	72
chr11	94558559	94558819	Interval_797	2	2	FALSE	TRUE	TRUE	NA	10.19652	8.24853	NA	19.56867	11.85322	NA	24.01213	16.3794	NA	94558559	94558604	NA	94558819	94558767	NA	160	87
chr11	94563587	94563764	Interval_798	1	1	FALSE	FALSE	TRUE	NA	NA	4.10977	NA	NA	4.93946	NA	NA	9.09299	NA	NA	94563587	NA	NA	94563764	NA	NA	87
chr11	94574716	94574905	Interval_799	1	1	TRUE	FALSE	FALSE	6.58385	NA	NA	7.41069	NA	NA	11.41747	NA	NA	94574716	NA	NA	94574905	NA	NA	81	NA	NA
chr11	94928554	94928689	Interval_800	1	1	TRUE	FALSE	FALSE	6.57046	NA	NA	6.36059	NA	NA	10.31036	NA	NA	94928554	NA	NA	94928689	NA	NA	72	NA	NA
chr11	95096334	95096515	Interval_801	2	2	TRUE	FALSE	TRUE	6.97475	NA	7.82077	8.80187	NA	15.72689	12.87582	NA	20.38453	95096344	NA	95096334	95096473	NA	95096515	65	NA	90
chr11	95296832	95296949	Interval_802	1	1	TRUE	FALSE	FALSE	5.685	NA	NA	5.00473	NA	NA	8.88822	NA	NA	95296832	NA	NA	95296949	NA	NA	84	NA	NA
chr11	95360834	95360951	Interval_803	1	1	TRUE	FALSE	FALSE	5.75834	NA	NA	4.82582	NA	NA	8.69349	NA	NA	95360834	NA	NA	95360951	NA	NA	67	NA	NA
chr11	96338927	96339100	Interval_804	1	1	TRUE	FALSE	FALSE	8.57556	NA	NA	11.35176	NA	NA	15.51995	NA	NA	96338927	NA	NA	96339100	NA	NA	92	NA	NA
chr11	98590173	98590374	Interval_805	2	2	FALSE	TRUE	TRUE	NA	6.49383	5.38051	NA	6.94121	5.14375	NA	10.88998	9.31879	NA	98590173	98590188	NA	98590374	98590299	NA	112	47
chr11	99632952	99633432	Interval_806	3	3	TRUE	TRUE	TRUE	39.74707	32.46915	29.12357	111.07805	95.21947	84.322	116.76462	101.16347	90.31269	99632985	99632952	99632956	99633432	99633401	99633421	203	248	223
chr11	100681163	100681344	Interval_807	1	1	FALSE	TRUE	FALSE	NA	3.39518	NA	NA	1.80322	NA	NA	5.27232	NA	NA	100681163	NA	NA	100681344	NA	NA	132	NA
chr11	103773213	103773392	Interval_808	1	1	TRUE	FALSE	FALSE	6.36965	NA	NA	6.71134	NA	NA	10.68803	NA	NA	103773213	NA	NA	103773392	NA	NA	80	NA	NA
chr11	104198636	104198854	Interval_809	1	1	FALSE	TRUE	FALSE	NA	5.21904	NA	NA	4.98169	NA	NA	8.78487	NA	NA	104198636	NA	NA	104198854	NA	NA	73	NA
chr11	104594816	104594998	Interval_810	1	1	FALSE	FALSE	TRUE	NA	NA	5.52794	NA	NA	4.31448	NA	NA	8.434	NA	NA	104594816	NA	NA	104594998	NA	NA	41
chr11	105181247	105181521	Interval_811	3	3	TRUE	TRUE	TRUE	5.60536	10.39013	8.28077	4.32304	17.15418	10.37955	8.16611	21.52467	14.85022	105181274	105181247	105181251	105181437	105181521	105181430	80	115	93
chr11	105244577	105244725	Interval_812	1	1	TRUE	FALSE	FALSE	8.15325	NA	NA	9.86279	NA	NA	13.97961	NA	NA	105244577	NA	NA	105244725	NA	NA	81	NA	NA
chr11	106012912	106013079	Interval_813	1	1	FALSE	TRUE	FALSE	NA	6.92675	NA	NA	7.97525	NA	NA	11.97911	NA	NA	106012912	NA	NA	106013079	NA	NA	111	NA
chr11	109915425	109915542	Interval_814	1	1	TRUE	FALSE	FALSE	5.4606	NA	NA	5.6193	NA	NA	9.53768	NA	NA	109915425	NA	NA	109915542	NA	NA	43	NA	NA
chr11	109972096	109972424	Interval_815	2	2	TRUE	TRUE	FALSE	7.13409	4.52316	NA	7.53995	3.32912	NA	11.56267	7.00015	NA	109972141	109972096	NA	109972288	109972424	NA	58	187	NA
chr11	109972993	109973162	Interval_816	1	1	FALSE	TRUE	FALSE	NA	6.28789	NA	NA	9.26594	NA	NA	13.33623	NA	NA	109972993	NA	NA	109973162	NA	NA	123	NA
chr11	110000122	110000422	Interval_817	3	3	TRUE	TRUE	TRUE	8.1909	9.43183	8.29394	13.50149	20.39903	17.73445	17.74233	24.86573	22.45657	110000132	110000122	110000124	110000409	110000422	110000393	115	111	132
chr11	110977798	110977943	Interval_818	1	1	TRUE	FALSE	FALSE	8.74615	NA	NA	12.50915	NA	NA	16.72787	NA	NA	110977798	NA	NA	110977943	NA	NA	84	NA	NA
chr11	111179611	111179743	Interval_819	1	1	FALSE	FALSE	TRUE	NA	NA	4.98173	NA	NA	5.09007	NA	NA	9.25272	NA	NA	111179611	NA	NA	111179743	NA	NA	63
chr11	111601958	111602233	Interval_820	1	1	FALSE	TRUE	FALSE	NA	3.42976	NA	NA	1.50254	NA	NA	4.90173	NA	NA	111601958	NA	NA	111602233	NA	NA	82	NA
chr11	111877793	111877914	Interval_821	1	1	TRUE	FALSE	FALSE	6.99692	NA	NA	8.05279	NA	NA	12.09366	NA	NA	111877793	NA	NA	111877914	NA	NA	50	NA	NA
chr11	114080304	114080566	Interval_822	1	1	FALSE	TRUE	FALSE	NA	5.26376	NA	NA	4.74853	NA	NA	8.53028	NA	NA	114080304	NA	NA	114080566	NA	NA	132	NA
chr11	114167035	114167274	Interval_823	1	1	FALSE	TRUE	FALSE	NA	5.66089	NA	NA	7.02952	NA	NA	10.98177	NA	NA	114167035	NA	NA	114167274	NA	NA	111	NA
chr11	115848651	115848830	Interval_824	1	1	TRUE	FALSE	FALSE	9.25103	NA	NA	12.86045	NA	NA	17.08672	NA	NA	115848651	NA	NA	115848830	NA	NA	72	NA	NA
chr11	116314104	116314239	Interval_825	1	1	TRUE	FALSE	FALSE	11.72029	NA	NA	18.80116	NA	NA	23.19545	NA	NA	116314104	NA	NA	116314239	NA	NA	81	NA	NA
chr11	116348366	116348603	Interval_826	3	3	TRUE	TRUE	TRUE	10.19144	6.68048	7.2732	16.84861	8.75221	9.76811	21.19108	12.79424	14.2141	116348366	116348397	116348411	116348603	116348580	116348541	126	106	86
chr11	117156779	117156944	Interval_827	2	2	TRUE	TRUE	FALSE	6.1223	5.87475	NA	5.98827	5.67745	NA	9.92772	9.52747	NA	117156801	117156779	NA	117156918	117156944	NA	58	67	NA
chr11	118084337	118084576	Interval_828	1	1	FALSE	TRUE	FALSE	NA	8.35046	NA	NA	13.76885	NA	NA	18.02589	NA	NA	118084337	NA	NA	118084576	NA	NA	102	NA
chr11	119361412	119361676	Interval_829	3	3	TRUE	TRUE	TRUE	11.11024	4.85026	8.05735	20.01869	5.90459	16.72415	24.43974	9.78048	21.41391	119361412	119361415	119361440	119361676	119361603	119361600	105	107	71
chr11	119782725	119782935	Interval_830	2	2	TRUE	TRUE	FALSE	10.15042	9.36941	NA	15.24532	14.97617	NA	19.54347	19.27277	NA	119782740	119782725	NA	119782926	119782935	NA	72	103	NA
chr11	119896142	119896302	Interval_831	2	2	TRUE	FALSE	TRUE	8.49287	NA	7.00445	12.11135	NA	8.87725	16.30743	NA	13.26993	119896142	NA	119896174	119896279	NA	119896302	77	NA	63
chr11	120208200	120208443	Interval_832	2	2	TRUE	TRUE	FALSE	6.17235	3.6377	NA	6.41207	2.39388	NA	10.36629	5.96051	NA	120208258	120208200	NA	120208396	120208443	NA	57	223	NA
chr11	120248759	120248929	Interval_833	1	1	FALSE	TRUE	FALSE	NA	6.30727	NA	NA	7.01017	NA	NA	10.96143	NA	NA	120248759	NA	NA	120248929	NA	NA	125	NA
chr11	120334969	120335230	Interval_834	2	2	TRUE	TRUE	FALSE	6.10587	8.63761	NA	5.64219	13.29072	NA	9.56283	17.52368	NA	120334999	120334969	NA	120335116	120335230	NA	43	116	NA
chr11	121521218	121521442	Interval_835	3	3	TRUE	TRUE	TRUE	8.87347	5.33529	8.30746	15.67846	7.48952	14.56735	19.98675	11.46225	19.18541	121521230	121521218	121521250	121521376	121521442	121521388	61	93	51
chr11	122717528	122717727	Interval_836	1	1	TRUE	FALSE	FALSE	4.81038	NA	NA	3.15888	NA	NA	6.90685	NA	NA	122717528	NA	NA	122717727	NA	NA	54	NA	NA
chr11	122746196	122746334	Interval_837	2	2	TRUE	FALSE	TRUE	3.91779	NA	4.50856	2.53362	NA	4.3165	6.2302	NA	8.44714	122746196	NA	122746213	122746313	NA	122746334	19	NA	58
chr11	123474373	123474537	Interval_838	1	1	TRUE	FALSE	FALSE	6.59889	NA	NA	6.71947	NA	NA	10.69635	NA	NA	123474373	NA	NA	123474537	NA	NA	114	NA	NA
chr11	124070978	124071264	Interval_839	3	3	TRUE	TRUE	TRUE	11.55843	9.33047	9.21582	19.07274	14.91083	13.93573	23.47367	19.20692	18.54152	124070978	124070994	124071042	124071240	124071257	124071264	77	124	92
chr11	125514613	125514840	Interval_840	2	2	TRUE	TRUE	FALSE	10.93268	8.65844	NA	18.60469	12.37847	NA	22.99035	16.58246	NA	125514613	125514633	NA	125514825	125514840	NA	103	89	NA
chr11	127252211	127252607	Interval_841	3	3	TRUE	TRUE	TRUE	20.55345	26.66564	13.58217	49.85757	73.84476	31.61958	54.81392	79.41463	36.71734	127252323	127252211	127252257	127252544	127252607	127252566	107	230	180
chr11	128496913	128497080	Interval_842	1	1	TRUE	FALSE	FALSE	5.4606	NA	NA	5.6193	NA	NA	9.53768	NA	NA	128496913	NA	NA	128497080	NA	NA	84	NA	NA
chr11	128693870	128694230	Interval_843	3	3	TRUE	TRUE	TRUE	15.81289	17.35362	6.32686	34.28803	45.7034	6.91912	39.00382	50.77421	11.20838	128693914	128693870	128693998	128694195	128694230	128694137	112	161	48
chr11	128802397	128802625	Interval_844	1	1	FALSE	TRUE	FALSE	NA	8.19938	NA	NA	13.99356	NA	NA	18.25639	NA	NA	128802397	NA	NA	128802625	NA	NA	117	NA
chr11	129643559	129643900	Interval_845	3	3	TRUE	TRUE	TRUE	26.32789	11.71833	16.73666	72.63882	29.54729	44.92931	77.89829	34.27611	50.2828	129643559	129643579	129643637	129643900	129643893	129643853	188	151	115
chr11	129973165	129973293	Interval_846	1	1	FALSE	FALSE	TRUE	NA	NA	5.38051	NA	NA	5.14375	NA	NA	9.31879	NA	NA	129973165	NA	NA	129973293	NA	NA	69
chr11	130300805	130301023	Interval_847	1	1	FALSE	FALSE	TRUE	NA	NA	7.58865	NA	NA	10.77173	NA	NA	15.25735	NA	NA	130300805	NA	NA	130301023	NA	NA	46
chr11	131402072	131402410	Interval_848	3	3	TRUE	TRUE	TRUE	15.87153	12.16912	17.61744	30.9716	22.90037	40.87755	35.62475	27.44215	46.16112	131402137	131402072	131402154	131402341	131402410	131402350	109	197	103
chr11	131659036	131659154	Interval_849	1	1	TRUE	FALSE	FALSE	7.79034	NA	NA	9.29251	NA	NA	13.38631	NA	NA	131659036	NA	NA	131659154	NA	NA	57	NA	NA
chr11	132058518	132058764	Interval_850	3	3	TRUE	TRUE	TRUE	10.52796	11.36705	6.53414	17.39928	22.15282	7.77736	21.75553	26.67299	12.10948	132058525	132058518	132058556	132058720	132058764	132058682	94	123	66
chr11	132540634	132541005	Interval_851	3	3	TRUE	TRUE	TRUE	10.70114	12.12182	7.49425	16.12978	22.22531	9.29159	20.45638	26.75045	13.71786	132540730	132540634	132540763	132540913	132541005	132540873	76	112	27
chr11	133192635	133192807	Interval_852	1	1	FALSE	TRUE	FALSE	NA	5.62799	NA	NA	4.98326	NA	NA	8.79677	NA	NA	133192635	NA	NA	133192807	NA	NA	62	NA
chr11	134260559	134260808	Interval_853	2	2	TRUE	TRUE	FALSE	7.43423	7.73529	NA	9.12794	11.7893	NA	13.21657	15.96819	NA	134260589	134260559	NA	134260710	134260808	NA	75	129	NA
chr11	134583558	134583675	Interval_854	1	1	TRUE	FALSE	FALSE	7.59548	NA	NA	8.99042	NA	NA	13.06873	NA	NA	134583558	NA	NA	134583675	NA	NA	51	NA	NA
chr12	176579	176832	Interval_855	2	2	TRUE	TRUE	FALSE	8.38168	6.95871	NA	12.39338	9.61749	NA	16.6004	13.7038	NA	176579	176643	NA	176775	176832	NA	116	110	NA
chr12	481549	481772	Interval_856	2	2	TRUE	TRUE	FALSE	6.35102	7.6596	NA	6.34793	11.21414	NA	10.29667	15.36884	NA	481611	481549	NA	481752	481772	NA	59	95	NA
chr12	1533762	1533879	Interval_857	1	1	TRUE	FALSE	FALSE	4.75732	NA	NA	4.75758	NA	NA	8.62356	NA	NA	1533762	NA	NA	1533879	NA	NA	71	NA	NA
chr12	1545195	1545454	Interval_858	2	2	TRUE	TRUE	FALSE	6.99692	4.85882	NA	8.05279	4.99105	NA	12.09366	8.81054	NA	1545228	1545195	NA	1545370	1545454	NA	41	78	NA
chr12	2294796	2295005	Interval_859	1	1	FALSE	TRUE	FALSE	NA	9.81546	NA	NA	16.74451	NA	NA	21.09865	NA	NA	2294796	NA	NA	2295005	NA	NA	120	NA
chr12	2336277	2336676	Interval_860	3	3	TRUE	TRUE	TRUE	7.11439	6.06283	7.67388	14.28395	10.02699	11.41375	18.55056	14.12587	15.91739	2336316	2336277	2336330	2336676	2336624	2336556	146	207	73
chr12	2501437	2501578	Interval_861	1	1	TRUE	FALSE	FALSE	6.36965	NA	NA	6.71134	NA	NA	10.68803	NA	NA	2501437	NA	NA	2501578	NA	NA	88	NA	NA
chr12	4153561	4153804	Interval_862	2	2	TRUE	TRUE	FALSE	7.87153	7.6596	NA	10.23053	11.21414	NA	14.36409	15.36884	NA	4153578	4153561	NA	4153804	4153771	NA	158	112	NA
chr12	4269540	4269739	Interval_863	2	2	TRUE	TRUE	FALSE	6.71621	5.71626	NA	10.85815	7.48952	NA	15.01103	11.46207	NA	4269593	4269540	NA	4269739	4269704	NA	64	76	NA
chr12	4289498	4289624	Interval_864	1	1	TRUE	FALSE	FALSE	4.47747	NA	NA	3.99183	NA	NA	7.79947	NA	NA	4289498	NA	NA	4289624	NA	NA	61	NA	NA
chr12	4477154	4477384	Interval_865	2	2	TRUE	TRUE	FALSE	6.11493	6.49383	NA	5.36085	6.94121	NA	9.26478	10.88998	NA	4477242	4477154	NA	4477370	4477384	NA	61	152	NA
chr12	6167740	6168198	Interval_866	3	3	TRUE	TRUE	TRUE	30.17421	16.70092	9.16589	85.80878	43.75746	16.07684	91.22964	48.79691	20.74566	6167823	6167740	6167906	6168196	6168198	6168131	189	261	124
chr12	6416678	6416887	Interval_867	1	1	FALSE	TRUE	FALSE	NA	5.91491	NA	NA	6.74843	NA	NA	10.68008	NA	NA	6416678	NA	NA	6416887	NA	NA	101	NA
chr12	6959151	6959462	Interval_868	2	2	TRUE	TRUE	FALSE	7.55574	4.00153	NA	13.77032	4.00125	NA	18.029	7.72123	NA	6959172	6959151	NA	6959386	6959462	NA	80	158	NA
chr12	6970811	6970928	Interval_869	1	1	TRUE	FALSE	FALSE	4.77802	NA	NA	3.91938	NA	NA	7.72132	NA	NA	6970811	NA	NA	6970928	NA	NA	88	NA	NA
chr12	8949680	8949840	Interval_870	1	1	TRUE	FALSE	FALSE	10.08929	NA	NA	16.1536	NA	NA	20.48144	NA	NA	8949680	NA	NA	8949840	NA	NA	81	NA	NA
chr12	9118134	9118461	Interval_871	3	3	TRUE	TRUE	TRUE	12.12796	5.72702	4.84365	20.55215	5.44749	2.99924	24.98703	9.28783	7.01196	9118134	9118148	9118222	9118461	9118356	9118332	110	113	43
chr12	9706172	9706394	Interval_872	2	2	TRUE	TRUE	FALSE	7.16703	4.60775	NA	10.369	5.14069	NA	14.50977	8.97038	NA	9706172	9706186	NA	9706335	9706394	NA	98	109	NA
chr12	9793960	9794188	Interval_873	2	2	TRUE	FALSE	TRUE	9.28506	NA	12.74393	12.91619	NA	25.23667	17.14277	NA	30.16259	9793982	NA	9793960	9794162	NA	9794188	82	NA	119
chr12	10167633	10167874	Interval_874	2	2	TRUE	TRUE	FALSE	4.81038	5.91491	NA	3.15888	6.74843	NA	6.90685	10.68008	NA	10167633	10167641	NA	10167750	10167874	NA	76	117	NA
chr12	10936583	10936773	Interval_875	1	1	FALSE	TRUE	FALSE	NA	7.35968	NA	NA	9.03642	NA	NA	13.09431	NA	NA	10936583	NA	NA	10936773	NA	NA	89	NA
chr12	11758920	11759248	Interval_876	2	2	TRUE	TRUE	FALSE	9.18345	5.10404	NA	13.68649	4.20467	NA	17.94188	7.95233	NA	11758995	11758920	NA	11759232	11759248	NA	157	318	NA
chr12	11786965	11787268	Interval_877	1	1	FALSE	TRUE	FALSE	NA	5.98558	NA	NA	6.16541	NA	NA	10.06042	NA	NA	11786965	NA	NA	11787268	NA	NA	214	NA
chr12	11836517	11836681	Interval_878	1	1	FALSE	TRUE	FALSE	NA	4.00153	NA	NA	4.00125	NA	NA	7.72123	NA	NA	11836517	NA	NA	11836681	NA	NA	76	NA
chr12	11855737	11855879	Interval_879	1	1	TRUE	FALSE	FALSE	5.59684	NA	NA	7.23582	NA	NA	11.23707	NA	NA	11855737	NA	NA	11855879	NA	NA	52	NA	NA
chr12	12010709	12010847	Interval_880	1	1	TRUE	FALSE	FALSE	5.24769	NA	NA	4.05863	NA	NA	7.88044	NA	NA	12010709	NA	NA	12010847	NA	NA	67	NA	NA
chr12	12562534	12562849	Interval_881	2	2	TRUE	TRUE	FALSE	7.21894	10.54812	NA	8.79	20.74441	NA	12.86314	25.22437	NA	12562568	12562534	NA	12562762	12562849	NA	104	155	NA
chr12	12725557	12725745	Interval_882	1	1	TRUE	FALSE	FALSE	5.09572	NA	NA	3.84571	NA	NA	7.63842	NA	NA	12725557	NA	NA	12725745	NA	NA	89	NA	NA
chr12	14256244	14256465	Interval_883	1	1	FALSE	TRUE	FALSE	NA	5.56697	NA	NA	5.84994	NA	NA	9.7195	NA	NA	14256244	NA	NA	14256465	NA	NA	135	NA
chr12	14367395	14367642	Interval_884	3	3	TRUE	TRUE	TRUE	11.62467	6.43264	12.0948	18.64883	6.85227	22.19497	23.036	10.79052	27.04166	14367424	14367396	14367395	14367642	14367618	14367614	115	124	109
chr12	14408287	14408481	Interval_885	1	1	FALSE	TRUE	FALSE	NA	6.49383	NA	NA	6.94121	NA	NA	10.88998	NA	NA	14408287	NA	NA	14408481	NA	NA	83	NA
chr12	14443515	14443839	Interval_886	3	3	TRUE	TRUE	TRUE	8.1909	11.13394	8.85044	13.50149	22.9328	14.97479	17.74233	27.47941	19.6141	14443570	14443515	14443625	14443807	14443839	14443791	96	166	67
chr12	14989940	14990057	Interval_887	1	1	TRUE	FALSE	FALSE	3.91779	NA	NA	2.53362	NA	NA	6.2302	NA	NA	14989940	NA	NA	14990057	NA	NA	18	NA	NA
chr12	15289243	15289506	Interval_888	3	3	TRUE	TRUE	TRUE	14.83164	6.5737	7.11101	44.09781	10.18717	12.82072	48.9701	14.3024	17.38039	15289275	15289268	15289243	15289506	15289504	15289502	115	88	171
chr12	15546174	15546401	Interval_889	2	2	TRUE	TRUE	FALSE	8.6413	6.55951	NA	12.81194	8.95288	NA	17.03709	13.00076	NA	15546254	15546174	NA	15546401	15546399	NA	89	104	NA
chr12	15700638	15700826	Interval_890	1	1	TRUE	FALSE	FALSE	10.49538	NA	NA	17.34624	NA	NA	21.70099	NA	NA	15700638	NA	NA	15700826	NA	NA	107	NA	NA
chr12	15864137	15864318	Interval_891	1	1	FALSE	TRUE	FALSE	NA	3.36971	NA	NA	2.13737	NA	NA	5.66093	NA	NA	15864137	NA	NA	15864318	NA	NA	83	NA
chr12	16358971	16359170	Interval_892	3	3	TRUE	TRUE	TRUE	10.37695	6.714	8.36268	15.61582	7.65225	11.01008	19.91852	11.63105	15.50522	16358973	16358971	16359046	16359170	16359160	16359162	96	93	60
chr12	17296985	17297124	Interval_893	1	1	TRUE	FALSE	FALSE	8.15325	NA	NA	9.86279	NA	NA	13.97961	NA	NA	17296985	NA	NA	17297124	NA	NA	82	NA	NA
chr12	17752723	17752840	Interval_894	1	1	TRUE	FALSE	FALSE	6.62451	NA	NA	6.43412	NA	NA	10.3978	NA	NA	17752723	NA	NA	17752840	NA	NA	75	NA	NA
chr12	19711418	19711583	Interval_895	1	1	FALSE	TRUE	FALSE	NA	4.85882	NA	NA	4.99105	NA	NA	8.81054	NA	NA	19711418	NA	NA	19711583	NA	NA	70	NA
chr12	20210909	20211035	Interval_896	1	1	TRUE	FALSE	FALSE	7.43423	NA	NA	9.12794	NA	NA	13.21657	NA	NA	20210909	NA	NA	20211035	NA	NA	85	NA	NA
chr12	21431408	21431537	Interval_897	2	2	TRUE	FALSE	TRUE	7.89597	NA	8.26212	10.26903	NA	12.39621	14.40431	NA	16.93716	21431409	NA	21431408	21431526	NA	21431537	78	NA	66
chr12	22549633	22549878	Interval_898	3	3	TRUE	TRUE	TRUE	7.50832	7.30665	8.18238	11.38854	10.62324	10.73552	15.56841	14.75513	15.21428	22549633	22549650	22549689	22549821	22549878	22549833	86	103	64
chr12	22687755	22687987	Interval_899	3	3	TRUE	TRUE	TRUE	15.02984	10.64351	11.44782	29.5788	19.21253	21.75805	34.20802	23.64158	26.59202	22687782	22687755	22687789	22687953	22687987	22687945	80	130	74
chr12	22730108	22730238	Interval_900	1	1	TRUE	FALSE	FALSE	4.75732	NA	NA	4.75758	NA	NA	8.62356	NA	NA	22730108	NA	NA	22730238	NA	NA	71	NA	NA
chr12	23323306	23323500	Interval_901	2	2	TRUE	TRUE	FALSE	7.25831	6.44133	NA	8.45989	7.59657	NA	12.51973	11.57295	NA	23323336	23323306	NA	23323494	23323500	NA	65	127	NA
chr12	24679291	24679487	Interval_902	1	1	FALSE	TRUE	FALSE	NA	6.93011	NA	NA	9.16039	NA	NA	13.22381	NA	NA	24679291	NA	NA	24679487	NA	NA	109	NA
chr12	24909743	24910023	Interval_903	2	2	TRUE	TRUE	FALSE	16.49721	7.15345	NA	34.03063	9.11576	NA	38.74366	13.17493	NA	24909743	24909783	NA	24910023	24910002	NA	131	119	NA
chr12	24998116	24998307	Interval_904	1	1	FALSE	TRUE	FALSE	NA	7.6596	NA	NA	11.21414	NA	NA	15.36884	NA	NA	24998116	NA	NA	24998307	NA	NA	110	NA
